Datum Zeit,Carlsfeld PM10
,µg/m³
30-11-13,2
29-11-13,4
28-11-13,2
27-11-13,3
26-11-13,7
25-11-13,6
24-11-13,3
23-11-13,5
22-11-13,5
21-11-13,4
20-11-13,2
19-11-13,6
18-11-13,9
17-11-13,13
16-11-13,16
15-11-13,14
14-11-13,10
13-11-13,7
12-11-13,7
11-11-13,4
10-11-13,4
09-11-13,3
08-11-13,4
07-11-13,2
06-11-13,3
05-11-13,4
04-11-13,3
03-11-13,3
02-11-13,7
01-11-13,12

