Datum Zeit,Brockau PM10
,µg/m³
30-11-13,4
29-11-13,10
28-11-13,13
27-11-13,19
26-11-13,12
25-11-13,8
24-11-13,7
23-11-13,7
22-11-13,6
21-11-13,11
20-11-13,6
19-11-13,17
18-11-13,22
17-11-13,13
16-11-13,27
15-11-13,39
14-11-13,17
13-11-13,14
12-11-13,14
11-11-13,10
10-11-13,5
09-11-13,4
08-11-13,6
07-11-13,3
06-11-13,6
05-11-13,7
04-11-13,3
03-11-13,4
02-11-13,10
01-11-13,24

