Datum Zeit,Collmberg PM10
,µg/m³
30-11-13,5
29-11-13,11
28-11-13,9
27-11-13,16
26-11-13,6
25-11-13,9
24-11-13,6
23-11-13,6
22-11-13,6
21-11-13,7
20-11-13,7
19-11-13,21
18-11-13,20
17-11-13,12
16-11-13,29
15-11-13,31
14-11-13,18
13-11-13,13
12-11-13,14
11-11-13,11
10-11-13,5
09-11-13,4
08-11-13,3
07-11-13,3
06-11-13,7
05-11-13,6
04-11-13,3
03-11-13,5
02-11-13,7
01-11-13,19

