Datum Zeit,Chemnitz-Leipziger Str. PM10
,µg/m³
30-04-14,82
29-04-14,35
28-04-14,32
27-04-14,27
26-04-14,28
25-04-14,28
24-04-14,35
23-04-14,34
22-04-14,70
21-04-14,23
20-04-14,27
19-04-14,34
18-04-14,12
17-04-14,29
16-04-14,16
15-04-14,17
14-04-14,22
13-04-14,35
12-04-14,42
11-04-14,25
10-04-14,15
09-04-14,18
08-04-14,30
07-04-14,40
06-04-14,69
05-04-14,77
04-04-14,72
03-04-14,59
02-04-14,69
01-04-14,81

