Datum Zeit,Borna PM10
,µg/m³
30-04-14,32
29-04-14,27
28-04-14,28
27-04-14,25
26-04-14,27
25-04-14,24
24-04-14,33
23-04-14,23
22-04-14,19
21-04-14,21
20-04-14,31
19-04-14,30
18-04-14,10
17-04-14,18
16-04-14,11
15-04-14,14
14-04-14,26
13-04-14,38
12-04-14,37
11-04-14,20
10-04-14,11
09-04-14,25
08-04-14,49
07-04-14,29
06-04-14,67
05-04-14,58
04-04-14,68
03-04-14,54
02-04-14,55
01-04-14,71

