Datum Zeit,Leipzig-West PM10
,µg/m³
30-04-14,28
29-04-14,23
28-04-14,23
27-04-14,20
26-04-14,26
25-04-14,22
24-04-14,23
23-04-14,23
22-04-14,15
21-04-14,17
20-04-14,26
19-04-14,27
18-04-14,10
17-04-14,14
16-04-14,11
15-04-14,13
14-04-14,15
13-04-14,31
12-04-14,36
11-04-14,20
10-04-14,9
09-04-14,14
08-04-14,19
07-04-14,23
06-04-14,51
05-04-14,48
04-04-14,62
03-04-14,47
02-04-14,51
01-04-14,64

