Datum Zeit,Zwickau-Werdauer Straße PM10
,µg/m³
30-04-14,52
29-04-14,28
28-04-14,36
27-04-14,24
26-04-14,23
25-04-14,26
24-04-14,33
23-04-14,22
22-04-14,19
21-04-14,19
20-04-14,26
19-04-14,34
18-04-14,10
17-04-14,14
16-04-14,18
15-04-14,13
14-04-14,15
13-04-14,30
12-04-14,39
11-04-14,22
10-04-14,16
09-04-14,16
08-04-14,19
07-04-14,21
06-04-14,55
05-04-14,74
04-04-14,70
03-04-14,44
02-04-14,52
01-04-14,68

