Datum Zeit,Chemnitz-Mitte PM10
,µg/m³
30-04-14,34
29-04-14,22
28-04-14,29
27-04-14,21
26-04-14,21
25-04-14,22
24-04-14,26
23-04-14,19
22-04-14,15
21-04-14,18
20-04-14,21
19-04-14,31
18-04-14,8
17-04-14,15
16-04-14,10
15-04-14,13
14-04-14,16
13-04-14,27
12-04-14,32
11-04-14,16
10-04-14,10
09-04-14,13
08-04-14,17
07-04-14,21
06-04-14,57
05-04-14,68
04-04-14,59
03-04-14,41
02-04-14,52
01-04-14,68

