Datum Zeit,Freiberg PM10
,µg/m³
30-04-14,38
29-04-14,30
28-04-14,32
27-04-14,23
26-04-14,26
25-04-14,27
24-04-14,28
23-04-14,23
22-04-14,20
21-04-14,19
20-04-14,24
19-04-14,32
18-04-14,11
17-04-14,16
16-04-14,15
15-04-14,13
14-04-14,17
13-04-14,31
12-04-14,32
11-04-14,18
10-04-14,13
09-04-14,14
08-04-14,24
07-04-14,27
06-04-14,56
05-04-14,68
04-04-14,67
03-04-14,44
02-04-14,58
01-04-14,66

