Datum Zeit,Dresden-Bergstraße PM10
,µg/m³
30-04-14,47
29-04-14,42
28-04-14,37
27-04-14,22
26-04-14,31
25-04-14,36
24-04-14,39
23-04-14,31
22-04-14,29
21-04-14,21
20-04-14,29
19-04-14,38
18-04-14,16
17-04-14,25
16-04-14,19
15-04-14,17
14-04-14,22
13-04-14,35
12-04-14,39
11-04-14,26
10-04-14,14
09-04-14,21
08-04-14,33
07-04-14,39
06-04-14,64
05-04-14,58
04-04-14,73
03-04-14,54
02-04-14,55
01-04-14,62

