Datum Zeit,Dresden-Nord PM10
,µg/m³
30-04-14,39
29-04-14,31
28-04-14,29
27-04-14,20
26-04-14,27
25-04-14,29
24-04-14,31
23-04-14,25
22-04-14,24
21-04-14,19
20-04-14,24
19-04-14,30
18-04-14,14
17-04-14,21
16-04-14,17
15-04-14,17
14-04-14,24
13-04-14,33
12-04-14,34
11-04-14,23
10-04-14,14
09-04-14,23
08-04-14,36
07-04-14,39
06-04-14,58
05-04-14,50
04-04-14,64
03-04-14,50
02-04-14,54
01-04-14,53

