Datum Zeit,Radebeul-Wahnsdorf O3
,µg/m³
01-05-14 00:00,23
30-04-14 23:00,58
30-04-14 22:00,92
30-04-14 21:00,110
30-04-14 20:00,111
30-04-14 19:00,112
30-04-14 18:00,116
30-04-14 17:00,118
30-04-14 16:00,114
30-04-14 15:00,110
30-04-14 14:00,123
30-04-14 13:00,110
30-04-14 12:00,96
30-04-14 11:00,92
30-04-14 10:00,71
30-04-14 09:00,58
30-04-14 08:00,24
30-04-14 07:00,38
30-04-14 06:00,42
30-04-14 05:00,36
30-04-14 04:00,26
30-04-14 03:00,31
30-04-14 02:00,33
30-04-14 01:00,35
30-04-14 00:00,26
29-04-14 23:00,51
29-04-14 22:00,108
29-04-14 21:00,109
29-04-14 20:00,103
29-04-14 19:00,94
29-04-14 18:00,102
29-04-14 17:00,105
29-04-14 16:00,103
29-04-14 15:00,112
29-04-14 14:00,
29-04-14 13:00,
29-04-14 12:00,
29-04-14 11:00,
29-04-14 10:00,
29-04-14 09:00,42
29-04-14 08:00,26
29-04-14 07:00,37
29-04-14 06:00,9
29-04-14 05:00,37
29-04-14 04:00,43
29-04-14 03:00,56
29-04-14 02:00,56
29-04-14 01:00,44
29-04-14 00:00,43
28-04-14 23:00,64
28-04-14 22:00,65
28-04-14 21:00,65
28-04-14 20:00,65
28-04-14 19:00,76
28-04-14 18:00,78
28-04-14 17:00,84
28-04-14 16:00,81
28-04-14 15:00,78
28-04-14 14:00,77
28-04-14 13:00,69
28-04-14 12:00,58
28-04-14 11:00,41
28-04-14 10:00,36
28-04-14 09:00,35
28-04-14 08:00,29
28-04-14 07:00,27
28-04-14 06:00,28
28-04-14 05:00,33
28-04-14 04:00,39
28-04-14 03:00,49
28-04-14 02:00,59
28-04-14 01:00,57
28-04-14 00:00,53
27-04-14 23:00,63
27-04-14 22:00,66
27-04-14 21:00,73
27-04-14 20:00,79
27-04-14 19:00,78
27-04-14 18:00,85
27-04-14 17:00,80
27-04-14 16:00,77
27-04-14 15:00,73
27-04-14 14:00,81
27-04-14 13:00,89
27-04-14 12:00,80
27-04-14 11:00,69
27-04-14 10:00,63
27-04-14 09:00,57
27-04-14 08:00,49
27-04-14 07:00,43
27-04-14 06:00,41
27-04-14 05:00,40
27-04-14 04:00,50
27-04-14 03:00,52
27-04-14 02:00,51
27-04-14 01:00,43
27-04-14 00:00,59
26-04-14 23:00,68
26-04-14 22:00,71
26-04-14 21:00,74
26-04-14 20:00,71
26-04-14 19:00,67
26-04-14 18:00,90
26-04-14 17:00,98
26-04-14 16:00,104
26-04-14 15:00,105
26-04-14 14:00,104
26-04-14 13:00,105
26-04-14 12:00,90
26-04-14 11:00,86
26-04-14 10:00,75
26-04-14 09:00,53
26-04-14 08:00,44
26-04-14 07:00,27
26-04-14 06:00,14
26-04-14 05:00,12
26-04-14 04:00,25
26-04-14 03:00,37
26-04-14 02:00,45
26-04-14 01:00,65
26-04-14 00:00,63
25-04-14 23:00,50
25-04-14 22:00,49
25-04-14 21:00,62
25-04-14 20:00,85
25-04-14 19:00,94
25-04-14 18:00,100
25-04-14 17:00,97
25-04-14 16:00,99
25-04-14 15:00,106
25-04-14 14:00,106
25-04-14 13:00,104
25-04-14 12:00,94
25-04-14 11:00,87
25-04-14 10:00,55
25-04-14 09:00,38
25-04-14 08:00,44
25-04-14 07:00,42
25-04-14 06:00,27
25-04-14 05:00,21
25-04-14 04:00,19
25-04-14 03:00,22
25-04-14 02:00,39
25-04-14 01:00,40
25-04-14 00:00,56
24-04-14 23:00,54
24-04-14 22:00,60
24-04-14 21:00,72
24-04-14 20:00,79
24-04-14 19:00,86
24-04-14 18:00,93
24-04-14 17:00,93
24-04-14 16:00,99
24-04-14 15:00,96
24-04-14 14:00,85
