Datum Zeit,Brockau PM10
,µg/m³
30-04-14,41
29-04-14,22
28-04-14,29
27-04-14,17
26-04-14,19
25-04-14,22
24-04-14,30
23-04-14,15
22-04-14,12
21-04-14,14
20-04-14,21
19-04-14,25
18-04-14,6
17-04-14,10
16-04-14,12
15-04-14,9
14-04-14,12
13-04-14,27
12-04-14,35
11-04-14,19
10-04-14,12
09-04-14,12
08-04-14,14
07-04-14,23
06-04-14,45
05-04-14,69
04-04-14,55
03-04-14,40
02-04-14,47
01-04-14,60

