Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
30-04-14,30
29-04-14,24
28-04-14,27
27-04-14,18
26-04-14,20
25-04-14,23
24-04-14,25
23-04-14,18
22-04-14,16
21-04-14,18
20-04-14,23
19-04-14,29
18-04-14,11
17-04-14,12
16-04-14,10
15-04-14,12
14-04-14,15
13-04-14,30
12-04-14,30
11-04-14,15
10-04-14,9
09-04-14,15
08-04-14,22
07-04-14,27
06-04-14,53
05-04-14,49
04-04-14,59
03-04-14,39
02-04-14,43
01-04-14,45

