Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
30-04-14,29
29-04-14,23
28-04-14,25
27-04-14,19
26-04-14,24
25-04-14,22
24-04-14,24
23-04-14,19
22-04-14,16
21-04-14,16
20-04-14,21
19-04-14,28
18-04-14,10
17-04-14,14
16-04-14,8
15-04-14,11
14-04-14,14
13-04-14,31
12-04-14,33
11-04-14,14
10-04-14,8
09-04-14,13
08-04-14,18
07-04-14,25
06-04-14,57
05-04-14,42
04-04-14,62
03-04-14,40
02-04-14,44
01-04-14,46

