Datum Zeit,Zittau-Ost PM10
,µg/m³
30-04-14,41
29-04-14,22
28-04-14,26
27-04-14,23
26-04-14,27
25-04-14,25
24-04-14,25
23-04-14,20
22-04-14,21
21-04-14,20
20-04-14,25
19-04-14,39
18-04-14,15
17-04-14,15
16-04-14,9
15-04-14,10
14-04-14,15
13-04-14,27
12-04-14,29
11-04-14,19
10-04-14,7
09-04-14,10
08-04-14,18
07-04-14,31
06-04-14,46
05-04-14,51
04-04-14,57
03-04-14,36
02-04-14,48
01-04-14,44

