Datum Zeit,Leipzig-Luetzner Straße PM10
,µg/m³
30-04-14,55
29-04-14,46
28-04-14,37
27-04-14,27
26-04-14,38
25-04-14,35
24-04-14,35
23-04-14,38
22-04-14,27
21-04-14,21
20-04-14,35
19-04-14,35
18-04-14,14
17-04-14,23
16-04-14,24
15-04-14,21
14-04-14,24
13-04-14,38
12-04-14,45
11-04-14,31
10-04-14,17
09-04-14,20
08-04-14,32
07-04-14,37
06-04-14,60
05-04-14,57
04-04-14,76
03-04-14,66
02-04-14,67
01-04-14,79

