Datum Zeit,Klingenthal PM10
,µg/m³
30-04-14,24
29-04-14,17
28-04-14,14
27-04-14,15
26-04-14,15
25-04-14,19
24-04-14,21
23-04-14,14
22-04-14,12
21-04-14,12
20-04-14,14
19-04-14,20
18-04-14,11
17-04-14,10
16-04-14,9
15-04-14,8
14-04-14,9
13-04-14,20
12-04-14,13
11-04-14,13
10-04-14,9
09-04-14,10
08-04-14,14
07-04-14,18
06-04-14,35
05-04-14,42
04-04-14,42
03-04-14,34
02-04-14,35
01-04-14,46

