Datum Zeit,Glauchau PM10
,µg/m³
30-04-14,47
29-04-14,23
28-04-14,26
27-04-14,20
26-04-14,19
25-04-14,22
24-04-14,28
23-04-14,20
22-04-14,18
21-04-14,17
20-04-14,23
19-04-14,27
18-04-14,9
17-04-14,12
16-04-14,13
15-04-14,11
14-04-14,12
13-04-14,25
12-04-14,32
11-04-14,17
10-04-14,12
09-04-14,12
08-04-14,16
07-04-14,21
06-04-14,45
05-04-14,53
04-04-14,49
03-04-14,40
02-04-14,51
01-04-14,59

