Datum Zeit,Annaberg-Buchholz O3
,µg/m³
01-09-00 00:00,17
31-08-00 23:00,22
31-08-00 22:00,28
31-08-00 21:00,25
31-08-00 20:00,24
31-08-00 19:00,28
31-08-00 18:00,35
31-08-00 17:00,39
31-08-00 16:00,70
31-08-00 15:00,80
31-08-00 14:00,53
31-08-00 13:00,51
31-08-00 12:00,51
31-08-00 11:00,42
31-08-00 10:00,30
31-08-00 09:00,16
31-08-00 08:00,4
31-08-00 07:00,2
31-08-00 06:00,
31-08-00 05:00,2
31-08-00 04:00,7
31-08-00 03:00,14
31-08-00 02:00,13
31-08-00 01:00,21
31-08-00 00:00,23
30-08-00 23:00,21
30-08-00 22:00,26
30-08-00 21:00,13
30-08-00 20:00,17
30-08-00 19:00,48
30-08-00 18:00,64
30-08-00 17:00,72
30-08-00 16:00,70
30-08-00 15:00,69
30-08-00 14:00,64
30-08-00 13:00,30
30-08-00 12:00,36
30-08-00 11:00,31
30-08-00 10:00,35
30-08-00 09:00,30
30-08-00 08:00,8
30-08-00 07:00,2
30-08-00 06:00,
30-08-00 05:00,9
30-08-00 04:00,19
30-08-00 03:00,25
30-08-00 02:00,24
30-08-00 01:00,23
30-08-00 00:00,22
29-08-00 23:00,13
29-08-00 22:00,8
29-08-00 21:00,5
29-08-00 20:00,10
29-08-00 19:00,21
29-08-00 18:00,44
29-08-00 17:00,59
29-08-00 16:00,68
29-08-00 15:00,57
29-08-00 14:00,80
29-08-00 13:00,66
29-08-00 12:00,69
29-08-00 11:00,59
29-08-00 10:00,49
29-08-00 09:00,39
29-08-00 08:00,7
29-08-00 07:00,
29-08-00 06:00,2
29-08-00 05:00,6
29-08-00 04:00,16
29-08-00 03:00,22
29-08-00 02:00,22
29-08-00 01:00,23
29-08-00 00:00,20
28-08-00 23:00,9
28-08-00 22:00,5
28-08-00 21:00,7
28-08-00 20:00,16
28-08-00 19:00,38
28-08-00 18:00,22
28-08-00 17:00,45
28-08-00 16:00,49
28-08-00 15:00,45
28-08-00 14:00,45
28-08-00 13:00,31
28-08-00 12:00,47
28-08-00 11:00,27
28-08-00 10:00,41
28-08-00 09:00,40
28-08-00 08:00,2
28-08-00 07:00,
28-08-00 06:00,1
28-08-00 05:00,7
28-08-00 04:00,21
28-08-00 03:00,30
28-08-00 02:00,32
28-08-00 01:00,42
28-08-00 00:00,43
27-08-00 23:00,42
27-08-00 22:00,28
27-08-00 21:00,25
27-08-00 20:00,17
27-08-00 19:00,28
27-08-00 18:00,65
27-08-00 17:00,84
27-08-00 16:00,86
27-08-00 15:00,86
27-08-00 14:00,86
27-08-00 13:00,82
27-08-00 12:00,76
27-08-00 11:00,59
27-08-00 10:00,47
27-08-00 09:00,47
27-08-00 08:00,
27-08-00 07:00,25
27-08-00 06:00,43
27-08-00 05:00,59
27-08-00 04:00,40
27-08-00 03:00,58
27-08-00 02:00,64
27-08-00 01:00,61
27-08-00 00:00,51
26-08-00 23:00,60
26-08-00 22:00,67
26-08-00 21:00,71
26-08-00 20:00,66
26-08-00 19:00,71
26-08-00 18:00,78
26-08-00 17:00,75
26-08-00 16:00,75
26-08-00 15:00,78
26-08-00 14:00,72
26-08-00 13:00,68
26-08-00 12:00,65
26-08-00 11:00,57
26-08-00 10:00,45
26-08-00 09:00,34
26-08-00 08:00,
26-08-00 07:00,4
26-08-00 06:00,5
26-08-00 05:00,7
26-08-00 04:00,9
26-08-00 03:00,7
26-08-00 02:00,11
26-08-00 01:00,12
26-08-00 00:00,13
25-08-00 23:00,11
25-08-00 22:00,15
25-08-00 21:00,13
25-08-00 20:00,18
25-08-00 19:00,46
25-08-00 18:00,63
25-08-00 17:00,74
25-08-00 16:00,73
25-08-00 15:00,70
25-08-00 14:00,68
25-08-00 13:00,
25-08-00 12:00,60
25-08-00 11:00,54
25-08-00 10:00,44
25-08-00 09:00,49
25-08-00 08:00,
25-08-00 07:00,40
25-08-00 06:00,36
25-08-00 05:00,40
25-08-00 04:00,72
25-08-00 03:00,74
25-08-00 02:00,58
25-08-00 01:00,78
25-08-00 00:00,81
24-08-00 23:00,58
24-08-00 22:00,16
24-08-00 21:00,15
24-08-00 20:00,31
24-08-00 19:00,70
24-08-00 18:00,91
24-08-00 17:00,107
24-08-00 16:00,99
