Datum Zeit,Borna O3
,µg/m³
01-09-00 00:00,24
31-08-00 23:00,31
31-08-00 22:00,24
31-08-00 21:00,34
31-08-00 20:00,56
31-08-00 19:00,71
31-08-00 18:00,84
31-08-00 17:00,73
31-08-00 16:00,85
31-08-00 15:00,84
31-08-00 14:00,87
31-08-00 13:00,77
31-08-00 12:00,76
31-08-00 11:00,59
31-08-00 10:00,40
31-08-00 09:00,35
31-08-00 08:00,22
31-08-00 07:00,20
31-08-00 06:00,30
31-08-00 05:00,
31-08-00 04:00,36
31-08-00 03:00,31
31-08-00 02:00,28
31-08-00 01:00,25
31-08-00 00:00,36
30-08-00 23:00,39
30-08-00 22:00,38
30-08-00 21:00,45
30-08-00 20:00,48
30-08-00 19:00,38
30-08-00 18:00,42
30-08-00 17:00,44
30-08-00 16:00,85
30-08-00 15:00,92
30-08-00 14:00,78
30-08-00 13:00,72
30-08-00 12:00,61
30-08-00 11:00,55
30-08-00 10:00,21
30-08-00 09:00,16
30-08-00 08:00,4
30-08-00 07:00,1
30-08-00 06:00,
30-08-00 05:00,1
30-08-00 04:00,1
30-08-00 03:00,3
30-08-00 02:00,9
30-08-00 01:00,14
30-08-00 00:00,17
29-08-00 23:00,17
29-08-00 22:00,2
29-08-00 21:00,11
29-08-00 20:00,10
29-08-00 19:00,36
29-08-00 18:00,35
29-08-00 17:00,40
29-08-00 16:00,47
29-08-00 15:00,79
29-08-00 14:00,43
29-08-00 13:00,47
29-08-00 12:00,42
29-08-00 11:00,23
29-08-00 10:00,14
29-08-00 09:00,7
29-08-00 08:00,3
29-08-00 07:00,3
29-08-00 06:00,
29-08-00 05:00,8
29-08-00 04:00,6
29-08-00 03:00,7
29-08-00 02:00,11
29-08-00 01:00,7
29-08-00 00:00,8
28-08-00 23:00,11
28-08-00 22:00,10
28-08-00 21:00,8
28-08-00 20:00,16
28-08-00 19:00,26
28-08-00 18:00,17
28-08-00 17:00,17
28-08-00 16:00,23
28-08-00 15:00,26
28-08-00 14:00,23
28-08-00 13:00,31
28-08-00 12:00,28
28-08-00 11:00,24
28-08-00 10:00,12
28-08-00 09:00,34
28-08-00 08:00,55
28-08-00 07:00,
28-08-00 06:00,2
28-08-00 05:00,4
28-08-00 04:00,17
28-08-00 03:00,22
28-08-00 02:00,35
28-08-00 01:00,36
28-08-00 00:00,26
27-08-00 23:00,38
27-08-00 22:00,42
27-08-00 21:00,37
27-08-00 20:00,43
27-08-00 19:00,64
27-08-00 18:00,79
27-08-00 17:00,89
27-08-00 16:00,90
27-08-00 15:00,84
27-08-00 14:00,80
27-08-00 13:00,74
27-08-00 12:00,71
27-08-00 11:00,63
27-08-00 10:00,53
27-08-00 09:00,49
27-08-00 08:00,41
27-08-00 07:00,
27-08-00 06:00,35
27-08-00 05:00,37
27-08-00 04:00,42
27-08-00 03:00,39
27-08-00 02:00,42
27-08-00 01:00,52
27-08-00 00:00,53
26-08-00 23:00,47
26-08-00 22:00,43
26-08-00 21:00,51
26-08-00 20:00,57
26-08-00 19:00,67
26-08-00 18:00,76
26-08-00 17:00,79
26-08-00 16:00,79
26-08-00 15:00,77
26-08-00 14:00,71
26-08-00 13:00,65
26-08-00 12:00,62
26-08-00 11:00,52
26-08-00 10:00,41
26-08-00 09:00,31
26-08-00 08:00,
26-08-00 07:00,5
26-08-00 06:00,1
26-08-00 05:00,2
26-08-00 04:00,2
26-08-00 03:00,3
26-08-00 02:00,5
26-08-00 01:00,4
