Datum Zeit,Goerlitz PM10
,µg/m³
31-08-00,27
30-08-00,44
29-08-00,35
28-08-00,28
27-08-00,17
26-08-00,17
25-08-00,20
24-08-00,32
23-08-00,26
22-08-00,23
21-08-00,23
20-08-00,41
19-08-00,37
18-08-00,41
17-08-00,39
16-08-00,32
15-08-00,51
14-08-00,61
13-08-00,52
12-08-00,44
11-08-00,36
10-08-00,45
09-08-00,29
08-08-00,31
07-08-00,36
06-08-00,49
05-08-00,37
04-08-00,39
03-08-00,48
02-08-00,50
01-08-00,49

