Datum Zeit,Bautzen O3
,µg/m³
01-09-00 00:00,29
31-08-00 23:00,39
31-08-00 22:00,46
31-08-00 21:00,35
31-08-00 20:00,30
31-08-00 19:00,50
31-08-00 18:00,59
31-08-00 17:00,72
31-08-00 16:00,76
31-08-00 15:00,70
31-08-00 14:00,70
31-08-00 13:00,62
31-08-00 12:00,60
31-08-00 11:00,70
31-08-00 10:00,64
31-08-00 09:00,
31-08-00 08:00,28
31-08-00 07:00,16
31-08-00 06:00,16
31-08-00 05:00,34
31-08-00 04:00,51
31-08-00 03:00,63
31-08-00 02:00,63
31-08-00 01:00,68
31-08-00 00:00,57
30-08-00 23:00,57
30-08-00 22:00,65
30-08-00 21:00,46
30-08-00 20:00,41
30-08-00 19:00,64
30-08-00 18:00,67
30-08-00 17:00,82
30-08-00 16:00,83
30-08-00 15:00,95
30-08-00 14:00,99
30-08-00 13:00,96
30-08-00 12:00,84
30-08-00 11:00,68
30-08-00 10:00,57
30-08-00 09:00,
30-08-00 08:00,
30-08-00 07:00,5
30-08-00 06:00,4
30-08-00 05:00,15
30-08-00 04:00,29
30-08-00 03:00,47
30-08-00 02:00,43
30-08-00 01:00,38
30-08-00 00:00,37
29-08-00 23:00,39
29-08-00 22:00,40
29-08-00 21:00,41
29-08-00 20:00,40
29-08-00 19:00,80
29-08-00 18:00,90
29-08-00 17:00,108
29-08-00 16:00,104
29-08-00 15:00,93
29-08-00 14:00,88
29-08-00 13:00,86
29-08-00 12:00,93
29-08-00 11:00,84
29-08-00 10:00,85
29-08-00 09:00,73
29-08-00 08:00,
29-08-00 07:00,6
29-08-00 06:00,2
29-08-00 05:00,6
29-08-00 04:00,20
29-08-00 03:00,33
29-08-00 02:00,27
29-08-00 01:00,31
29-08-00 00:00,42
28-08-00 23:00,51
28-08-00 22:00,44
28-08-00 21:00,42
28-08-00 20:00,55
28-08-00 19:00,68
28-08-00 18:00,72
28-08-00 17:00,65
28-08-00 16:00,70
28-08-00 15:00,54
28-08-00 14:00,
28-08-00 13:00,
28-08-00 12:00,79
28-08-00 11:00,66
28-08-00 10:00,66
28-08-00 09:00,64
28-08-00 08:00,60
28-08-00 07:00,
28-08-00 06:00,51
28-08-00 05:00,67
28-08-00 04:00,79
28-08-00 03:00,81
28-08-00 02:00,83
28-08-00 01:00,77
28-08-00 00:00,62
27-08-00 23:00,61
27-08-00 22:00,55
27-08-00 21:00,58
27-08-00 20:00,70
27-08-00 19:00,90
27-08-00 18:00,86
27-08-00 17:00,89
27-08-00 16:00,88
27-08-00 15:00,86
27-08-00 14:00,83
27-08-00 13:00,81
27-08-00 12:00,78
27-08-00 11:00,74
27-08-00 10:00,71
27-08-00 09:00,65
27-08-00 08:00,53
27-08-00 07:00,
27-08-00 06:00,44
27-08-00 05:00,48
27-08-00 04:00,64
27-08-00 03:00,63
27-08-00 02:00,65
27-08-00 01:00,63
27-08-00 00:00,56
26-08-00 23:00,61
26-08-00 22:00,64
26-08-00 21:00,67
26-08-00 20:00,69
26-08-00 19:00,78
26-08-00 18:00,80
26-08-00 17:00,80
26-08-00 16:00,75
26-08-00 15:00,72
26-08-00 14:00,69
26-08-00 13:00,66
26-08-00 12:00,65
26-08-00 11:00,62
26-08-00 10:00,57
26-08-00 09:00,53
26-08-00 08:00,
26-08-00 07:00,21
26-08-00 06:00,3
26-08-00 05:00,2
26-08-00 04:00,2
26-08-00 03:00,9
26-08-00 02:00,11
26-08-00 01:00,5
26-08-00 00:00,15
25-08-00 23:00,31
25-08-00 22:00,38
25-08-00 21:00,41
25-08-00 20:00,43
25-08-00 19:00,51
25-08-00 18:00,57
25-08-00 17:00,58
25-08-00 16:00,60
25-08-00 15:00,63
25-08-00 14:00,61
25-08-00 13:00,60
25-08-00 12:00,64
25-08-00 11:00,58
25-08-00 10:00,53
25-08-00 09:00,54
25-08-00 08:00,
25-08-00 07:00,40
25-08-00 06:00,49
25-08-00 05:00,64
25-08-00 04:00,74
25-08-00 03:00,77
25-08-00 02:00,78
25-08-00 01:00,76
25-08-00 00:00,79
24-08-00 23:00,80
24-08-00 22:00,82
24-08-00 21:00,68
24-08-00 20:00,62
24-08-00 19:00,71
24-08-00 18:00,102
24-08-00 17:00,112
24-08-00 16:00,106
24-08-00 15:00,100
24-08-00 14:00,102
24-08-00 13:00,103
24-08-00 12:00,97
24-08-00 11:00,91
24-08-00 10:00,38
24-08-00 09:00,
24-08-00 08:00,19
24-08-00 07:00,9
24-08-00 06:00,3
24-08-00 05:00,10
24-08-00 04:00,26
24-08-00 03:00,32
24-08-00 02:00,25
24-08-00 01:00,21
24-08-00 00:00,25
23-08-00 23:00,20
23-08-00 22:00,15
23-08-00 21:00,17
23-08-00 20:00,65
23-08-00 19:00,74
23-08-00 18:00,88
23-08-00 17:00,93
23-08-00 16:00,89
23-08-00 15:00,95
23-08-00 14:00,94
23-08-00 13:00,86
23-08-00 12:00,84
23-08-00 11:00,73
23-08-00 10:00,67
23-08-00 09:00,
23-08-00 08:00,25
23-08-00 07:00,4
23-08-00 06:00,2
23-08-00 05:00,5
23-08-00 04:00,16
23-08-00 03:00,23
23-08-00 02:00,28
23-08-00 01:00,27
23-08-00 00:00,22
22-08-00 23:00,18
22-08-00 22:00,17
22-08-00 21:00,9
22-08-00 20:00,25
22-08-00 19:00,61
22-08-00 18:00,81
22-08-00 17:00,82
22-08-00 16:00,78
22-08-00 15:00,73
22-08-00 14:00,
22-08-00 13:00,
22-08-00 12:00,
22-08-00 11:00,
22-08-00 10:00,
22-08-00 09:00,
22-08-00 08:00,
22-08-00 07:00,
22-08-00 06:00,
22-08-00 05:00,
22-08-00 04:00,
22-08-00 03:00,
22-08-00 02:00,
22-08-00 01:00,
22-08-00 00:00,
21-08-00 23:00,
21-08-00 22:00,
21-08-00 21:00,
21-08-00 20:00,
21-08-00 19:00,
21-08-00 18:00,
21-08-00 17:00,
21-08-00 16:00,
21-08-00 15:00,
21-08-00 14:00,
21-08-00 13:00,
21-08-00 12:00,
21-08-00 11:00,
21-08-00 10:00,
21-08-00 09:00,
21-08-00 08:00,
21-08-00 07:00,
21-08-00 06:00,
21-08-00 05:00,
21-08-00 04:00,
21-08-00 03:00,
21-08-00 02:00,
21-08-00 01:00,
21-08-00 00:00,
20-08-00 23:00,
20-08-00 22:00,
20-08-00 21:00,
20-08-00 20:00,
20-08-00 19:00,
20-08-00 18:00,
20-08-00 17:00,
20-08-00 16:00,
20-08-00 15:00,
20-08-00 14:00,
20-08-00 13:00,
20-08-00 12:00,
20-08-00 11:00,
20-08-00 10:00,
20-08-00 09:00,
20-08-00 08:00,
20-08-00 07:00,37
20-08-00 06:00,41
20-08-00 05:00,52
20-08-00 04:00,34
20-08-00 03:00,36
20-08-00 02:00,34
20-08-00 01:00,37
20-08-00 00:00,39
19-08-00 23:00,42
19-08-00 22:00,34
19-08-00 21:00,18
19-08-00 20:00,30
19-08-00 19:00,63
19-08-00 18:00,102
19-08-00 17:00,111
19-08-00 16:00,128
19-08-00 15:00,127
19-08-00 14:00,119
19-08-00 13:00,105
19-08-00 12:00,84
19-08-00 11:00,80
19-08-00 10:00,86
19-08-00 09:00,77
19-08-00 08:00,
19-08-00 07:00,81
19-08-00 06:00,70
19-08-00 05:00,82
19-08-00 04:00,72
19-08-00 03:00,74
19-08-00 02:00,82
19-08-00 01:00,59
19-08-00 00:00,38
18-08-00 23:00,20
18-08-00 22:00,39
18-08-00 21:00,27
18-08-00 20:00,44
18-08-00 19:00,59
18-08-00 18:00,82
18-08-00 17:00,89
18-08-00 16:00,86
18-08-00 15:00,82
18-08-00 14:00,66
18-08-00 13:00,73
18-08-00 12:00,86
18-08-00 11:00,85
18-08-00 10:00,77
18-08-00 09:00,53
18-08-00 08:00,
18-08-00 07:00,15
18-08-00 06:00,3
18-08-00 05:00,2
18-08-00 04:00,22
18-08-00 03:00,18
18-08-00 02:00,39
18-08-00 01:00,54
18-08-00 00:00,59
17-08-00 23:00,50
17-08-00 22:00,41
17-08-00 21:00,34
17-08-00 20:00,58
17-08-00 19:00,80
17-08-00 18:00,102
17-08-00 17:00,99
17-08-00 16:00,102
17-08-00 15:00,111
17-08-00 14:00,
17-08-00 13:00,
17-08-00 12:00,
17-08-00 11:00,69
17-08-00 10:00,89
17-08-00 09:00,97
17-08-00 08:00,86
17-08-00 07:00,89
17-08-00 06:00,
17-08-00 05:00,83
17-08-00 04:00,47
17-08-00 03:00,57
17-08-00 02:00,66
17-08-00 01:00,63
17-08-00 00:00,61
16-08-00 23:00,55
16-08-00 22:00,29
16-08-00 21:00,42
16-08-00 20:00,83
16-08-00 19:00,97
16-08-00 18:00,102
16-08-00 17:00,104
16-08-00 16:00,103
16-08-00 15:00,98
16-08-00 14:00,92
16-08-00 13:00,82
16-08-00 12:00,71
16-08-00 11:00,67
16-08-00 10:00,64
16-08-00 09:00,54
16-08-00 08:00,52
16-08-00 07:00,41
16-08-00 06:00,
16-08-00 05:00,39
16-08-00 04:00,51
16-08-00 03:00,51
16-08-00 02:00,44
16-08-00 01:00,36
16-08-00 00:00,33
15-08-00 23:00,57
15-08-00 22:00,62
15-08-00 21:00,57
15-08-00 20:00,63
15-08-00 19:00,87
15-08-00 18:00,90
15-08-00 17:00,135
15-08-00 16:00,149
15-08-00 15:00,186
15-08-00 14:00,182
15-08-00 13:00,173
15-08-00 12:00,168
15-08-00 11:00,149
15-08-00 10:00,133
15-08-00 09:00,112
15-08-00 08:00,89
15-08-00 07:00,
15-08-00 06:00,
15-08-00 05:00,
15-08-00 04:00,111
15-08-00 03:00,125
15-08-00 02:00,132
15-08-00 01:00,139
15-08-00 00:00,131
14-08-00 23:00,107
14-08-00 22:00,100
14-08-00 21:00,79
14-08-00 20:00,73
14-08-00 19:00,129
14-08-00 18:00,158
14-08-00 17:00,160
14-08-00 16:00,149
14-08-00 15:00,
14-08-00 14:00,
14-08-00 13:00,146
14-08-00 12:00,138
14-08-00 11:00,132
14-08-00 10:00,122
14-08-00 09:00,99
14-08-00 08:00,103
14-08-00 07:00,102
14-08-00 06:00,64
14-08-00 05:00,93
14-08-00 04:00,103
14-08-00 03:00,87
14-08-00 02:00,75
14-08-00 01:00,62
14-08-00 00:00,41
13-08-00 23:00,
13-08-00 22:00,46
