Datum Zeit,Glauchau NO
,µg/m³
01-09-00 00:00,3
31-08-00 23:00,6
31-08-00 22:00,3
31-08-00 21:00,2
31-08-00 20:00,1
31-08-00 19:00,
31-08-00 18:00,1
31-08-00 17:00,1
31-08-00 16:00,2
31-08-00 15:00,2
31-08-00 14:00,3
31-08-00 13:00,4
31-08-00 12:00,5
31-08-00 11:00,5
31-08-00 10:00,6
31-08-00 09:00,9
31-08-00 08:00,16
31-08-00 07:00,12
31-08-00 06:00,7
31-08-00 05:00,2
31-08-00 04:00,1
31-08-00 03:00,1
31-08-00 02:00,1
31-08-00 01:00,2
31-08-00 00:00,4
30-08-00 23:00,1
30-08-00 22:00,1
30-08-00 21:00,1
30-08-00 20:00,
30-08-00 19:00,1
30-08-00 18:00,1
30-08-00 17:00,3
30-08-00 16:00,3
30-08-00 15:00,6
30-08-00 14:00,8
30-08-00 13:00,8
30-08-00 12:00,5
30-08-00 11:00,9
30-08-00 10:00,13
30-08-00 09:00,15
30-08-00 08:00,27
30-08-00 07:00,55
30-08-00 06:00,12
30-08-00 05:00,13
30-08-00 04:00,1
30-08-00 03:00,6
30-08-00 02:00,4
30-08-00 01:00,1
30-08-00 00:00,4
29-08-00 23:00,4
29-08-00 22:00,2
29-08-00 21:00,2
29-08-00 20:00,
29-08-00 19:00,1
29-08-00 18:00,1
29-08-00 17:00,3
29-08-00 16:00,3
29-08-00 15:00,9
29-08-00 14:00,10
29-08-00 13:00,6
29-08-00 12:00,12
29-08-00 11:00,6
29-08-00 10:00,10
29-08-00 09:00,12
29-08-00 08:00,33
29-08-00 07:00,61
29-08-00 06:00,33
29-08-00 05:00,2
29-08-00 04:00,1
29-08-00 03:00,3
29-08-00 02:00,23
29-08-00 01:00,13
29-08-00 00:00,8
28-08-00 23:00,5
28-08-00 22:00,10
28-08-00 21:00,
28-08-00 20:00,1
28-08-00 19:00,1
28-08-00 18:00,1
28-08-00 17:00,2
28-08-00 16:00,3
28-08-00 15:00,11
28-08-00 14:00,19
28-08-00 13:00,57
28-08-00 12:00,34
28-08-00 11:00,43
28-08-00 10:00,37
28-08-00 09:00,6
28-08-00 08:00,10
28-08-00 07:00,29
28-08-00 06:00,70
28-08-00 05:00,14
28-08-00 04:00,1
28-08-00 03:00,1
28-08-00 02:00,1
28-08-00 01:00,1
28-08-00 00:00,1
27-08-00 23:00,3
27-08-00 22:00,1
27-08-00 21:00,
27-08-00 20:00,1
27-08-00 19:00,1
27-08-00 18:00,1
27-08-00 17:00,1
27-08-00 16:00,1
27-08-00 15:00,1
27-08-00 14:00,1
27-08-00 13:00,1
27-08-00 12:00,1
27-08-00 11:00,1
27-08-00 10:00,1
27-08-00 09:00,1
27-08-00 08:00,1
27-08-00 07:00,1
27-08-00 06:00,1
27-08-00 05:00,1
27-08-00 04:00,1
27-08-00 03:00,1
27-08-00 02:00,1
27-08-00 01:00,1
27-08-00 00:00,1
26-08-00 23:00,1
26-08-00 22:00,
26-08-00 21:00,1
26-08-00 20:00,1
26-08-00 19:00,1
26-08-00 18:00,1
26-08-00 17:00,1
26-08-00 16:00,1
26-08-00 15:00,1
26-08-00 14:00,1
26-08-00 13:00,1
26-08-00 12:00,2
26-08-00 11:00,3
26-08-00 10:00,1
26-08-00 09:00,6
26-08-00 08:00,21
26-08-00 07:00,35
26-08-00 06:00,27
26-08-00 05:00,15
26-08-00 04:00,16
26-08-00 03:00,29
26-08-00 02:00,35
26-08-00 01:00,25
26-08-00 00:00,36
25-08-00 23:00,26
25-08-00 22:00,
25-08-00 21:00,7
25-08-00 20:00,1
25-08-00 19:00,1
25-08-00 18:00,1
25-08-00 17:00,3
25-08-00 16:00,2
25-08-00 15:00,4
25-08-00 14:00,5
25-08-00 13:00,5
25-08-00 12:00,37
25-08-00 11:00,49
25-08-00 10:00,28
25-08-00 09:00,19
25-08-00 08:00,18
25-08-00 07:00,18
25-08-00 06:00,5
25-08-00 05:00,1
25-08-00 04:00,1
25-08-00 03:00,1
25-08-00 02:00,1
25-08-00 01:00,1
25-08-00 00:00,1
24-08-00 23:00,
24-08-00 22:00,1
24-08-00 21:00,1
24-08-00 20:00,1
24-08-00 19:00,1
24-08-00 18:00,2
24-08-00 17:00,3
24-08-00 16:00,3
24-08-00 15:00,3
24-08-00 14:00,7
24-08-00 13:00,6
24-08-00 12:00,10
24-08-00 11:00,14
24-08-00 10:00,47
24-08-00 09:00,35
24-08-00 08:00,61
24-08-00 07:00,59
24-08-00 06:00,63
24-08-00 05:00,41
24-08-00 04:00,26
24-08-00 03:00,26
24-08-00 02:00,30
24-08-00 01:00,35
24-08-00 00:00,26
23-08-00 23:00,
23-08-00 22:00,4
23-08-00 21:00,3
23-08-00 20:00,1
23-08-00 19:00,1
23-08-00 18:00,2
23-08-00 17:00,3
23-08-00 16:00,4
23-08-00 15:00,3
23-08-00 14:00,2
23-08-00 13:00,3
23-08-00 12:00,5
23-08-00 11:00,7
23-08-00 10:00,16
23-08-00 09:00,17
23-08-00 08:00,40
23-08-00 07:00,31
23-08-00 06:00,24
23-08-00 05:00,18
23-08-00 04:00,9
23-08-00 03:00,1
23-08-00 02:00,1
23-08-00 01:00,1
23-08-00 00:00,
22-08-00 23:00,16
22-08-00 22:00,10
22-08-00 21:00,8
22-08-00 20:00,3
22-08-00 19:00,1
22-08-00 18:00,1
22-08-00 17:00,1
22-08-00 16:00,6
22-08-00 15:00,12
22-08-00 14:00,4
22-08-00 13:00,3
22-08-00 12:00,4
22-08-00 11:00,4
22-08-00 10:00,7
22-08-00 09:00,11
22-08-00 08:00,16
22-08-00 07:00,7
22-08-00 06:00,2
22-08-00 05:00,2
22-08-00 04:00,1
22-08-00 03:00,1
22-08-00 02:00,1
22-08-00 01:00,1
22-08-00 00:00,
21-08-00 23:00,4
21-08-00 22:00,2
21-08-00 21:00,1
21-08-00 20:00,1
21-08-00 19:00,1
21-08-00 18:00,2
21-08-00 17:00,3
21-08-00 16:00,2
21-08-00 15:00,11
21-08-00 14:00,8
21-08-00 13:00,8
21-08-00 12:00,4
21-08-00 11:00,5
21-08-00 10:00,8
21-08-00 09:00,3
21-08-00 08:00,13
21-08-00 07:00,31
21-08-00 06:00,9
21-08-00 05:00,1
21-08-00 04:00,1
21-08-00 03:00,1
21-08-00 02:00,1
21-08-00 01:00,
21-08-00 00:00,1
20-08-00 23:00,1
20-08-00 22:00,1
20-08-00 21:00,1
20-08-00 20:00,1
20-08-00 19:00,1
20-08-00 18:00,1
20-08-00 17:00,1
20-08-00 16:00,1
20-08-00 15:00,1
20-08-00 14:00,1
20-08-00 13:00,1
20-08-00 12:00,1
20-08-00 11:00,1
20-08-00 10:00,2
20-08-00 09:00,1
20-08-00 08:00,1
20-08-00 07:00,2
20-08-00 06:00,2
20-08-00 05:00,1
20-08-00 04:00,1
20-08-00 03:00,1
20-08-00 02:00,1
20-08-00 01:00,
20-08-00 00:00,1
19-08-00 23:00,2
19-08-00 22:00,2
19-08-00 21:00,1
19-08-00 20:00,4
19-08-00 19:00,1
19-08-00 18:00,1
19-08-00 17:00,1
19-08-00 16:00,2
19-08-00 15:00,1
19-08-00 14:00,1
19-08-00 13:00,1
19-08-00 12:00,1
19-08-00 11:00,1
19-08-00 10:00,1
19-08-00 09:00,2
19-08-00 08:00,1
19-08-00 07:00,12
19-08-00 06:00,3
19-08-00 05:00,9
19-08-00 04:00,13
19-08-00 03:00,1
19-08-00 02:00,
19-08-00 01:00,1
19-08-00 00:00,1
18-08-00 23:00,2
18-08-00 22:00,1
18-08-00 21:00,1
18-08-00 20:00,1
18-08-00 19:00,1
18-08-00 18:00,1
18-08-00 17:00,1
18-08-00 16:00,1
18-08-00 15:00,2
18-08-00 14:00,2
18-08-00 13:00,3
18-08-00 12:00,6
18-08-00 11:00,6
18-08-00 10:00,5
18-08-00 09:00,11
18-08-00 08:00,22
18-08-00 07:00,66
18-08-00 06:00,22
18-08-00 05:00,4
18-08-00 04:00,1
18-08-00 03:00,3
18-08-00 02:00,
18-08-00 01:00,1
18-08-00 00:00,1
17-08-00 23:00,1
17-08-00 22:00,1
17-08-00 21:00,1
17-08-00 20:00,1
17-08-00 19:00,1
17-08-00 18:00,1
17-08-00 17:00,2
17-08-00 16:00,1
17-08-00 15:00,1
17-08-00 14:00,5
17-08-00 13:00,2
17-08-00 12:00,2
17-08-00 11:00,2
17-08-00 10:00,6
17-08-00 09:00,11
17-08-00 08:00,30
17-08-00 07:00,30
17-08-00 06:00,16
17-08-00 05:00,1
17-08-00 04:00,1
17-08-00 03:00,
17-08-00 02:00,1
17-08-00 01:00,3
17-08-00 00:00,23
16-08-00 23:00,38
16-08-00 22:00,4
16-08-00 21:00,2
16-08-00 20:00,1
16-08-00 19:00,1
16-08-00 18:00,1
16-08-00 17:00,1
16-08-00 16:00,3
16-08-00 15:00,43
16-08-00 14:00,45
16-08-00 13:00,34
16-08-00 12:00,61
16-08-00 11:00,67
16-08-00 10:00,123
