Datum Zeit,Collmberg PM10
,µg/m³
31-08-00,15
30-08-00,13
29-08-00,13
28-08-00,14
27-08-00,13
26-08-00,9
25-08-00,9
24-08-00,13
23-08-00,10
22-08-00,5
21-08-00,
20-08-00,11
19-08-00,12
18-08-00,12
17-08-00,12
16-08-00,17
15-08-00,27
14-08-00,32
13-08-00,26
12-08-00,24
11-08-00,22
10-08-00,24
09-08-00,19
08-08-00,22
07-08-00,24
06-08-00,20
05-08-00,21
04-08-00,17
03-08-00,25
02-08-00,21
01-08-00,25

