Datum Zeit,Plauen-Sued O3
,µg/m³
01-09-00 00:00,6
31-08-00 23:00,8
31-08-00 22:00,13
31-08-00 21:00,52
31-08-00 20:00,61
31-08-00 19:00,65
31-08-00 18:00,73
31-08-00 17:00,73
31-08-00 16:00,69
31-08-00 15:00,71
31-08-00 14:00,60
31-08-00 13:00,38
31-08-00 12:00,28
31-08-00 11:00,34
31-08-00 10:00,26
31-08-00 09:00,
31-08-00 08:00,9
31-08-00 07:00,1
31-08-00 06:00,1
31-08-00 05:00,1
31-08-00 04:00,1
31-08-00 03:00,1
31-08-00 02:00,4
31-08-00 01:00,4
31-08-00 00:00,3
30-08-00 23:00,2
30-08-00 22:00,6
30-08-00 21:00,30
30-08-00 20:00,43
30-08-00 19:00,51
30-08-00 18:00,34
30-08-00 17:00,38
30-08-00 16:00,60
30-08-00 15:00,59
30-08-00 14:00,51
30-08-00 13:00,33
30-08-00 12:00,18
30-08-00 11:00,17
30-08-00 10:00,3
30-08-00 09:00,
30-08-00 08:00,5
30-08-00 07:00,1
30-08-00 06:00,1
30-08-00 05:00,1
30-08-00 04:00,1
30-08-00 03:00,1
30-08-00 02:00,1
30-08-00 01:00,1
30-08-00 00:00,
29-08-00 23:00,1
29-08-00 22:00,2
29-08-00 21:00,2
29-08-00 20:00,1
29-08-00 19:00,5
29-08-00 18:00,26
29-08-00 17:00,23
29-08-00 16:00,34
29-08-00 15:00,56
29-08-00 14:00,36
29-08-00 13:00,
29-08-00 12:00,
29-08-00 11:00,
29-08-00 10:00,26
29-08-00 09:00,10
29-08-00 08:00,4
29-08-00 07:00,1
29-08-00 06:00,1
29-08-00 05:00,1
29-08-00 04:00,1
29-08-00 03:00,1
29-08-00 02:00,1
29-08-00 01:00,
29-08-00 00:00,2
28-08-00 23:00,2
28-08-00 22:00,2
28-08-00 21:00,7
28-08-00 20:00,4
28-08-00 19:00,27
28-08-00 18:00,32
28-08-00 17:00,39
28-08-00 16:00,59
28-08-00 15:00,42
28-08-00 14:00,43
28-08-00 13:00,59
28-08-00 12:00,55
28-08-00 11:00,52
28-08-00 10:00,45
28-08-00 09:00,42
28-08-00 08:00,31
28-08-00 07:00,9
28-08-00 06:00,1
28-08-00 05:00,1
28-08-00 04:00,4
28-08-00 03:00,21
28-08-00 02:00,23
28-08-00 01:00,
28-08-00 00:00,16
27-08-00 23:00,1
27-08-00 22:00,1
27-08-00 21:00,12
27-08-00 20:00,14
27-08-00 19:00,45
27-08-00 18:00,74
27-08-00 17:00,75
27-08-00 16:00,81
27-08-00 15:00,77
27-08-00 14:00,76
27-08-00 13:00,74
27-08-00 12:00,66
27-08-00 11:00,60
27-08-00 10:00,54
27-08-00 09:00,51
27-08-00 08:00,46
27-08-00 07:00,49
27-08-00 06:00,53
27-08-00 05:00,56
27-08-00 04:00,60
27-08-00 03:00,61
27-08-00 02:00,
27-08-00 01:00,64
27-08-00 00:00,67
26-08-00 23:00,64
26-08-00 22:00,36
26-08-00 21:00,26
26-08-00 20:00,33
26-08-00 19:00,74
26-08-00 18:00,81
26-08-00 17:00,79
26-08-00 16:00,83
26-08-00 15:00,80
26-08-00 14:00,75
26-08-00 13:00,70
26-08-00 12:00,60
26-08-00 11:00,58
26-08-00 10:00,47
26-08-00 09:00,13
26-08-00 08:00,5
26-08-00 07:00,3
26-08-00 06:00,1
26-08-00 05:00,1
26-08-00 04:00,1
26-08-00 03:00,1
26-08-00 02:00,
26-08-00 01:00,1
26-08-00 00:00,1
25-08-00 23:00,1
25-08-00 22:00,1
25-08-00 21:00,2
25-08-00 20:00,12
25-08-00 19:00,46
25-08-00 18:00,67
25-08-00 17:00,73
25-08-00 16:00,71
25-08-00 15:00,72
25-08-00 14:00,63
25-08-00 13:00,48
25-08-00 12:00,52
25-08-00 11:00,57
25-08-00 10:00,56
25-08-00 09:00,50
25-08-00 08:00,28
25-08-00 07:00,1
25-08-00 06:00,2
25-08-00 05:00,1
25-08-00 04:00,2
25-08-00 03:00,
25-08-00 02:00,11
25-08-00 01:00,11
25-08-00 00:00,12
24-08-00 23:00,11
24-08-00 22:00,12
24-08-00 21:00,13
24-08-00 20:00,27
24-08-00 19:00,101
24-08-00 18:00,104
24-08-00 17:00,95
24-08-00 16:00,104
24-08-00 15:00,93
24-08-00 14:00,100
24-08-00 13:00,85
24-08-00 12:00,88
24-08-00 11:00,59
24-08-00 10:00,31
24-08-00 09:00,9
24-08-00 08:00,5
24-08-00 07:00,2
24-08-00 06:00,1
24-08-00 05:00,1
24-08-00 04:00,1
24-08-00 03:00,
24-08-00 02:00,1
24-08-00 01:00,2
24-08-00 00:00,4
23-08-00 23:00,4
23-08-00 22:00,7
23-08-00 21:00,12
23-08-00 20:00,42
23-08-00 19:00,76
23-08-00 18:00,80
23-08-00 17:00,81
23-08-00 16:00,78
23-08-00 15:00,90
23-08-00 14:00,79
23-08-00 13:00,66
23-08-00 12:00,66
23-08-00 11:00,56
23-08-00 10:00,26
23-08-00 09:00,8
23-08-00 08:00,3
23-08-00 07:00,1
23-08-00 06:00,1
23-08-00 05:00,1
23-08-00 04:00,
23-08-00 03:00,1
23-08-00 02:00,1
23-08-00 01:00,1
23-08-00 00:00,1
22-08-00 23:00,1
22-08-00 22:00,1
22-08-00 21:00,3
22-08-00 20:00,8
22-08-00 19:00,56
22-08-00 18:00,61
22-08-00 17:00,57
22-08-00 16:00,60
22-08-00 15:00,71
22-08-00 14:00,67
22-08-00 13:00,59
22-08-00 12:00,50
22-08-00 11:00,40
22-08-00 10:00,37
22-08-00 09:00,43
22-08-00 08:00,38
22-08-00 07:00,14
22-08-00 06:00,30
22-08-00 05:00,26
22-08-00 04:00,
22-08-00 03:00,20
22-08-00 02:00,28
22-08-00 01:00,32
22-08-00 00:00,31
21-08-00 23:00,33
21-08-00 22:00,36
21-08-00 21:00,18
21-08-00 20:00,14
21-08-00 19:00,18
21-08-00 18:00,25
21-08-00 17:00,66
21-08-00 16:00,63
21-08-00 15:00,71
21-08-00 14:00,56
21-08-00 13:00,56
21-08-00 12:00,56
21-08-00 11:00,49
21-08-00 10:00,33
21-08-00 09:00,33
21-08-00 08:00,20
21-08-00 07:00,1
21-08-00 06:00,7
21-08-00 05:00,
21-08-00 04:00,10
21-08-00 03:00,20
21-08-00 02:00,49
21-08-00 01:00,51
21-08-00 00:00,77
20-08-00 23:00,65
20-08-00 22:00,71
20-08-00 21:00,71
20-08-00 20:00,88
20-08-00 19:00,100
20-08-00 18:00,101
20-08-00 17:00,76
20-08-00 16:00,90
20-08-00 15:00,103
20-08-00 14:00,107
20-08-00 13:00,102
20-08-00 12:00,106
20-08-00 11:00,94
20-08-00 10:00,74
20-08-00 09:00,57
20-08-00 08:00,25
20-08-00 07:00,11
20-08-00 06:00,5
20-08-00 05:00,
20-08-00 04:00,
20-08-00 03:00,
20-08-00 02:00,
20-08-00 01:00,
20-08-00 00:00,
19-08-00 23:00,
19-08-00 22:00,
19-08-00 21:00,
19-08-00 20:00,
19-08-00 19:00,
19-08-00 18:00,
19-08-00 17:00,
19-08-00 16:00,
19-08-00 15:00,
19-08-00 14:00,
19-08-00 13:00,
19-08-00 12:00,
19-08-00 11:00,
19-08-00 10:00,
19-08-00 09:00,
19-08-00 08:00,
19-08-00 07:00,
19-08-00 06:00,
19-08-00 05:00,52
19-08-00 04:00,59
19-08-00 03:00,58
19-08-00 02:00,53
19-08-00 01:00,59
19-08-00 00:00,57
18-08-00 23:00,49
18-08-00 22:00,41
18-08-00 21:00,16
18-08-00 20:00,27
18-08-00 19:00,50
18-08-00 18:00,67
18-08-00 17:00,71
18-08-00 16:00,65
