Datum Zeit,Zittau-Ost BEN
24-08-00 02:00,1.6
24-08-00 01:00,2.0
24-08-00 00:00,2.9
23-08-00 23:00,2.4
23-08-00 22:00,4.1
23-08-00 21:00,1.8
23-08-00 20:00,0.9
23-08-00 19:00,0.8
23-08-00 18:00,0.8
23-08-00 17:00,0.7
23-08-00 16:00,0.7
23-08-00 15:00,0.5
23-08-00 14:00,
23-08-00 13:00,
23-08-00 12:00,
23-08-00 11:00,
23-08-00 10:00,1.5
23-08-00 09:00,2.5
23-08-00 08:00,2.3
23-08-00 07:00,2.5
23-08-00 06:00,1.1
23-08-00 05:00,1.1
23-08-00 04:00,1.1
23-08-00 03:00,1.0
23-08-00 02:00,1.0
23-08-00 01:00,1.0
23-08-00 00:00,1.0
22-08-00 23:00,1.5
22-08-00 22:00,1.4
22-08-00 21:00,2.8
22-08-00 20:00,1.3
22-08-00 19:00,0.6
22-08-00 18:00,0.7
22-08-00 17:00,0.6
22-08-00 16:00,0.4
22-08-00 15:00,0.8
22-08-00 14:00,0.7
22-08-00 13:00,0.6
22-08-00 12:00,1.1
22-08-00 11:00,0.9
22-08-00 10:00,0.8
22-08-00 09:00,0.9
22-08-00 08:00,0.5
22-08-00 07:00,0.8
22-08-00 06:00,0.7
22-08-00 05:00,0.5
22-08-00 04:00,0.5
22-08-00 03:00,0.4
22-08-00 02:00,0.4
22-08-00 01:00,0.6
22-08-00 00:00,0.7
21-08-00 23:00,0.7
21-08-00 22:00,0.7
21-08-00 21:00,1.2
21-08-00 20:00,1.2
21-08-00 19:00,0.9
21-08-00 18:00,0.9
21-08-00 17:00,0.9
21-08-00 16:00,0.9
21-08-00 15:00,0.8
21-08-00 14:00,1.2
21-08-00 13:00,1.5
21-08-00 12:00,1.5
21-08-00 11:00,1.5
21-08-00 10:00,2.6
21-08-00 09:00,1.3
21-08-00 08:00,1.4
21-08-00 07:00,1.4
21-08-00 06:00,1.0
21-08-00 05:00,0.4
21-08-00 04:00,0.4
21-08-00 03:00,0.4
21-08-00 02:00,0.6
21-08-00 01:00,1.0
21-08-00 00:00,0.9
20-08-00 23:00,0.9
20-08-00 22:00,1.1
20-08-00 21:00,1.5
20-08-00 20:00,1.0
20-08-00 19:00,1.1
20-08-00 18:00,1.1
20-08-00 17:00,1.0
20-08-00 16:00,0.9
20-08-00 15:00,1.0
20-08-00 14:00,1.2
20-08-00 13:00,1.0
20-08-00 12:00,1.1
20-08-00 11:00,0.8
20-08-00 10:00,1.3
20-08-00 09:00,2.0
20-08-00 08:00,2.7
20-08-00 07:00,2.7
20-08-00 06:00,2.7
20-08-00 05:00,2.3
20-08-00 04:00,2.6
20-08-00 03:00,3.0
20-08-00 02:00,2.3
20-08-00 01:00,3.1
20-08-00 00:00,4.2
19-08-00 23:00,4.0
19-08-00 22:00,7.1
19-08-00 21:00,5.3
19-08-00 20:00,3.1
19-08-00 19:00,
19-08-00 18:00,
19-08-00 17:00,
19-08-00 16:00,
19-08-00 15:00,1.5
19-08-00 14:00,1.2
19-08-00 13:00,1.1
19-08-00 12:00,1.6
19-08-00 11:00,1.8
19-08-00 10:00,1.5
19-08-00 09:00,1.5
19-08-00 08:00,1.7
19-08-00 07:00,1.9
19-08-00 06:00,1.2
19-08-00 05:00,3.5
19-08-00 04:00,4.8
19-08-00 03:00,4.4
19-08-00 02:00,4.0
19-08-00 01:00,5.2
19-08-00 00:00,6.1
18-08-00 23:00,5.3
18-08-00 22:00,5.1
18-08-00 21:00,4.1
18-08-00 20:00,2.5
18-08-00 19:00,1.4
18-08-00 18:00,1.9
18-08-00 17:00,2.1
18-08-00 16:00,1.9
18-08-00 15:00,2.0
18-08-00 14:00,2.4
18-08-00 13:00,2.0
18-08-00 12:00,1.5
18-08-00 11:00,2.2
18-08-00 10:00,1.6
18-08-00 09:00,3.5
18-08-00 08:00,2.0
18-08-00 07:00,2.9
18-08-00 06:00,2.4
18-08-00 05:00,1.6
18-08-00 04:00,1.5
18-08-00 03:00,1.7
18-08-00 02:00,1.8
18-08-00 01:00,2.1
18-08-00 00:00,2.8
17-08-00 23:00,3.1
17-08-00 22:00,3.5
17-08-00 21:00,2.6
17-08-00 20:00,0.9
17-08-00 19:00,0.6
17-08-00 18:00,0.7
17-08-00 17:00,1.0
17-08-00 16:00,1.1
17-08-00 15:00,1.0
17-08-00 14:00,1.4
17-08-00 13:00,1.6
17-08-00 12:00,1.5
17-08-00 11:00,2.4
17-08-00 10:00,1.8
17-08-00 09:00,1.9
17-08-00 08:00,2.3
17-08-00 07:00,4.7
17-08-00 06:00,4.9
17-08-00 05:00,2.7
17-08-00 04:00,2.0
17-08-00 03:00,2.3
17-08-00 02:00,2.3
17-08-00 01:00,2.3
17-08-00 00:00,3.3
16-08-00 23:00,4.3
16-08-00 22:00,4.1
16-08-00 21:00,4.1
16-08-00 20:00,2.2
16-08-00 19:00,1.0
16-08-00 18:00,1.0
16-08-00 17:00,1.0
16-08-00 16:00,0.9
16-08-00 15:00,1.4
16-08-00 14:00,0.7
16-08-00 13:00,0.7
16-08-00 12:00,1.4
16-08-00 11:00,1.3
16-08-00 10:00,1.2
16-08-00 09:00,1.0
16-08-00 08:00,1.5
16-08-00 07:00,2.1
16-08-00 06:00,2.9
16-08-00 05:00,2.5
16-08-00 04:00,1.5
16-08-00 03:00,2.1
16-08-00 02:00,2.3
16-08-00 01:00,3.2
16-08-00 00:00,
15-08-00 23:00,
15-08-00 22:00,
15-08-00 21:00,
15-08-00 20:00,5.0
15-08-00 19:00,2.6
15-08-00 18:00,1.5
15-08-00 17:00,2.2
15-08-00 16:00,2.7
15-08-00 15:00,1.5
15-08-00 14:00,1.4
15-08-00 13:00,1.2
15-08-00 12:00,1.7
15-08-00 11:00,2.7
15-08-00 10:00,2.8
15-08-00 09:00,3.2
15-08-00 08:00,4.5
15-08-00 07:00,5.7
15-08-00 06:00,3.5
15-08-00 05:00,2.5
15-08-00 04:00,2.7
15-08-00 03:00,2.5
15-08-00 02:00,3.0
15-08-00 01:00,3.3
15-08-00 00:00,5.1
14-08-00 23:00,3.5
14-08-00 22:00,3.3
14-08-00 21:00,14.9
14-08-00 20:00,3.6
14-08-00 19:00,2.4
14-08-00 18:00,2.4
14-08-00 17:00,1.8
14-08-00 16:00,2.1
14-08-00 15:00,1.7
14-08-00 14:00,1.3
14-08-00 13:00,0.9
14-08-00 12:00,0.9
14-08-00 11:00,3.2
14-08-00 10:00,2.5
14-08-00 09:00,3.3
14-08-00 08:00,3.2
14-08-00 07:00,3.2
14-08-00 06:00,2.5
14-08-00 05:00,1.7
14-08-00 04:00,1.7
14-08-00 03:00,1.7
14-08-00 02:00,2.1
14-08-00 01:00,2.4
14-08-00 00:00,3.7
13-08-00 23:00,4.8
13-08-00 22:00,12.2
13-08-00 21:00,10.4
13-08-00 20:00,1.7
13-08-00 19:00,0.9
13-08-00 18:00,0.8
13-08-00 17:00,0.7
13-08-00 16:00,0.7
13-08-00 15:00,0.6
13-08-00 14:00,0.5
13-08-00 13:00,0.5
13-08-00 12:00,0.4
13-08-00 11:00,0.5
13-08-00 10:00,1.2
13-08-00 09:00,1.7
13-08-00 08:00,1.8
13-08-00 07:00,2.0
13-08-00 06:00,2.0
13-08-00 05:00,2.6
13-08-00 04:00,2.4
13-08-00 03:00,2.1
13-08-00 02:00,2.4
13-08-00 01:00,2.9
13-08-00 00:00,3.2
12-08-00 23:00,4.2
12-08-00 22:00,7.0
12-08-00 21:00,4.7
12-08-00 20:00,1.6
12-08-00 19:00,1.2
12-08-00 18:00,0.7
12-08-00 17:00,0.6
12-08-00 16:00,0.5
12-08-00 15:00,0.7
12-08-00 14:00,0.5
12-08-00 13:00,0.8
12-08-00 12:00,0.8
12-08-00 11:00,1.4
12-08-00 10:00,1.6
12-08-00 09:00,2.0
12-08-00 08:00,2.8
12-08-00 07:00,3.2
12-08-00 06:00,2.3
12-08-00 05:00,
12-08-00 04:00,
12-08-00 03:00,
12-08-00 02:00,
12-08-00 01:00,2.7
12-08-00 00:00,2.6
11-08-00 23:00,2.6
11-08-00 22:00,1.5
11-08-00 21:00,1.7
11-08-00 20:00,1.0
11-08-00 19:00,0.7
11-08-00 18:00,0.8
11-08-00 17:00,1.1
11-08-00 16:00,0.8
11-08-00 15:00,0.9
11-08-00 14:00,0.7
11-08-00 13:00,0.6
11-08-00 12:00,0.8
11-08-00 11:00,1.0
11-08-00 10:00,1.1
11-08-00 09:00,1.0
11-08-00 08:00,1.9
11-08-00 07:00,4.4
11-08-00 06:00,2.9
11-08-00 05:00,1.4
11-08-00 04:00,1.2
11-08-00 03:00,1.1
11-08-00 02:00,0.9
11-08-00 01:00,1.0
11-08-00 00:00,0.6
10-08-00 23:00,1.0
10-08-00 22:00,1.8
10-08-00 21:00,0.9
10-08-00 20:00,0.9
10-08-00 19:00,1.2
10-08-00 18:00,1.8
10-08-00 17:00,1.5
10-08-00 16:00,2.3
10-08-00 15:00,1.4
10-08-00 14:00,1.4
10-08-00 13:00,1.0
10-08-00 12:00,1.0
10-08-00 11:00,1.4
10-08-00 10:00,1.5
10-08-00 09:00,1.2
10-08-00 08:00,2.0
10-08-00 07:00,4.3
10-08-00 06:00,4.4
10-08-00 05:00,2.2
10-08-00 04:00,1.2
10-08-00 03:00,1.1
10-08-00 02:00,1.1
10-08-00 01:00,1.2
10-08-00 00:00,1.3
09-08-00 23:00,1.7
09-08-00 22:00,3.5
09-08-00 21:00,12.8
09-08-00 20:00,1.5
09-08-00 19:00,0.8
09-08-00 18:00,0.6
09-08-00 17:00,0.6
09-08-00 16:00,0.8
09-08-00 15:00,0.7
09-08-00 14:00,0.7
09-08-00 13:00,0.7
09-08-00 12:00,0.6
09-08-00 11:00,0.6
09-08-00 10:00,0.6
09-08-00 09:00,0.5
09-08-00 08:00,0.6
09-08-00 07:00,0.9
09-08-00 06:00,0.6
09-08-00 05:00,0.5
09-08-00 04:00,0.9
09-08-00 03:00,1.3
09-08-00 02:00,1.1
09-08-00 01:00,1.0
09-08-00 00:00,1.3
08-08-00 23:00,0.7
08-08-00 22:00,0.6
08-08-00 21:00,1.4
08-08-00 20:00,2.1
08-08-00 19:00,1.5
08-08-00 18:00,1.4
08-08-00 17:00,1.3
08-08-00 16:00,1.0
08-08-00 15:00,0.6
08-08-00 14:00,0.5
08-08-00 13:00,0.8
08-08-00 12:00,0.6
08-08-00 11:00,0.7
08-08-00 10:00,
08-08-00 09:00,
08-08-00 08:00,
08-08-00 07:00,
08-08-00 06:00,2.3
08-08-00 05:00,1.2
08-08-00 04:00,1.3
08-08-00 03:00,1.4
08-08-00 02:00,1.2
08-08-00 01:00,1.1
08-08-00 00:00,2.4
07-08-00 23:00,3.7
07-08-00 22:00,8.4
07-08-00 21:00,3.4
07-08-00 20:00,1.0
07-08-00 19:00,0.6
07-08-00 18:00,0.5
07-08-00 17:00,0.6
07-08-00 16:00,0.7
07-08-00 15:00,0.9
07-08-00 14:00,1.1
07-08-00 13:00,1.6
07-08-00 12:00,1.1
07-08-00 11:00,1.1
07-08-00 10:00,1.0
07-08-00 09:00,0.8
07-08-00 08:00,0.7
07-08-00 07:00,2.3
07-08-00 06:00,3.9
07-08-00 05:00,2.4
07-08-00 04:00,1.9
07-08-00 03:00,2.4
07-08-00 02:00,1.4
07-08-00 01:00,2.2
07-08-00 00:00,2.4
06-08-00 23:00,3.2
06-08-00 22:00,6.1
06-08-00 21:00,4.4
06-08-00 20:00,2.1
06-08-00 19:00,0.9
06-08-00 18:00,0.8
06-08-00 17:00,0.9
06-08-00 16:00,0.8
06-08-00 15:00,0.9
06-08-00 14:00,0.7
06-08-00 13:00,1.0
06-08-00 12:00,1.3
06-08-00 11:00,1.4
06-08-00 10:00,1.4
06-08-00 09:00,1.6
06-08-00 08:00,1.3
06-08-00 07:00,1.9
06-08-00 06:00,1.8
06-08-00 05:00,2.2
06-08-00 04:00,2.5
06-08-00 03:00,2.9
06-08-00 02:00,2.8
06-08-00 01:00,3.9
06-08-00 00:00,3.5
05-08-00 23:00,3.6
05-08-00 22:00,5.4
05-08-00 21:00,5.3
05-08-00 20:00,1.3
05-08-00 19:00,1.4
05-08-00 18:00,1.1
05-08-00 17:00,0.5
05-08-00 16:00,0.5
05-08-00 15:00,0.6
05-08-00 14:00,0.8
05-08-00 13:00,0.5
05-08-00 12:00,0.5
05-08-00 11:00,0.6
05-08-00 10:00,0.8
05-08-00 09:00,1.0
05-08-00 08:00,1.1
05-08-00 07:00,2.0
05-08-00 06:00,2.1
05-08-00 05:00,2.3
05-08-00 04:00,1.9
05-08-00 03:00,1.4
05-08-00 02:00,1.0
05-08-00 01:00,0.7
05-08-00 00:00,0.7
04-08-00 23:00,2.3
04-08-00 22:00,2.9
04-08-00 21:00,3.2
04-08-00 20:00,2.5
04-08-00 19:00,1.2
04-08-00 18:00,1.0
04-08-00 17:00,0.8
04-08-00 16:00,1.4
04-08-00 15:00,
04-08-00 14:00,
04-08-00 13:00,
04-08-00 12:00,
04-08-00 11:00,0.8
04-08-00 10:00,1.6
04-08-00 09:00,1.1
04-08-00 08:00,3.0
04-08-00 07:00,1.2
04-08-00 06:00,0.9
04-08-00 05:00,0.8
04-08-00 04:00,0.7
04-08-00 03:00,0.7
04-08-00 02:00,0.7
04-08-00 01:00,0.8
04-08-00 00:00,0.6
03-08-00 23:00,0.5
03-08-00 22:00,3.9
03-08-00 21:00,2.7
03-08-00 20:00,2.6
03-08-00 19:00,2.4
03-08-00 18:00,1.7
03-08-00 17:00,1.6
03-08-00 16:00,2.0
03-08-00 15:00,1.4
03-08-00 14:00,0.9
03-08-00 13:00,1.0
03-08-00 12:00,1.4
03-08-00 11:00,1.2
03-08-00 10:00,1.4
03-08-00 09:00,1.7
03-08-00 08:00,1.7
03-08-00 07:00,2.5
03-08-00 06:00,3.2
03-08-00 05:00,2.7
03-08-00 04:00,1.4
03-08-00 03:00,1.0
03-08-00 02:00,0.9
03-08-00 01:00,0.9
03-08-00 00:00,1.2
02-08-00 23:00,0.8
02-08-00 22:00,1.0
02-08-00 21:00,2.1
02-08-00 20:00,2.0
02-08-00 19:00,1.4
02-08-00 18:00,1.7
02-08-00 17:00,8.0
02-08-00 16:00,1.5
02-08-00 15:00,1.5
02-08-00 14:00,1.1
02-08-00 13:00,1.0
02-08-00 12:00,1.1
02-08-00 11:00,1.3
02-08-00 10:00,1.2
02-08-00 09:00,1.4
02-08-00 08:00,1.2
02-08-00 07:00,0.7
02-08-00 06:00,2.8
02-08-00 05:00,1.6
02-08-00 04:00,1.1
02-08-00 03:00,1.6
02-08-00 02:00,2.8
02-08-00 01:00,3.9
02-08-00 00:00,2.5
01-08-00 23:00,2.1
01-08-00 22:00,2.2
01-08-00 21:00,2.9
01-08-00 20:00,2.9
01-08-00 19:00,1.8
01-08-00 18:00,1.3
01-08-00 17:00,0.9
01-08-00 16:00,1.1
01-08-00 15:00,0.9
01-08-00 14:00,0.7
01-08-00 13:00,0.6
01-08-00 12:00,1.0
01-08-00 11:00,0.8
01-08-00 10:00,1.1
01-08-00 09:00,2.1
01-08-00 08:00,2.5
01-08-00 07:00,2.8
01-08-00 06:00,2.1
01-08-00 05:00,3.2
01-08-00 04:00,1.8
01-08-00 03:00,1.2
01-08-00 02:00,1.4
01-08-00 01:00,2.3

