Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-08-00,24
30-08-00,23
29-08-00,21
28-08-00,23
27-08-00,17
26-08-00,15
25-08-00,17
24-08-00,27
23-08-00,21
22-08-00,16
21-08-00,20
20-08-00,24
19-08-00,25
18-08-00,23
17-08-00,22
16-08-00,20
15-08-00,33
14-08-00,36
13-08-00,28
12-08-00,20
11-08-00,19
10-08-00,21
09-08-00,25
08-08-00,25
07-08-00,29
06-08-00,23
05-08-00,
04-08-00,17
03-08-00,20
02-08-00,25
01-08-00,27

