Datum Zeit,Chemnitz-Mitte O3
,µg/m³
01-09-00 00:00,23
31-08-00 23:00,34
31-08-00 22:00,15
31-08-00 21:00,55
31-08-00 20:00,66
31-08-00 19:00,78
31-08-00 18:00,86
31-08-00 17:00,85
31-08-00 16:00,78
31-08-00 15:00,70
31-08-00 14:00,76
31-08-00 13:00,64
31-08-00 12:00,58
31-08-00 11:00,54
31-08-00 10:00,
31-08-00 09:00,32
31-08-00 08:00,14
31-08-00 07:00,5
31-08-00 06:00,9
31-08-00 05:00,24
31-08-00 04:00,38
31-08-00 03:00,42
31-08-00 02:00,52
31-08-00 01:00,47
31-08-00 00:00,40
30-08-00 23:00,25
30-08-00 22:00,54
30-08-00 21:00,57
30-08-00 20:00,68
30-08-00 19:00,55
30-08-00 18:00,58
30-08-00 17:00,69
30-08-00 16:00,68
30-08-00 15:00,66
30-08-00 14:00,81
30-08-00 13:00,77
30-08-00 12:00,76
30-08-00 11:00,46
30-08-00 10:00,
30-08-00 09:00,16
30-08-00 08:00,7
30-08-00 07:00,1
30-08-00 06:00,2
30-08-00 05:00,5
30-08-00 04:00,14
30-08-00 03:00,16
30-08-00 02:00,14
30-08-00 01:00,14
30-08-00 00:00,13
29-08-00 23:00,17
29-08-00 22:00,19
29-08-00 21:00,8
29-08-00 20:00,1
29-08-00 19:00,30
29-08-00 18:00,50
29-08-00 17:00,74
29-08-00 16:00,81
29-08-00 15:00,93
29-08-00 14:00,85
29-08-00 13:00,89
29-08-00 12:00,85
29-08-00 11:00,81
29-08-00 10:00,
29-08-00 09:00,15
29-08-00 08:00,8
29-08-00 07:00,2
29-08-00 06:00,2
29-08-00 05:00,3
29-08-00 04:00,11
29-08-00 03:00,11
29-08-00 02:00,14
29-08-00 01:00,7
29-08-00 00:00,3
28-08-00 23:00,1
28-08-00 22:00,6
28-08-00 21:00,3
28-08-00 20:00,10
28-08-00 19:00,16
28-08-00 18:00,27
28-08-00 17:00,52
28-08-00 16:00,53
28-08-00 15:00,46
28-08-00 14:00,42
28-08-00 13:00,37
28-08-00 12:00,
28-08-00 11:00,21
28-08-00 10:00,24
28-08-00 09:00,30
28-08-00 08:00,8
28-08-00 07:00,1
28-08-00 06:00,1
28-08-00 05:00,7
28-08-00 04:00,37
28-08-00 03:00,44
28-08-00 02:00,46
28-08-00 01:00,46
28-08-00 00:00,61
27-08-00 23:00,48
27-08-00 22:00,54
27-08-00 21:00,59
27-08-00 20:00,68
27-08-00 19:00,81
27-08-00 18:00,95
27-08-00 17:00,100
27-08-00 16:00,105
27-08-00 15:00,102
27-08-00 14:00,94
27-08-00 13:00,78
27-08-00 12:00,
27-08-00 11:00,77
27-08-00 10:00,67
27-08-00 09:00,59
27-08-00 08:00,59
27-08-00 07:00,58
27-08-00 06:00,60
27-08-00 05:00,65
27-08-00 04:00,66
27-08-00 03:00,66
27-08-00 02:00,64
27-08-00 01:00,62
27-08-00 00:00,57
26-08-00 23:00,56
26-08-00 22:00,56
26-08-00 21:00,62
26-08-00 20:00,72
26-08-00 19:00,78
26-08-00 18:00,81
26-08-00 17:00,83
26-08-00 16:00,85
26-08-00 15:00,84
26-08-00 14:00,80
26-08-00 13:00,
26-08-00 12:00,68
26-08-00 11:00,66
26-08-00 10:00,67
26-08-00 09:00,52
26-08-00 08:00,24
26-08-00 07:00,12
26-08-00 06:00,2
26-08-00 05:00,7
26-08-00 04:00,2
26-08-00 03:00,5
26-08-00 02:00,5
26-08-00 01:00,2
26-08-00 00:00,5
25-08-00 23:00,3
25-08-00 22:00,1
25-08-00 21:00,4
25-08-00 20:00,30
25-08-00 19:00,53
25-08-00 18:00,67
25-08-00 17:00,68
25-08-00 16:00,68
25-08-00 15:00,66
25-08-00 14:00,63
25-08-00 13:00,
25-08-00 12:00,
25-08-00 11:00,
25-08-00 10:00,
25-08-00 09:00,46
25-08-00 08:00,
25-08-00 07:00,37
25-08-00 06:00,53
25-08-00 05:00,68
25-08-00 04:00,73
25-08-00 03:00,62
25-08-00 02:00,65
25-08-00 01:00,66
25-08-00 00:00,68
24-08-00 23:00,75
24-08-00 22:00,76
24-08-00 21:00,61
24-08-00 20:00,82
24-08-00 19:00,97
24-08-00 18:00,98
24-08-00 17:00,105
24-08-00 16:00,100
24-08-00 15:00,115
24-08-00 14:00,100
24-08-00 13:00,96
24-08-00 12:00,98
24-08-00 11:00,65
24-08-00 10:00,38
24-08-00 09:00,26
24-08-00 08:00,
24-08-00 07:00,7
24-08-00 06:00,5
24-08-00 05:00,2
24-08-00 04:00,23
24-08-00 03:00,29
24-08-00 02:00,19
24-08-00 01:00,24
24-08-00 00:00,21
23-08-00 23:00,6
23-08-00 22:00,7
23-08-00 21:00,7
23-08-00 20:00,53
23-08-00 19:00,100
23-08-00 18:00,106
23-08-00 17:00,102
23-08-00 16:00,88
23-08-00 15:00,98
23-08-00 14:00,95
23-08-00 13:00,93
23-08-00 12:00,81
23-08-00 11:00,64
23-08-00 10:00,34
23-08-00 09:00,
23-08-00 08:00,18
23-08-00 07:00,
23-08-00 06:00,
23-08-00 05:00,5
23-08-00 04:00,10
23-08-00 03:00,16
23-08-00 02:00,25
23-08-00 01:00,20
23-08-00 00:00,26
22-08-00 23:00,17
22-08-00 22:00,4
22-08-00 21:00,10
22-08-00 20:00,27
22-08-00 19:00,76
22-08-00 18:00,93
22-08-00 17:00,93
22-08-00 16:00,87
22-08-00 15:00,88
22-08-00 14:00,67
22-08-00 13:00,75
22-08-00 12:00,72
22-08-00 11:00,60
22-08-00 10:00,45
22-08-00 09:00,41
22-08-00 08:00,26
22-08-00 07:00,
22-08-00 06:00,37
22-08-00 05:00,43
22-08-00 04:00,39
22-08-00 03:00,38
22-08-00 02:00,39
22-08-00 01:00,41
22-08-00 00:00,41
21-08-00 23:00,43
21-08-00 22:00,46
21-08-00 21:00,50
21-08-00 20:00,52
21-08-00 19:00,75
21-08-00 18:00,86
21-08-00 17:00,88
21-08-00 16:00,92
21-08-00 15:00,91
21-08-00 14:00,87
21-08-00 13:00,80
21-08-00 12:00,75
21-08-00 11:00,66
21-08-00 10:00,64
21-08-00 09:00,67
21-08-00 08:00,37
21-08-00 07:00,
21-08-00 06:00,8
21-08-00 05:00,33
21-08-00 04:00,58
