Datum Zeit,Bautzen CO
18-08-00 19:00,0.3
18-08-00 18:00,0.1
18-08-00 17:00,0.1
18-08-00 16:00,0.1
18-08-00 15:00,0.1
18-08-00 14:00,0.2
18-08-00 13:00,0.1
18-08-00 12:00,0.1
18-08-00 11:00,0.1
18-08-00 10:00,0.1
18-08-00 09:00,0.1
18-08-00 08:00,
18-08-00 07:00,0.4
18-08-00 06:00,0.5
18-08-00 05:00,0.3
18-08-00 04:00,0.1
18-08-00 03:00,0.1
18-08-00 02:00,0.1
18-08-00 01:00,0.1
18-08-00 00:00,0.1
17-08-00 23:00,0.1
17-08-00 22:00,0.1
17-08-00 21:00,0.2
17-08-00 20:00,0.2
17-08-00 19:00,0.1
17-08-00 18:00,0.1
17-08-00 17:00,0.1
17-08-00 16:00,0.1
17-08-00 15:00,0.1
17-08-00 14:00,
17-08-00 13:00,0.1
17-08-00 12:00,
17-08-00 11:00,
17-08-00 10:00,0.1
17-08-00 09:00,0.1
17-08-00 08:00,0.1
17-08-00 07:00,0.1
17-08-00 06:00,
17-08-00 05:00,0.1
17-08-00 04:00,0.1
17-08-00 03:00,0.1
17-08-00 02:00,0.1
17-08-00 01:00,0.1
17-08-00 00:00,0.1
16-08-00 23:00,0.1
16-08-00 22:00,0.2
16-08-00 21:00,0.3
16-08-00 20:00,0.1
16-08-00 19:00,0.1
16-08-00 18:00,0.1
16-08-00 17:00,0.1
16-08-00 16:00,0.1
16-08-00 15:00,0.1
16-08-00 14:00,0.1
16-08-00 13:00,0.1
16-08-00 12:00,0.1
16-08-00 11:00,0.1
16-08-00 10:00,0.1
16-08-00 09:00,0.1
16-08-00 08:00,0.1
16-08-00 07:00,0.1
16-08-00 06:00,0.1
16-08-00 05:00,0.1
16-08-00 04:00,0.1
16-08-00 03:00,0.1
16-08-00 02:00,0.1
16-08-00 01:00,0.1
16-08-00 00:00,0.1
15-08-00 23:00,0.2
15-08-00 22:00,0.2
15-08-00 21:00,0.2
15-08-00 20:00,0.2
15-08-00 19:00,0.2
15-08-00 18:00,0.2
15-08-00 17:00,0.1
15-08-00 16:00,0.2
15-08-00 15:00,0.1
15-08-00 14:00,0.1
15-08-00 13:00,0.1
15-08-00 12:00,0.1
15-08-00 11:00,0.1
15-08-00 10:00,0.1
15-08-00 09:00,0.1
15-08-00 08:00,0.1
15-08-00 07:00,
15-08-00 06:00,
15-08-00 05:00,
15-08-00 04:00,0.1
15-08-00 03:00,0.1
15-08-00 02:00,0.1
15-08-00 01:00,0.1
15-08-00 00:00,0.1
14-08-00 23:00,0.1
14-08-00 22:00,0.1
14-08-00 21:00,0.2
14-08-00 20:00,0.2
14-08-00 19:00,0.1
14-08-00 18:00,0.1
14-08-00 17:00,0.1
14-08-00 16:00,0.1
14-08-00 15:00,
14-08-00 14:00,
14-08-00 13:00,0.1
14-08-00 12:00,0.1
14-08-00 11:00,0.1
14-08-00 10:00,0.1
14-08-00 09:00,0.1
14-08-00 08:00,0.1
14-08-00 07:00,0.1
14-08-00 06:00,0.3
14-08-00 05:00,0.1
14-08-00 04:00,0.1
14-08-00 03:00,
14-08-00 02:00,0.1
14-08-00 01:00,0.1
14-08-00 00:00,0.1
13-08-00 23:00,0.1
13-08-00 22:00,0.2
13-08-00 21:00,0.2
13-08-00 20:00,0.6
13-08-00 19:00,0.2
13-08-00 18:00,0.1
13-08-00 17:00,0.1
13-08-00 16:00,0.1
13-08-00 15:00,0.1
13-08-00 14:00,0.1
13-08-00 13:00,0.1
13-08-00 12:00,0.1
13-08-00 11:00,0.1
13-08-00 10:00,0.1
13-08-00 09:00,0.1
13-08-00 08:00,0.1
13-08-00 07:00,0.1
13-08-00 06:00,0.1
13-08-00 05:00,0.1
13-08-00 04:00,0.1
13-08-00 03:00,0.1
13-08-00 02:00,0.1
13-08-00 01:00,0.1
13-08-00 00:00,0.1
12-08-00 23:00,0.2
12-08-00 22:00,0.6
12-08-00 21:00,0.3
12-08-00 20:00,0.3
12-08-00 19:00,0.1
12-08-00 18:00,0.1
12-08-00 17:00,0.1
12-08-00 16:00,0.1
12-08-00 15:00,0.1
12-08-00 14:00,0.1
12-08-00 13:00,0.1
12-08-00 12:00,0.1
12-08-00 11:00,0.1
12-08-00 10:00,0.1
12-08-00 09:00,0.1
12-08-00 08:00,0.1
12-08-00 07:00,0.1
12-08-00 06:00,0.1
12-08-00 05:00,0.1
12-08-00 04:00,
12-08-00 03:00,0.1
12-08-00 02:00,0.1
12-08-00 01:00,0.1
12-08-00 00:00,0.1
11-08-00 23:00,0.3
11-08-00 22:00,0.2
11-08-00 21:00,0.1
11-08-00 20:00,0.1
11-08-00 19:00,0.1
11-08-00 18:00,0.1
11-08-00 17:00,0.1
11-08-00 16:00,0.1
11-08-00 15:00,0.1
11-08-00 14:00,0.1
11-08-00 13:00,0.1
11-08-00 12:00,0.1
11-08-00 11:00,0.1
11-08-00 10:00,0.1
11-08-00 09:00,0.2
11-08-00 08:00,0.1
11-08-00 07:00,0.2
11-08-00 06:00,0.2
11-08-00 05:00,0.1
11-08-00 04:00,0.1
11-08-00 03:00,0.1
11-08-00 02:00,0.1
11-08-00 01:00,0.1
11-08-00 00:00,0.1
10-08-00 23:00,0.1
10-08-00 22:00,0.1
10-08-00 21:00,0.1
10-08-00 20:00,0.5
10-08-00 19:00,0.3
10-08-00 18:00,0.1
10-08-00 17:00,0.2
10-08-00 16:00,0.1
10-08-00 15:00,0.1
10-08-00 14:00,0.1
10-08-00 13:00,0.1
10-08-00 12:00,0.1
10-08-00 11:00,0.1
10-08-00 10:00,0.1
10-08-00 09:00,0.1
10-08-00 08:00,0.4
10-08-00 07:00,0.2
10-08-00 06:00,0.4
10-08-00 05:00,0.2
10-08-00 04:00,
10-08-00 03:00,0.1
10-08-00 02:00,0.1
10-08-00 01:00,0.1
10-08-00 00:00,0.1
09-08-00 23:00,0.1
09-08-00 22:00,0.2
09-08-00 21:00,0.2
09-08-00 20:00,0.1
09-08-00 19:00,0.1
09-08-00 18:00,0.1
09-08-00 17:00,0.1
09-08-00 16:00,0.1
09-08-00 15:00,0.1
09-08-00 14:00,0.1
09-08-00 13:00,0.1
09-08-00 12:00,0.1
09-08-00 11:00,0.1
09-08-00 10:00,0.1
09-08-00 09:00,0.1
09-08-00 08:00,0.1
09-08-00 07:00,0.1
09-08-00 06:00,0.1
09-08-00 05:00,0.1
09-08-00 04:00,0.1
09-08-00 03:00,0.1
09-08-00 02:00,0.1
09-08-00 01:00,0.1
09-08-00 00:00,0.1
08-08-00 23:00,0.1
08-08-00 22:00,0.1
08-08-00 21:00,0.1
08-08-00 20:00,0.1
08-08-00 19:00,0.1
08-08-00 18:00,0.1
08-08-00 17:00,0.1
08-08-00 16:00,0.1
08-08-00 15:00,0.1
08-08-00 14:00,0.1
08-08-00 13:00,0.1
08-08-00 12:00,0.1
08-08-00 11:00,0.1
08-08-00 10:00,0.1
08-08-00 09:00,0.1
08-08-00 08:00,0.1
08-08-00 07:00,0.1
08-08-00 06:00,0.1
08-08-00 05:00,
08-08-00 04:00,0.1
08-08-00 03:00,0.1
08-08-00 02:00,0.1
08-08-00 01:00,0.1
08-08-00 00:00,0.1
07-08-00 23:00,0.1
07-08-00 22:00,0.3
07-08-00 21:00,0.4
07-08-00 20:00,0.1
07-08-00 19:00,0.1
07-08-00 18:00,0.1
07-08-00 17:00,0.1
07-08-00 16:00,0.1
07-08-00 15:00,0.1
07-08-00 14:00,0.1
07-08-00 13:00,0.1
07-08-00 12:00,0.1
07-08-00 11:00,0.1
07-08-00 10:00,0.1
07-08-00 09:00,0.1
07-08-00 08:00,0.1
07-08-00 07:00,0.1
07-08-00 06:00,0.1
07-08-00 05:00,0.1
07-08-00 04:00,0.1
07-08-00 03:00,0.1
07-08-00 02:00,0.1
07-08-00 01:00,0.1
07-08-00 00:00,0.1
06-08-00 23:00,0.1
06-08-00 22:00,0.1
06-08-00 21:00,0.1
06-08-00 20:00,0.1
06-08-00 19:00,0.1
06-08-00 18:00,0.1
06-08-00 17:00,0.1
06-08-00 16:00,0.1
06-08-00 15:00,0.1
06-08-00 14:00,0.1
06-08-00 13:00,0.1
06-08-00 12:00,0.1
06-08-00 11:00,0.1
06-08-00 10:00,0.1
06-08-00 09:00,0.1
06-08-00 08:00,0.1
06-08-00 07:00,0.1
06-08-00 06:00,0.1
06-08-00 05:00,
06-08-00 04:00,0.1
06-08-00 03:00,0.1
06-08-00 02:00,0.1
06-08-00 01:00,0.1
06-08-00 00:00,0.1
05-08-00 23:00,0.2
05-08-00 22:00,0.3
05-08-00 21:00,0.4
05-08-00 20:00,0.2
05-08-00 19:00,0.1
05-08-00 18:00,0.1
05-08-00 17:00,0.1
05-08-00 16:00,0.1
05-08-00 15:00,0.1
05-08-00 14:00,0.1
05-08-00 13:00,0.1
05-08-00 12:00,0.1
05-08-00 11:00,0.1
05-08-00 10:00,0.1
05-08-00 09:00,0.1
05-08-00 08:00,0.1
05-08-00 07:00,0.1
05-08-00 06:00,0.1
05-08-00 05:00,0.1
05-08-00 04:00,0.1
05-08-00 03:00,0.1
05-08-00 02:00,0.1
05-08-00 01:00,0.1
05-08-00 00:00,0.1
04-08-00 23:00,0.1
04-08-00 22:00,0.1
04-08-00 21:00,0.1
04-08-00 20:00,0.1
04-08-00 19:00,0.1
04-08-00 18:00,0.1
04-08-00 17:00,0.1
04-08-00 16:00,0.1
04-08-00 15:00,0.1
04-08-00 14:00,0.1
04-08-00 13:00,0.1
04-08-00 12:00,0.1
04-08-00 11:00,0.1
04-08-00 10:00,0.1
04-08-00 09:00,0.1
04-08-00 08:00,0.1
04-08-00 07:00,0.1
04-08-00 06:00,
04-08-00 05:00,0.1
04-08-00 04:00,0.1
04-08-00 03:00,0.1
04-08-00 02:00,0.1
04-08-00 01:00,0.1
04-08-00 00:00,0.1
03-08-00 23:00,0.1
03-08-00 22:00,0.1
03-08-00 21:00,0.1
03-08-00 20:00,0.2
03-08-00 19:00,0.1
03-08-00 18:00,0.1
03-08-00 17:00,0.1
03-08-00 16:00,0.1
03-08-00 15:00,0.1
03-08-00 14:00,0.1
03-08-00 13:00,0.1
03-08-00 12:00,0.1
03-08-00 11:00,0.1
03-08-00 10:00,0.1
03-08-00 09:00,0.1
03-08-00 08:00,0.1
03-08-00 07:00,0.1
03-08-00 06:00,0.1
03-08-00 05:00,0.1
03-08-00 04:00,0.1
03-08-00 03:00,0.1
03-08-00 02:00,0.1
03-08-00 01:00,0.1
03-08-00 00:00,0.1
02-08-00 23:00,0.1
02-08-00 22:00,0.1
02-08-00 21:00,0.1
02-08-00 20:00,0.1
02-08-00 19:00,0.1
02-08-00 18:00,0.1
02-08-00 17:00,0.1
02-08-00 16:00,0.1
02-08-00 15:00,0.1
02-08-00 14:00,0.1
02-08-00 13:00,0.1
02-08-00 12:00,0.1
02-08-00 11:00,0.1
02-08-00 10:00,0.1
02-08-00 09:00,0.1
02-08-00 08:00,0.1
02-08-00 07:00,0.1
02-08-00 06:00,
02-08-00 05:00,0.1
02-08-00 04:00,0.1
02-08-00 03:00,0.1
02-08-00 02:00,0.1
02-08-00 01:00,0.1
02-08-00 00:00,0.1
01-08-00 23:00,0.1
01-08-00 22:00,0.3
01-08-00 21:00,0.5
01-08-00 20:00,0.2
01-08-00 19:00,0.1
01-08-00 18:00,0.1
01-08-00 17:00,0.1
01-08-00 16:00,0.1
01-08-00 15:00,0.1
01-08-00 14:00,0.1
01-08-00 13:00,0.1
01-08-00 12:00,0.1
01-08-00 11:00,0.1
01-08-00 10:00,0.1
01-08-00 09:00,0.1
01-08-00 08:00,0.1
01-08-00 07:00,0.3
01-08-00 06:00,0.5
01-08-00 05:00,0.2
01-08-00 04:00,0.1
01-08-00 03:00,0.1
01-08-00 02:00,0.1
01-08-00 01:00,0.1

