Datum Zeit,Zinnwald NO2
,µg/m³
01-09-00 00:00,5
31-08-00 23:00,9
31-08-00 22:00,12
31-08-00 21:00,15
31-08-00 20:00,19
31-08-00 19:00,17
31-08-00 18:00,10
31-08-00 17:00,15
31-08-00 16:00,20
31-08-00 15:00,16
31-08-00 14:00,12
31-08-00 13:00,10
31-08-00 12:00,9
31-08-00 11:00,13
31-08-00 10:00,12
31-08-00 09:00,19
31-08-00 08:00,
31-08-00 07:00,22
31-08-00 06:00,23
31-08-00 05:00,12
31-08-00 04:00,13
31-08-00 03:00,10
31-08-00 02:00,11
31-08-00 01:00,14
31-08-00 00:00,18
30-08-00 23:00,20
30-08-00 22:00,15
30-08-00 21:00,14
30-08-00 20:00,12
30-08-00 19:00,14
30-08-00 18:00,14
30-08-00 17:00,15
30-08-00 16:00,15
30-08-00 15:00,
30-08-00 14:00,
30-08-00 13:00,12
30-08-00 12:00,
30-08-00 11:00,
30-08-00 10:00,
30-08-00 09:00,17
30-08-00 08:00,36
30-08-00 07:00,5
30-08-00 06:00,5
30-08-00 05:00,5
30-08-00 04:00,5
30-08-00 03:00,6
30-08-00 02:00,7
30-08-00 01:00,6
30-08-00 00:00,9
29-08-00 23:00,12
29-08-00 22:00,8
29-08-00 21:00,8
29-08-00 20:00,8
29-08-00 19:00,5
29-08-00 18:00,5
29-08-00 17:00,
29-08-00 16:00,14
29-08-00 15:00,15
29-08-00 14:00,19
29-08-00 13:00,27
29-08-00 12:00,25
29-08-00 11:00,16
29-08-00 10:00,4
29-08-00 09:00,5
29-08-00 08:00,6
29-08-00 07:00,5
29-08-00 06:00,4
29-08-00 05:00,4
29-08-00 04:00,6
29-08-00 03:00,6
29-08-00 02:00,4
29-08-00 01:00,6
29-08-00 00:00,6
28-08-00 23:00,7
28-08-00 22:00,6
28-08-00 21:00,7
28-08-00 20:00,9
28-08-00 19:00,8
28-08-00 18:00,
28-08-00 17:00,
28-08-00 16:00,
28-08-00 15:00,26
28-08-00 14:00,12
28-08-00 13:00,8
28-08-00 12:00,10
28-08-00 11:00,11
28-08-00 10:00,16
28-08-00 09:00,26
28-08-00 08:00,13
28-08-00 07:00,12
28-08-00 06:00,10
28-08-00 05:00,
28-08-00 04:00,11
28-08-00 03:00,9
28-08-00 02:00,8
28-08-00 01:00,17
28-08-00 00:00,13
27-08-00 23:00,13
27-08-00 22:00,7
27-08-00 21:00,13
27-08-00 20:00,6
27-08-00 19:00,9
27-08-00 18:00,6
27-08-00 17:00,5
27-08-00 16:00,5
27-08-00 15:00,5
27-08-00 14:00,5
27-08-00 13:00,5
27-08-00 12:00,5
27-08-00 11:00,6
27-08-00 10:00,7
27-08-00 09:00,7
27-08-00 08:00,7
27-08-00 07:00,9
27-08-00 06:00,9
27-08-00 05:00,
27-08-00 04:00,9
27-08-00 03:00,8
27-08-00 02:00,8
27-08-00 01:00,8
27-08-00 00:00,7
26-08-00 23:00,6
26-08-00 22:00,6
26-08-00 21:00,7
26-08-00 20:00,5
