Datum Zeit,Klingenthal O3
,µg/m³
01-09-00 00:00,15
31-08-00 23:00,13
31-08-00 22:00,13
31-08-00 21:00,20
31-08-00 20:00,39
31-08-00 19:00,42
31-08-00 18:00,47
31-08-00 17:00,70
31-08-00 16:00,83
31-08-00 15:00,75
31-08-00 14:00,69
31-08-00 13:00,61
31-08-00 12:00,89
31-08-00 11:00,85
31-08-00 10:00,
31-08-00 09:00,28
31-08-00 08:00,10
31-08-00 07:00,2
31-08-00 06:00,1
31-08-00 05:00,1
31-08-00 04:00,3
31-08-00 03:00,6
31-08-00 02:00,7
31-08-00 01:00,9
31-08-00 00:00,10
30-08-00 23:00,13
30-08-00 22:00,16
30-08-00 21:00,25
30-08-00 20:00,39
30-08-00 19:00,54
30-08-00 18:00,58
30-08-00 17:00,62
30-08-00 16:00,72
30-08-00 15:00,93
30-08-00 14:00,96
30-08-00 13:00,89
30-08-00 12:00,31
30-08-00 11:00,10
30-08-00 10:00,
30-08-00 09:00,6
30-08-00 08:00,3
30-08-00 07:00,1
30-08-00 06:00,1
30-08-00 05:00,1
30-08-00 04:00,1
30-08-00 03:00,1
30-08-00 02:00,1
30-08-00 01:00,2
30-08-00 00:00,4
29-08-00 23:00,6
29-08-00 22:00,10
29-08-00 21:00,19
29-08-00 20:00,36
29-08-00 19:00,58
29-08-00 18:00,81
29-08-00 17:00,86
29-08-00 16:00,
29-08-00 15:00,89
29-08-00 14:00,88
29-08-00 13:00,93
29-08-00 12:00,86
29-08-00 11:00,76
29-08-00 10:00,46
29-08-00 09:00,18
29-08-00 08:00,8
29-08-00 07:00,3
29-08-00 06:00,5
29-08-00 05:00,5
29-08-00 04:00,5
29-08-00 03:00,9
29-08-00 02:00,12
29-08-00 01:00,14
29-08-00 00:00,14
28-08-00 23:00,11
28-08-00 22:00,6
28-08-00 21:00,8
28-08-00 20:00,20
28-08-00 19:00,39
28-08-00 18:00,56
28-08-00 17:00,
28-08-00 16:00,64
28-08-00 15:00,66
28-08-00 14:00,70
28-08-00 13:00,68
28-08-00 12:00,62
28-08-00 11:00,49
28-08-00 10:00,48
28-08-00 09:00,41
28-08-00 08:00,5
28-08-00 07:00,3
28-08-00 06:00,6
28-08-00 05:00,9
28-08-00 04:00,15
28-08-00 03:00,19
28-08-00 02:00,24
28-08-00 01:00,25
28-08-00 00:00,25
27-08-00 23:00,28
27-08-00 22:00,29
27-08-00 21:00,43
27-08-00 20:00,58
27-08-00 19:00,67
27-08-00 18:00,86
27-08-00 17:00,
27-08-00 16:00,101
27-08-00 15:00,95
27-08-00 14:00,91
27-08-00 13:00,87
27-08-00 12:00,79
27-08-00 11:00,68
27-08-00 10:00,69
27-08-00 09:00,65
27-08-00 08:00,61
27-08-00 07:00,63
27-08-00 06:00,66
27-08-00 05:00,67
27-08-00 04:00,69
27-08-00 03:00,69
27-08-00 02:00,68
27-08-00 01:00,70
27-08-00 00:00,72
