Datum Zeit,Glauchau SO2
,µg/m³
01-09-00 00:00,3.0
31-08-00 23:00,4.2
31-08-00 22:00,5.7
31-08-00 21:00,6.8
31-08-00 20:00,6.0
31-08-00 19:00,5.3
31-08-00 18:00,6.2
31-08-00 17:00,6.3
31-08-00 16:00,5.7
31-08-00 15:00,5.9
31-08-00 14:00,5.6
31-08-00 13:00,6.7
31-08-00 12:00,7.1
31-08-00 11:00,6.6
31-08-00 10:00,5.6
31-08-00 09:00,4.4
31-08-00 08:00,3.3
31-08-00 07:00,3.3
31-08-00 06:00,3.7
31-08-00 05:00,2.9
31-08-00 04:00,2.7
31-08-00 03:00,2.6
31-08-00 02:00,
31-08-00 01:00,3.3
31-08-00 00:00,4.1
30-08-00 23:00,4.8
30-08-00 22:00,5.9
30-08-00 21:00,3.4
30-08-00 20:00,2.8
30-08-00 19:00,2.7
30-08-00 18:00,3.5
30-08-00 17:00,3.4
30-08-00 16:00,3.5
30-08-00 15:00,3.5
30-08-00 14:00,4.4
30-08-00 13:00,3.6
30-08-00 12:00,3.9
30-08-00 11:00,4.2
30-08-00 10:00,4.9
30-08-00 09:00,5.5
30-08-00 08:00,4.2
30-08-00 07:00,3.3
30-08-00 06:00,2.4
30-08-00 05:00,2.5
30-08-00 04:00,2.2
30-08-00 03:00,
30-08-00 02:00,1.4
30-08-00 01:00,1.5
30-08-00 00:00,1.9
29-08-00 23:00,2.4
29-08-00 22:00,1.9
29-08-00 21:00,2.6
29-08-00 20:00,2.6
29-08-00 19:00,2.6
29-08-00 18:00,2.5
29-08-00 17:00,2.2
29-08-00 16:00,2.7
29-08-00 15:00,2.8
29-08-00 14:00,3.8
29-08-00 13:00,3.1
29-08-00 12:00,3.2
29-08-00 11:00,3.2
29-08-00 10:00,3.5
29-08-00 09:00,3.5
29-08-00 08:00,2.2
29-08-00 07:00,2.2
29-08-00 06:00,1.5
29-08-00 05:00,1.1
29-08-00 04:00,1.6
29-08-00 03:00,
29-08-00 02:00,1.4
29-08-00 01:00,2.0
29-08-00 00:00,2.1
28-08-00 23:00,1.5
28-08-00 22:00,2.0
28-08-00 21:00,2.5
28-08-00 20:00,1.4
28-08-00 19:00,2.2
28-08-00 18:00,2.9
28-08-00 17:00,2.6
28-08-00 16:00,2.8
28-08-00 15:00,3.6
28-08-00 14:00,4.5
28-08-00 13:00,6.0
28-08-00 12:00,3.0
28-08-00 11:00,3.5
28-08-00 10:00,3.0
28-08-00 09:00,2.2
28-08-00 08:00,1.8
28-08-00 07:00,3.5
28-08-00 06:00,3.4
28-08-00 05:00,3.1
28-08-00 04:00,
28-08-00 03:00,3.4
28-08-00 02:00,3.3
28-08-00 01:00,3.6
28-08-00 00:00,4.2
27-08-00 23:00,5.7
27-08-00 22:00,8.0
27-08-00 21:00,15.1
27-08-00 20:00,7.6
