Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-02-01,01:00,,,,11,,
2017-02-01,02:00,,,,18,,
2017-02-01,03:00,,,,20,,
2017-02-01,04:00,,,,21,,
2017-02-01,05:00,,,,20,,
2017-02-01,06:00,,,,21,,
2017-02-01,07:00,,,,25,,
2017-02-01,08:00,,,,14,,
2017-02-01,09:00,,,,11,,
2017-02-01,10:00,,,,19,,
2017-02-01,11:00,,,,19,,
2017-02-01,12:00,,,,19,,
2017-02-01,13:00,,,,20,,
2017-02-01,14:00,,,,19,,
2017-02-01,15:00,,,,20,,
2017-02-01,16:00,,,,15,,
2017-02-01,17:00,,,,13,,
2017-02-01,18:00,,,,3,,
2017-02-01,19:00,,,,2,,
2017-02-01,20:00,,,,2,,
2017-02-01,21:00,,,,2,,
2017-02-01,22:00,,,,2,,
2017-02-01,23:00,,,,2,,
2017-02-02,00:00,,,,2,,
2017-02-02,01:00,,,,1,,
2017-02-02,02:00,,,,2,,
2017-02-02,03:00,,,,6,,
2017-02-02,04:00,,,,12,,
2017-02-02,05:00,,,,15,,
2017-02-02,06:00,,,,15,,
2017-02-02,07:00,,,,12,,
2017-02-02,08:00,,,,11,,
2017-02-02,09:00,,,,9,,
2017-02-02,10:00,,,,11,,
2017-02-02,11:00,,,,15,,
2017-02-02,12:00,,,,19,,
2017-02-02,13:00,,,,19,,
2017-02-02,14:00,,,,18,,
2017-02-02,15:00,,,,15,,
2017-02-02,16:00,,,,13,,
2017-02-02,17:00,,,,11,,
2017-02-02,18:00,,,,4,,
2017-02-02,19:00,,,,5,,
2017-02-02,20:00,,,,8,,
2017-02-02,21:00,,,,8,,
2017-02-02,22:00,,,,8,,
2017-02-02,23:00,,,,8,,
2017-02-03,00:00,,,,9,,
2017-02-03,01:00,,,,6,,
2017-02-03,02:00,,,,8,,
2017-02-03,03:00,,,,15,,
2017-02-03,04:00,,,,15,,
2017-02-03,05:00,,,,17,,
2017-02-03,06:00,,,,18,,
2017-02-03,07:00,,,,16,,
2017-02-03,08:00,,,,9,,
2017-02-03,09:00,,,,3,,
2017-02-03,10:00,,,,8,,
2017-02-03,11:00,,,,14,,
2017-02-03,12:00,,,,24,,
2017-02-03,13:00,,,,32,,
2017-02-03,14:00,,,,35,,
2017-02-03,15:00,,,,29,,
2017-02-03,16:00,,,,23,,
2017-02-03,17:00,,,,15,,
2017-02-03,18:00,,,,14,,
2017-02-03,19:00,,,,14,,
2017-02-03,20:00,,,,8,,
2017-02-03,21:00,,,,3,,
2017-02-03,22:00,,,,4,,
2017-02-03,23:00,,,,4,,
2017-02-04,00:00,,,,12,,
2017-02-04,01:00,,,,14,,
2017-02-04,02:00,,,,16,,
2017-02-04,03:00,,,,17,,
2017-02-04,04:00,,,,12,,
2017-02-04,05:00,,,,9,,
2017-02-04,06:00,,,,15,,
2017-02-04,07:00,,,,17,,
2017-02-04,08:00,,,,18,,
2017-02-04,09:00,,,,25,,
2017-02-04,10:00,,,,33,,
2017-02-04,11:00,,,,40,,
2017-02-04,12:00,,,,44,,
2017-02-04,13:00,,,,50,,
2017-02-04,14:00,,,,63,,
2017-02-04,15:00,,,,68,,
2017-02-04,16:00,,,,65,,
2017-02-04,17:00,,,,60,,
2017-02-04,18:00,,,,39,,
2017-02-04,19:00,,,,36,,
2017-02-04,20:00,,,,27,,
2017-02-04,21:00,,,,15,,
2017-02-04,22:00,,,,8,,
2017-02-04,23:00,,,,6,,
2017-02-05,00:00,,,,3,,
2017-02-05,01:00,,,,3,,
2017-02-05,02:00,,,,7,,
2017-02-05,03:00,,,,11,,
2017-02-05,04:00,,,,17,,
2017-02-05,05:00,,,,20,,
2017-02-05,06:00,,,,25,,
2017-02-05,07:00,,,,23,,
2017-02-05,08:00,,,,22,,
2017-02-05,09:00,,,,24,,
2017-02-05,10:00,,,,24,,
