Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-02-01,,,,,,23,
2017-02-01,01:00,,7,38,,,
2017-02-01,02:00,,7,38,,,
2017-02-01,03:00,,5,37,,,
2017-02-01,04:00,,10,37,,,
2017-02-01,05:00,,12,35,,,
2017-02-01,06:00,,31,37,,,
2017-02-01,07:00,,62,41,,,
2017-02-01,08:00,,50,45,,,
2017-02-01,09:00,,48,43,,,
2017-02-01,10:00,,52,41,,,
2017-02-01,11:00,,37,36,,,
2017-02-01,12:00,,44,38,,,
2017-02-01,13:00,,39,36,,,
2017-02-01,14:00,,43,35,,,
2017-02-01,15:00,,42,35,,,
2017-02-01,16:00,,41,38,,,
2017-02-01,17:00,,34,38,,,
2017-02-01,18:00,,86,46,,,
2017-02-01,19:00,,71,44,,,
2017-02-01,20:00,,44,42,,,
2017-02-01,21:00,,58,41,,,
2017-02-01,22:00,,28,41,,,
2017-02-01,23:00,,25,40,,,
2017-02-02,,,,,,34,
2017-02-02,00:00,,10,38,,,
2017-02-02,01:00,,21,37,,,
2017-02-02,02:00,,52,41,,,
2017-02-02,03:00,,44,42,,,
2017-02-02,04:00,,35,43,,,
2017-02-02,05:00,,44,43,,,
2017-02-02,06:00,,39,43,,,
2017-02-02,07:00,,45,44,,,
2017-02-02,08:00,,111,59,,,
2017-02-02,09:00,,83,54,,,
2017-02-02,10:00,,135,61,,,
2017-02-02,11:00,,156,64,,,
2017-02-02,12:00,,77,52,,,
2017-02-02,13:00,,50,45,,,
2017-02-02,14:00,,63,52,,,
2017-02-02,15:00,,52,51,,,
2017-02-02,16:00,,64,54,,,
2017-02-02,17:00,,187,68,,,
2017-02-02,18:00,,236,72,,,
2017-02-02,19:00,,246,65,,,
2017-02-02,20:00,,220,57,,,
2017-02-02,21:00,,198,51,,,
2017-02-02,22:00,,92,38,,,
2017-02-02,23:00,,85,33,,,
2017-02-03,,,,,,30,
2017-02-03,00:00,,83,33,,,
2017-02-03,01:00,,58,33,,,
2017-02-03,02:00,,59,32,,,
2017-02-03,03:00,,62,29,,,
