Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
yyyy-mm-dd,hh:mm,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³,µg/m³
2017-02-01,,,,,,29,
2017-02-01,01:00,,11,36,,,
2017-02-01,02:00,,22,34,,,
2017-02-01,03:00,,11,33,,,
2017-02-01,04:00,,25,35,,,
2017-02-01,05:00,,55,35,,,
2017-02-01,06:00,,76,36,,,
2017-02-01,07:00,,107,41,,,
2017-02-01,08:00,,138,48,,,
2017-02-01,09:00,,131,44,,,
2017-02-01,10:00,,72,36,,,
2017-02-01,11:00,,65,34,,,
2017-02-01,12:00,,69,33,,,
2017-02-01,13:00,,53,29,,,
2017-02-01,14:00,,47,28,,,
2017-02-01,15:00,,64,35,,,
2017-02-01,16:00,,77,40,,,
2017-02-01,17:00,,61,44,,,
2017-02-01,18:00,,43,41,,,
2017-02-01,19:00,,41,43,,,
2017-02-01,20:00,,15,40,,,
2017-02-01,21:00,,10,40,,,
2017-02-01,22:00,,8,39,,,
2017-02-01,23:00,,5,37,,,
2017-02-02,00:00,,5,32,,,
2017-02-02,01:00,,3,30,,,
2017-02-02,02:00,,3,26,,,
2017-02-02,03:00,,2,25,,,
2017-02-02,04:00,,2,23,,,
2017-02-02,05:00,,4,21,,,
2017-02-02,06:00,,9,26,,,
2017-02-02,07:00,,18,28,,,
2017-02-02,08:00,,27,29,,,
2017-02-02,09:00,,40,35,,,
2017-02-02,10:00,,33,29,,,
2017-02-02,11:00,,33,27,,,
2017-02-02,12:00,,27,25,,,
2017-02-02,13:00,,25,23,,,
2017-02-02,14:00,,35,27,,,
2017-02-02,15:00,,27,27,,,
2017-02-02,16:00,,30,32,,,
2017-02-02,17:00,,36,37,,,
2017-02-02,18:00,,17,31,,,
2017-02-02,19:00,,18,32,,,
2017-02-02,20:00,,23,32,,,
2017-02-02,21:00,,14,29,,,
2017-02-02,22:00,,6,23,,,
2017-02-02,23:00,,6,25,,,
2017-02-03,00:00,,3,26,,,
2017-02-03,01:00,,2,29,,,
2017-02-03,02:00,,4,32,,,
2017-02-03,03:00,,2,28,,,
2017-02-03,04:00,,7,28,,,
2017-02-03,05:00,,5,26,,,
2017-02-03,06:00,,4,29,,,
2017-02-03,07:00,,14,35,,,
2017-02-03,08:00,,30,41,,,
2017-02-03,09:00,,17,36,,,
2017-02-03,10:00,,43,35,,,
2017-02-03,11:00,,21,31,,,
2017-02-03,12:00,,25,31,,,
2017-02-03,13:00,,30,31,,,
2017-02-03,14:00,,21,28,,,
2017-02-03,15:00,,75,43,,,
2017-02-03,16:00,,49,43,,,
2017-02-03,17:00,,183,64,,,
2017-02-03,18:00,,180,56,,,
2017-02-03,19:00,,196,58,,,
2017-02-03,20:00,,25,37,,,
2017-02-03,21:00,,42,38,,,
2017-02-03,22:00,,37,39,,,
2017-02-03,23:00,,22,38,,,
2017-02-04,00:00,,21,38,,,
2017-02-04,01:00,,25,36,,,
2017-02-04,02:00,,13,36,,,
2017-02-04,03:00,,15,34,,,
2017-02-04,04:00,,2,33,,,
2017-02-04,05:00,,6,32,,,
2017-02-04,06:00,,8,34,,,
2017-02-04,07:00,,12,37,,,
2017-02-04,08:00,,7,33,,,
2017-02-04,09:00,,15,31,,,
2017-02-04,10:00,,30,32,,,
2017-02-04,11:00,,22,27,,,
2017-02-04,12:00,,19,24,,,
2017-02-04,13:00,,22,24,,,
2017-02-04,14:00,,23,28,,,
2017-02-04,15:00,,14,26,,,
2017-02-04,16:00,,18,33,,,
2017-02-04,17:00,,110,58,,,
2017-02-04,18:00,,77,48,,,
2017-02-04,19:00,,102,51,,,
2017-02-04,20:00,,41,37,,,
2017-02-04,21:00,,34,38,,,
2017-02-04,22:00,,8,27,,,
2017-02-04,23:00,,5,21,,,
2017-02-05,00:00,,4,20,,,
2017-02-05,01:00,,2,18,,,
2017-02-05,02:00,,4,17,,,
2017-02-05,03:00,,2,9,,,
2017-02-05,04:00,,1,6,,,
2017-02-05,05:00,,4,9,,,
2017-02-05,06:00,,2,8,,,
2017-02-05,07:00,,5,13,,,
2017-02-05,08:00,,2,11,,,
2017-02-05,09:00,,4,12,,,
2017-02-05,10:00,,11,21,,,
2017-02-05,11:00,,18,20,,,
2017-02-05,12:00,,19,25,,,
2017-02-05,13:00,,12,19,,,
2017-02-05,14:00,,7,12,,,
2017-02-05,15:00,,8,12,,,
2017-02-05,16:00,,13,24,,,
2017-02-05,17:00,,31,46,,,
2017-02-05,18:00,,68,54,,,
2017-02-05,19:00,,45,48,,,
2017-02-05,20:00,,31,46,,,
2017-02-05,21:00,,78,54,,,
2017-02-05,22:00,,42,45,,,
2017-02-05,23:00,,27,39,,,
2017-02-06,00:00,,15,31,,,
2017-02-06,01:00,,45,31,,,
2017-02-06,02:00,,28,30,,,
2017-02-06,03:00,,35,31,,,
2017-02-06,04:00,,34,35,,,
2017-02-06,05:00,,38,35,,,
2017-02-06,06:00,,66,39,,,
2017-02-06,07:00,,114,43,,,
2017-02-06,08:00,,110,40,,,
2017-02-06,09:00,,212,52,,,
2017-02-06,10:00,,228,51,,,
2017-02-06,11:00,,90,33,,,
2017-02-06,12:00,,87,32,,,
2017-02-06,13:00,,66,27,,,
2017-02-06,14:00,,84,27,,,
2017-02-06,15:00,,84,28,,,
2017-02-06,16:00,,61,26,,,
2017-02-06,17:00,,64,29,,,
2017-02-06,18:00,,27,27,,,
2017-02-06,19:00,,16,26,,,
2017-02-06,20:00,,30,28,,,
2017-02-06,21:00,,14,26,,,
2017-02-06,22:00,,15,24,,,
2017-02-06,23:00,,15,24,,,
2017-02-07,00:00,,4,21,,,
2017-02-07,01:00,,2,17,,,
2017-02-07,02:00,,3,19,,,
2017-02-07,03:00,,5,21,,,
2017-02-07,04:00,,10,21,,,
2017-02-07,05:00,,20,22,,,
2017-02-07,06:00,,42,26,,,
2017-02-07,07:00,,77,35,,,
2017-02-07,08:00,,74,40,,,
2017-02-07,09:00,,62,33,,,
2017-02-07,10:00,,72,35,,,
2017-02-07,11:00,,67,37,,,
2017-02-07,12:00,,79,38,,,
2017-02-07,13:00,,92,41,,,
2017-02-07,14:00,,81,40,,,
2017-02-07,15:00,,82,43,,,
2017-02-07,16:00,,72,45,,,
2017-02-07,17:00,,82,46,,,
2017-02-07,18:00,,58,43,,,
2017-02-07,19:00,,67,43,,,
2017-02-07,20:00,,54,43,,,
2017-02-07,21:00,,29,40,,,
2017-02-07,22:00,,21,38,,,
2017-02-07,23:00,,18,35,,,
2017-02-08,00:00,,8,31,,,
2017-02-08,01:00,,6,29,,,
2017-02-08,02:00,,4,28,,,
2017-02-08,03:00,,5,27,,,
2017-02-08,04:00,,10,25,,,
2017-02-08,05:00,,19,27,,,
2017-02-08,06:00,,53,33,,,
2017-02-08,07:00,,41,32,,,
2017-02-08,08:00,,72,39,,,
2017-02-08,09:00,,71,38,,,
2017-02-08,10:00,,83,39,,,
2017-02-08,11:00,,63,43,,,
2017-02-08,12:00,,81,46,,,
2017-02-08,13:00,,63,44,,,
2017-02-08,14:00,,59,41,,,
2017-02-08,15:00,,67,47,,,
2017-02-08,16:00,,67,46,,,
2017-02-08,17:00,,44,44,,,
2017-02-08,18:00,,27,36,,,
2017-02-08,19:00,,24,33,,,
2017-02-08,20:00,,25,34,,,
2017-02-08,21:00,,15,31,,,
2017-02-08,22:00,,18,33,,,
2017-02-08,23:00,,11,30,,,
2017-02-09,00:00,,4,30,,,
2017-02-09,01:00,,3,29,,,
2017-02-09,02:00,,6,31,,,
2017-02-09,03:00,,6,30,,,
2017-02-09,04:00,,14,30,,,
2017-02-09,05:00,,13,30,,,
2017-02-09,06:00,,41,36,,,
2017-02-09,07:00,,75,43,,,
2017-02-09,08:00,,81,45,,,
2017-02-09,09:00,,73,40,,,
2017-02-09,10:00,,82,42,,,
2017-02-09,11:00,,68,42,,,
2017-02-09,12:00,,74,42,,,
2017-02-09,13:00,,71,44,,,
2017-02-09,14:00,,66,44,,,
2017-02-09,15:00,,63,43,,,
2017-02-09,16:00,,62,47,,,
2017-02-09,17:00,,91,58,,,
2017-02-09,18:00,,69,55,,,
2017-02-09,19:00,,53,53,,,
2017-02-09,20:00,,43,47,,,
2017-02-09,21:00,,16,43,,,
2017-02-09,22:00,,18,40,,,
2017-02-09,23:00,,24,40,,,
2017-02-10,00:00,,6,31,,,
2017-02-10,01:00,,4,30,,,
2017-02-10,02:00,,3,28,,,
2017-02-10,03:00,,4,28,,,
2017-02-10,04:00,,12,28,,,
2017-02-10,05:00,,18,32,,,
2017-02-10,06:00,,49,40,,,
2017-02-10,07:00,,87,51,,,
2017-02-10,08:00,,110,59,,,
2017-02-10,09:00,,100,54,,,
2017-02-10,10:00,,94,56,,,
2017-02-10,11:00,,115,60,,,
2017-02-10,12:00,,54,47,,,
2017-02-10,13:00,,43,37,,,
2017-02-10,14:00,,46,38,,,
2017-02-10,15:00,,48,40,,,
2017-02-10,16:00,,43,39,,,
2017-02-10,17:00,,37,38,,,
2017-02-10,18:00,,42,46,,,
2017-02-10,19:00,,53,51,,,
2017-02-10,20:00,,36,50,,,
2017-02-10,21:00,,19,26,,,
2017-02-10,22:00,,11,23,,,
2017-02-10,23:00,,15,37,,,
2017-02-11,00:00,,10,44,,,
2017-02-11,01:00,,14,41,,,
2017-02-11,02:00,,14,46,,,
2017-02-11,03:00,,4,19,,,
2017-02-11,04:00,,5,19,,,
2017-02-11,05:00,,22,50,,,
2017-02-11,06:00,,43,53,,,
2017-02-11,07:00,,43,55,,,
2017-02-11,08:00,,63,56,,,
2017-02-11,09:00,,58,57,,,
2017-02-11,10:00,,35,36,,,
2017-02-11,11:00,,25,30,,,
2017-02-11,12:00,,21,27,,,
2017-02-11,13:00,,23,28,,,
2017-02-11,14:00,,16,22,,,
2017-02-11,15:00,,21,28,,,
2017-02-11,16:00,,23,30,,,
2017-02-11,17:00,,19,33,,,
2017-02-11,18:00,,25,38,,,
2017-02-11,19:00,,11,23,,,
2017-02-11,20:00,,8,17,,,
2017-02-11,21:00,,4,15,,,
2017-02-11,22:00,,3,12,,,
2017-02-11,23:00,,6,14,,,
2017-02-12,00:00,,4,11,,,
2017-02-12,01:00,,2,11,,,
2017-02-12,02:00,,2,11,,,
2017-02-12,03:00,,5,12,,,
2017-02-12,04:00,,2,9,,,
2017-02-12,05:00,,2,10,,,
2017-02-12,06:00,,1,10,,,
2017-02-12,07:00,,3,12,,,
2017-02-12,08:00,,5,13,,,
2017-02-12,09:00,,3,12,,,
2017-02-12,10:00,,9,18,,,
2017-02-12,11:00,,13,22,,,
2017-02-12,12:00,,18,25,,,
2017-02-12,13:00,,9,15,,,
2017-02-12,14:00,,13,22,,,
2017-02-12,15:00,,24,28,,,
2017-02-12,16:00,,19,25,,,
