Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2017-02-03,11:00,,147,57,4,,
2017-02-03,12:00,,130,54,4,,
2017-02-03,13:00,,131,51,4,,
2017-02-03,14:00,,128,65,4,,
2017-02-03,15:00,,109,60,3,,
2017-02-03,16:00,,151,68,2,,
2017-02-03,17:00,,131,70,2,,
2017-02-03,18:00,,89,66,1,,
2017-02-03,19:00,,44,62,1,,
2017-02-03,20:00,,8,48,3,,
2017-02-03,21:00,,1,28,18,,
2017-02-03,22:00,,16,37,5,,
2017-02-03,23:00,,18,39,2,,
2017-02-04,00:00,,14,40,1,,
2017-02-04,01:00,,8,38,3,,
2017-02-04,02:00,,1,28,7,,
2017-02-04,03:00,,1,21,13,,
2017-02-04,04:00,,1,11,22,,
2017-02-04,05:00,,1,11,24,,
2017-02-04,06:00,,1,23,18,,
2017-02-04,07:00,,1,12,32,,
2017-02-04,08:00,,1,11,37,,
2017-02-04,09:00,,1,11,37,,
2017-02-04,10:00,,2,13,40,,
2017-02-04,11:00,,3,14,53,,
2017-02-04,12:00,,3,13,67,,
2017-02-04,13:00,,3,12,73,,
2017-02-04,14:00,,3,14,73,,
2017-02-04,15:00,,1,6,83,,
2017-02-04,16:00,,1,8,81,,
2017-02-04,17:00,,1,17,61,,
2017-02-04,18:00,,9,39,42,,
2017-02-04,19:00,,7,34,43,,
2017-02-04,20:00,,1,20,54,,
2017-02-04,21:00,,1,38,28,,
2017-02-04,22:00,,1,31,33,,
2017-02-04,23:00,,1,23,44,,
2017-02-05,00:00,,1,19,46,,
2017-02-05,01:00,,1,16,40,,
2017-02-05,02:00,,1,14,40,,
2017-02-05,03:00,,1,12,39,,
2017-02-05,04:00,,1,11,42,,
2017-02-05,05:00,,1,9,49,,
2017-02-05,06:00,,1,8,52,,
2017-02-05,07:00,,1,8,50,,
2017-02-05,08:00,,1,11,46,,
2017-02-05,09:00,,1,11,47,,
2017-02-05,10:00,,1,12,45,,
2017-02-05,11:00,,2,13,45,,
2017-02-05,12:00,,3,13,48,,
2017-02-05,13:00,,2,11,55,,
2017-02-05,14:00,,2,11,58,,
2017-02-05,15:00,,2,14,57,,
2017-02-05,16:00,,1,16,53,,
2017-02-05,17:00,,1,16,41,,
2017-02-05,18:00,,1,24,32,,
2017-02-05,19:00,,1,15,35,,
2017-02-05,20:00,,1,10,45,,
2017-02-05,21:00,,1,9,43,,
2017-02-05,22:00,,1,12,43,,
2017-02-05,23:00,,1,9,34,,
2017-02-06,00:00,,1,15,26,,
2017-02-06,01:00,,1,14,26,,
2017-02-06,02:00,,1,17,24,,
2017-02-06,03:00,,2,39,11,,
2017-02-06,04:00,,7,51,1,,
2017-02-06,05:00,,6,47,1,,
2017-02-06,06:00,,11,45,1,,
2017-02-06,07:00,,15,44,1,,
2017-02-06,08:00,,16,36,1,,
2017-02-06,09:00,,20,28,2,,
2017-02-06,10:00,,19,23,4,,
2017-02-06,11:00,,18,20,5,,
2017-02-06,12:00,,16,21,6,,
2017-02-06,13:00,,13,21,7,,
2017-02-06,14:00,,10,19,10,,
2017-02-06,15:00,,7,21,11,,
2017-02-06,16:00,,8,23,12,,
2017-02-06,17:00,,6,26,12,,
2017-02-06,18:00,,4,29,10,,
2017-02-06,19:00,,2,24,15,,
2017-02-06,20:00,,2,23,17,,
2017-02-06,21:00,,1,23,19,,
2017-02-06,22:00,,1,23,20,,
2017-02-06,23:00,,1,21,22,,
2017-02-07,00:00,,1,16,27,,
2017-02-07,01:00,,1,13,30,,
2017-02-07,02:00,,1,14,29,,
2017-02-07,03:00,,1,14,28,,
2017-02-07,04:00,,2,16,28,,
2017-02-07,05:00,,1,15,27,,
2017-02-07,06:00,,4,19,23,,
2017-02-07,07:00,,2,17,25,,
2017-02-07,08:00,,2,19,26,,
2017-02-07,09:00,,3,20,25,,
2017-02-07,10:00,,3,21,25,,
2017-02-07,11:00,,3,19,31,,
2017-02-07,12:00,,4,18,33,,
2017-02-07,13:00,,4,17,34,,
2017-02-07,14:00,,3,15,37,,
2017-02-07,15:00,,3,17,36,,
2017-02-07,16:00,,5,22,32,,
2017-02-07,17:00,,2,24,29,,
2017-02-07,18:00,,1,21,31,,
2017-02-07,19:00,,1,22,30,,
2017-02-07,20:00,,1,24,26,,
2017-02-07,21:00,,1,21,27,,
2017-02-07,22:00,,1,21,25,,
2017-02-07,23:00,,1,20,26,,
2017-02-08,00:00,,1,18,30,,
2017-02-08,01:00,,1,18,29,,
2017-02-08,02:00,,1,18,28,,
2017-02-08,03:00,,1,14,33,,
2017-02-08,04:00,,4,16,33,,
2017-02-08,05:00,,1,13,37,,
2017-02-08,06:00,,2,14,40,,
2017-02-08,07:00,,1,13,42,,
2017-02-08,08:00,,1,13,46,,
2017-02-08,09:00,,1,12,50,,
2017-02-08,10:00,,2,12,50,,
2017-02-08,11:00,,3,12,51,,
2017-02-08,12:00,,2,11,52,,
2017-02-08,13:00,,3,13,50,,
2017-02-08,14:00,,2,13,49,,
2017-02-08,15:00,,3,15,49,,
2017-02-08,16:00,,3,18,48,,
2017-02-08,17:00,,2,21,45,,
2017-02-08,18:00,,1,23,41,,
2017-02-08,19:00,,1,28,35,,
2017-02-08,20:00,,1,31,28,,
2017-02-08,21:00,,1,29,26,,
2017-02-08,22:00,,1,27,27,,
2017-02-08,23:00,,1,26,28,,
2017-02-09,00:00,,1,27,26,,
2017-02-09,01:00,,1,22,30,,
2017-02-09,02:00,,1,21,31,,
2017-02-09,03:00,,1,21,31,,
2017-02-09,04:00,,2,23,29,,
2017-02-09,05:00,,1,21,28,,
2017-02-09,06:00,,2,24,25,,
2017-02-09,07:00,,2,25,25,,
2017-02-09,08:00,,2,24,28,,
2017-02-09,09:00,,2,22,32,,
2017-02-09,10:00,,4,20,35,,
2017-02-09,11:00,,3,18,36,,
2017-02-09,12:00,,5,19,36,,
2017-02-09,13:00,,5,19,38,,
2017-02-09,14:00,,4,21,39,,
2017-02-09,15:00,,3,21,46,,
2017-02-09,16:00,,2,22,48,,
2017-02-09,17:00,,2,25,46,,
2017-02-09,18:00,,1,31,37,,
2017-02-09,19:00,,1,28,38,,
2017-02-09,20:00,,1,28,38,,
2017-02-09,21:00,,1,22,42,,
2017-02-09,22:00,,1,24,40,,
2017-02-09,23:00,,1,24,38,,
2017-02-10,00:00,,1,20,41,,
2017-02-10,01:00,,1,20,39,,
2017-02-10,02:00,,1,22,35,,
2017-02-10,03:00,,1,24,31,,
2017-02-10,04:00,,4,30,23,,
2017-02-10,05:00,,1,28,20,,
2017-02-10,06:00,,2,28,21,,
2017-02-10,07:00,,7,37,17,,
2017-02-10,08:00,,16,47,8,,
2017-02-10,09:00,,10,39,14,,
2017-02-10,10:00,,12,36,20,,
2017-02-10,11:00,,11,38,21,,
2017-02-10,12:00,,8,37,25,,
2017-02-10,13:00,,1,16,48,,
2017-02-10,14:00,,1,14,52,,
2017-02-10,15:00,,1,14,54,,
2017-02-10,16:00,,1,13,59,,
2017-02-10,17:00,,1,13,60,,
2017-02-10,18:00,,1,13,60,,
2017-02-10,19:00,,1,13,59,,
2017-02-10,20:00,,1,13,61,,
2017-02-10,21:00,,1,15,60,,
2017-02-10,22:00,,1,14,60,,
2017-02-10,23:00,,1,11,63,,
2017-02-11,00:00,,1,10,62,,
2017-02-11,01:00,,1,9,63,,
2017-02-11,02:00,,1,10,59,,
2017-02-11,03:00,,1,9,56,,
2017-02-11,04:00,,1,9,58,,
2017-02-11,05:00,,1,8,58,,
2017-02-11,06:00,,1,10,56,,
2017-02-11,07:00,,1,11,52,,
2017-02-11,08:00,,1,19,41,,
2017-02-11,09:00,,1,17,38,,
2017-02-11,10:00,,1,12,49,,
2017-02-11,11:00,,3,13,51,,
2017-02-11,12:00,,2,11,58,,
2017-02-11,13:00,,2,11,59,,
2017-02-11,14:00,,1,12,61,,
2017-02-11,15:00,,1,13,60,,
2017-02-11,16:00,,1,11,60,,
2017-02-11,17:00,,1,12,59,,
2017-02-11,18:00,,1,15,55,,
2017-02-11,19:00,,1,15,55,,
2017-02-11,20:00,,1,13,55,,
2017-02-11,21:00,,1,13,56,,
2017-02-11,22:00,,1,13,55,,
2017-02-11,23:00,,1,14,53,,
2017-02-12,00:00,,1,15,51,,
2017-02-12,01:00,,1,14,52,,
2017-02-12,02:00,,1,12,53,,
2017-02-12,03:00,,1,10,57,,
2017-02-12,04:00,,1,13,55,,
2017-02-12,05:00,,1,14,55,,
2017-02-12,06:00,,1,10,59,,
2017-02-12,07:00,,1,8,62,,
2017-02-12,08:00,,1,8,62,,
2017-02-12,09:00,,1,7,63,,
2017-02-12,10:00,,1,7,64,,
2017-02-12,11:00,,1,7,64,,
2017-02-12,12:00,,1,8,63,,
2017-02-12,13:00,,1,8,66,,
2017-02-12,14:00,,1,8,67,,
2017-02-12,15:00,,1,9,71,,
2017-02-12,16:00,,1,11,68,,
2017-02-12,17:00,,1,12,66,,
2017-02-12,18:00,,1,12,67,,
2017-02-12,19:00,,1,11,65,,
2017-02-12,20:00,,1,9,70,,
2017-02-12,21:00,,1,12,70,,
2017-02-12,22:00,,1,21,54,,
2017-02-12,23:00,,1,28,46,,
2017-02-13,00:00,,1,28,45,,
2017-02-13,01:00,,1,24,41,,
2017-02-13,02:00,,1,24,36,,
2017-02-13,03:00,,1,25,36,,
2017-02-13,04:00,,12,40,27,,
2017-02-13,05:00,,1,31,24,,
2017-02-13,06:00,,2,34,21,,
2017-02-13,07:00,,16,47,14,,
2017-02-13,08:00,,9,48,12,,
2017-02-13,09:00,,40,52,8,,
2017-02-13,10:00,,39,52,20,,
2017-02-13,11:00,,3,19,72,,
2017-02-13,12:00,,4,21,76,,
2017-02-13,13:00,,1,12,100,,
2017-02-13,14:00,,1,9,112,,
2017-02-13,15:00,,1,10,110,,
2017-02-13,16:00,,3,28,78,,
2017-02-13,17:00,,5,53,52,,
2017-02-13,18:00,,1,51,51,,
2017-02-13,19:00,,17,84,13,,
2017-02-13,20:00,,7,57,38,,
2017-02-13,21:00,,1,37,51,,
2017-02-13,22:00,,1,25,68,,
2017-02-13,23:00,,1,27,61,,
2017-02-14,00:00,,1,23,67,,
2017-02-14,01:00,,1,31,63,,
2017-02-14,02:00,,1,25,73,,
2017-02-14,03:00,,1,25,73,,
2017-02-14,04:00,,5,34,61,,
2017-02-14,05:00,,1,24,55,,
2017-02-14,06:00,,3,24,56,,
2017-02-14,07:00,,37,75,13,,
2017-02-14,08:00,,3,51,33,,
2017-02-14,09:00,,69,78,13,,
2017-02-14,10:00,,16,51,40,,
2017-02-14,11:00,,3,19,73,,
2017-02-14,12:00,,7,28,72,,
2017-02-14,13:00,,3,17,91,,
2017-02-14,14:00,,1,9,104,,
2017-02-14,15:00,,1,10,104,,
2017-02-14,16:00,,1,11,99,,
2017-02-14,17:00,,1,11,101,,
2017-02-14,18:00,,1,23,73,,
2017-02-14,19:00,,1,26,65,,
2017-02-14,20:00,,3,40,47,,
2017-02-14,21:00,,9,47,40,,
2017-02-14,22:00,,1,29,53,,
2017-02-14,23:00,,2,45,37,,
2017-02-15,00:00,,3,59,21,,
2017-02-15,01:00,,2,60,16,,
2017-02-15,02:00,,2,45,28,,
2017-02-15,03:00,,3,63,8,,
2017-02-15,04:00,,1,45,24,,
2017-02-15,05:00,,1,37,25,,
2017-02-15,06:00,,6,41,31,,
2017-02-15,07:00,,3,43,26,,
2017-02-15,08:00,,6,48,20,,
2017-02-15,09:00,,12,45,27,,
2017-02-15,10:00,,91,79,11,,
2017-02-15,11:00,,69,79,17,,
2017-02-15,12:00,,44,72,32,,
2017-02-15,13:00,,22,56,48,,
2017-02-15,14:00,,17,48,52,,
2017-02-15,15:00,,10,39,58,,
2017-02-15,16:00,,8,43,59,,
2017-02-15,17:00,,11,61,34,,
2017-02-15,18:00,,6,76,12,,
2017-02-15,19:00,,5,76,7,,
2017-02-15,20:00,,4,63,16,,
2017-02-15,21:00,,3,64,14,,
2017-02-15,22:00,,3,64,13,,
2017-02-15,23:00,,2,63,10,,
2017-02-16,00:00,,2,52,18,,
2017-02-16,01:00,,1,30,39,,
2017-02-16,02:00,,1,20,47,,
2017-02-16,03:00,,1,20,41,,
2017-02-16,04:00,,2,20,46,,
2017-02-16,05:00,,1,22,38,,
2017-02-16,06:00,,9,35,27,,
2017-02-16,07:00,,2,33,22,,
2017-02-16,08:00,,2,31,22,,
2017-02-16,09:00,,5,28,24,,
2017-02-16,10:00,,9,31,31,,
2017-02-16,11:00,,29,55,23,,
2017-02-16,12:00,,6,27,57,,
2017-02-16,13:00,,5,23,63,,
2017-02-16,14:00,,6,25,63,,
2017-02-16,15:00,,4,24,64,,
2017-02-16,16:00,,3,28,62,,
2017-02-16,17:00,,4,46,42,,
2017-02-16,18:00,,2,47,29,,
2017-02-16,19:00,,2,49,24,,
2017-02-16,20:00,,1,32,39,,
2017-02-16,21:00,,1,22,46,,
2017-02-16,22:00,,1,35,36,,
2017-02-16,23:00,,1,29,39,,
2017-02-17,00:00,,1,27,40,,
2017-02-17,01:00,,1,20,46,,
2017-02-17,02:00,,1,18,44,,
2017-02-17,03:00,,1,13,48,,
2017-02-17,04:00,,1,10,48,,
2017-02-17,05:00,,1,14,38,,
2017-02-17,06:00,,2,22,33,,
2017-02-17,07:00,,1,26,50,,
2017-02-17,08:00,,2,34,45,,
2017-02-17,09:00,,6,43,33,,
2017-02-17,10:00,,7,31,40,,
2017-02-17,11:00,,6,26,45,,
2017-02-17,12:00,,6,18,55,,
2017-02-17,13:00,,4,17,60,,
2017-02-17,14:00,,3,24,54,,
2017-02-17,15:00,,4,34,40,,
2017-02-17,16:00,,2,33,40,,
2017-02-17,17:00,,2,37,31,,
2017-02-17,18:00,,2,36,28,,
2017-02-17,19:00,,3,37,23,,
2017-02-17,20:00,,3,31,26,,
2017-02-17,21:00,,3,33,22,,
2017-02-17,22:00,,2,24,30,,
2017-02-17,23:00,,2,23,29,,
2017-02-18,00:00,,1,20,32,,
2017-02-18,01:00,,1,16,36,,
2017-02-18,02:00,,1,13,39,,
2017-02-18,03:00,,1,13,37,,
2017-02-18,04:00,,1,18,32,,
2017-02-18,05:00,,1,14,37,,
2017-02-18,06:00,,1,19,34,,
2017-02-18,07:00,,1,16,38,,
2017-02-18,08:00,,1,16,45,,
2017-02-18,09:00,,2,19,45,,
2017-02-18,10:00,,2,19,44,,
2017-02-18,11:00,,3,15,53,,
2017-02-18,12:00,,4,21,49,,
2017-02-18,13:00,,3,13,58,,
2017-02-18,14:00,,3,16,57,,
2017-02-18,15:00,,2,19,53,,
2017-02-18,16:00,,2,17,54,,
2017-02-18,17:00,,3,25,45,,
2017-02-18,18:00,,2,35,33,,
2017-02-18,19:00,,1,23,25,,
2017-02-18,20:00,,1,20,22,,
2017-02-18,21:00,,1,22,18,,
2017-02-18,22:00,,1,25,12,,
2017-02-18,23:00,,3,26,14,,
2017-02-19,00:00,,1,23,15,,
2017-02-19,01:00,,1,20,17,,
2017-02-19,02:00,,1,15,20,,
2017-02-19,03:00,,1,12,22,,
2017-02-19,04:00,,1,12,21,,
2017-02-19,05:00,,1,11,23,,
2017-02-19,06:00,,1,13,22,,
2017-02-19,07:00,,1,10,27,,
2017-02-19,08:00,,1,10,30,,
2017-02-19,09:00,,2,13,38,,
2017-02-19,10:00,,3,16,47,,
2017-02-19,11:00,,2,9,59,,
2017-02-19,12:00,,2,7,63,,
2017-02-19,13:00,,1,10,59,,
2017-02-19,14:00,,2,12,53,,
2017-02-19,15:00,,2,12,57,,
2017-02-19,16:00,,1,11,58,,
2017-02-19,17:00,,1,13,58,,
