Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2017-02-09,18:00,,3,14,62,,8.9
2017-02-09,19:00,,1,15,57,,11.4
2017-02-09,20:00,,1,9,70,,6.1
2017-02-09,21:00,,1,7,72,,4.0
2017-02-09,22:00,,1,8,69,,4.9
2017-02-09,23:00,,1,9,65,,5.7
2017-02-10,00:00,,1,9,61,,5.9
2017-02-10,01:00,,1,9,58,,6.3
2017-02-10,02:00,,1,12,56,,11.5
2017-02-10,03:00,,1,11,55,,10.0
2017-02-10,04:00,,1,10,57,,9.4
2017-02-10,05:00,,1,16,51,,25.2
2017-02-10,06:00,,1,16,51,,23.2
2017-02-10,07:00,,1,16,50,,22.7
2017-02-10,08:00,,1,13,52,,19.0
2017-02-10,09:00,,2,12,55,,19.2
2017-02-10,10:00,,2,12,55,,16.6
2017-02-10,11:00,,2,12,54,,12.5
2017-02-10,12:00,,2,13,54,,12.2
2017-02-10,13:00,,2,11,60,,12.0
2017-02-10,14:00,,2,13,63,,11.9
2017-02-10,15:00,,1,12,66,,7.5
2017-02-10,16:00,,1,14,66,,8.5
2017-02-10,17:00,,1,14,67,,8.3
2017-02-10,18:00,,1,13,71,,7.3
2017-02-10,19:00,,1,15,65,,9.2
2017-02-10,20:00,,1,13,66,,8.9
2017-02-10,21:00,,1,13,66,,9.3
2017-02-10,22:00,,1,12,64,,9.4
2017-02-10,23:00,,1,11,63,,7.7
2017-02-11,00:00,,1,12,59,,7.8
2017-02-11,01:00,,1,11,59,,7.1
2017-02-11,02:00,,1,10,59,,7.0
2017-02-11,03:00,,1,11,59,,7.4
2017-02-11,04:00,,1,11,57,,8.5
2017-02-11,05:00,,1,13,53,,11.4
2017-02-11,06:00,,1,13,54,,11.3
2017-02-11,07:00,,1,13,54,,11.2
2017-02-11,08:00,,1,10,59,,8.3
2017-02-11,09:00,,1,11,61,,10.3
2017-02-11,10:00,,1,11,64,,10.2
2017-02-11,11:00,,2,11,65,,9.6
2017-02-11,12:00,,2,9,67,,7.2
2017-02-11,13:00,,2,8,67,,5.3
2017-02-11,14:00,,2,8,66,,4.9
2017-02-11,15:00,,1,9,65,,4.8
2017-02-11,16:00,,1,9,67,,4.9
2017-02-11,17:00,,1,9,67,,5.4
2017-02-11,18:00,,1,12,63,,9.3
2017-02-11,19:00,,1,11,64,,9.2
2017-02-11,20:00,,1,9,65,,8.7
2017-02-11,21:00,,1,8,66,,11.2
2017-02-11,22:00,,1,10,65,,12.5
2017-02-11,23:00,,1,8,66,,11.8
2017-02-12,00:00,,1,8,67,,11.3
2017-02-12,01:00,,1,8,67,,9.9
2017-02-12,02:00,,1,7,69,,7.6
2017-02-12,03:00,,1,7,69,,6.8
2017-02-12,04:00,,1,7,68,,6.7
2017-02-12,05:00,,1,6,70,,7.0
2017-02-12,06:00,,1,6,69,,7.5
2017-02-12,07:00,,1,6,69,,8.3
2017-02-12,08:00,,1,7,69,,9.1
2017-02-12,09:00,,1,6,69,,9.1
2017-02-12,10:00,,1,7,69,,9.3
2017-02-12,11:00,,1,8,70,,9.9
2017-02-12,12:00,,2,8,73,,9.5
2017-02-12,13:00,,2,7,75,,9.3
2017-02-12,14:00,,4,15,70,,15.3
2017-02-12,15:00,,3,14,71,,14.4
2017-02-12,16:00,,2,13,71,,11.8
2017-02-12,17:00,,1,16,72,,12.8
2017-02-12,18:00,,1,18,70,,12.7
2017-02-12,19:00,,1,15,74,,15.5
2017-02-12,20:00,,1,12,82,,14.4
2017-02-12,21:00,,1,18,77,,30.8
2017-02-12,22:00,,1,15,80,,21.2
2017-02-12,23:00,,1,15,80,,17.8
2017-02-13,00:00,,1,23,73,,36.0
2017-02-13,01:00,,1,17,80,,25.7
2017-02-13,02:00,,1,16,81,,19.3
2017-02-13,03:00,,1,17,78,,19.0
2017-02-13,04:00,,1,18,77,,22.4
2017-02-13,05:00,,1,40,57,,54.5
2017-02-13,06:00,,1,35,60,,64.1
2017-02-13,07:00,,1,17,75,,29.6
2017-02-13,08:00,,1,17,74,,24.7
2017-02-13,09:00,,2,18,77,,25.1
2017-02-13,10:00,,2,11,88,,15.2
2017-02-13,11:00,,4,13,89,,16.1
2017-02-13,12:00,,2,8,98,,9.6
2017-02-13,13:00,,2,7,99,,8.9
2017-02-13,14:00,,1,6,99,,5.9
2017-02-13,15:00,,1,8,99,,7.6
2017-02-13,16:00,,2,10,99,,8.3
2017-02-13,17:00,,1,10,100,,8.4
2017-02-13,18:00,,1,8,101,,5.6
2017-02-13,19:00,,1,10,99,,8.0
2017-02-13,20:00,,1,18,87,,16.3
2017-02-13,21:00,,1,22,84,,25.9
2017-02-13,22:00,,1,28,77,,37.0
2017-02-13,23:00,,1,21,87,,32.0
2017-02-14,00:00,,1,18,93,,24.5
2017-02-14,01:00,,1,21,95,,26.3
2017-02-14,02:00,,1,14,98,,18.3
2017-02-14,03:00,,1,26,81,,31.2
2017-02-14,04:00,,1,28,77,,30.8
2017-02-14,05:00,,1,20,79,,17.4
2017-02-14,06:00,,1,10,87,,9.8
2017-02-14,07:00,,1,9,86,,8.2
2017-02-14,08:00,,1,8,88,,8.0
2017-02-14,09:00,,1,8,91,,7.0
2017-02-14,10:00,,1,8,93,,7.4
2017-02-14,11:00,,2,8,96,,6.3
2017-02-14,12:00,,4,12,94,,10.4
2017-02-14,13:00,,2,7,100,,5.3
2017-02-14,14:00,,1,5,102,,4.1
2017-02-14,15:00,,1,4,101,,3.4
2017-02-14,16:00,,1,4,100,,3.3
2017-02-14,17:00,,1,4,101,,2.4
2017-02-14,18:00,,1,6,97,,2.8
2017-02-14,19:00,,1,5,98,,2.7
2017-02-14,20:00,,1,29,75,,19.7
2017-02-14,21:00,,1,22,82,,21.5
2017-02-14,22:00,,1,18,86,,16.9
2017-02-14,23:00,,1,23,83,,17.7
2017-02-15,00:00,,1,10,98,,7.9
2017-02-15,01:00,,1,3,101,,0.5
2017-02-15,02:00,,1,4,100,,3.4
2017-02-15,03:00,,1,16,88,,25.4
2017-02-15,04:00,,1,20,87,,16.3
2017-02-15,05:00,,1,4,103,,2.7
2017-02-15,06:00,,1,4,100,,2.5
2017-02-15,07:00,,1,4,100,,3.1
2017-02-15,08:00,,1,4,102,,3.3
2017-02-15,09:00,,1,1,107,,0.5
2017-02-15,10:00,,1,1,106,,0.5
2017-02-15,11:00,,3,8,99,,12.3
2017-02-15,12:00,,2,6,103,,9.4
2017-02-15,13:00,,10,23,91,,30.1
2017-02-15,14:00,,6,15,98,,20.1
2017-02-15,15:00,,3,10,107,,14.6
2017-02-15,16:00,,2,11,110,,15.0
2017-02-15,17:00,,7,41,75,,63.1
2017-02-15,18:00,,2,52,61,,67.2
2017-02-15,19:00,,1,13,97,,29.7
2017-02-15,20:00,,1,15,92,,34.5
2017-02-15,21:00,,1,11,95,,16.0
2017-02-15,22:00,,1,13,89,,20.1
2017-02-15,23:00,,1,9,94,,9.7
2017-02-16,00:00,,1,14,90,,13.5
2017-02-16,01:00,,1,14,89,,14.7
2017-02-16,02:00,,1,9,92,,11.6
2017-02-16,03:00,,1,7,92,,5.8
2017-02-16,04:00,,1,7,87,,4.3
2017-02-16,05:00,,1,8,81,,2.9
2017-02-16,06:00,,1,8,74,,2.5
2017-02-16,07:00,,1,9,70,,3.1
2017-02-16,08:00,,1,11,74,,4.3
2017-02-16,09:00,,1,8,86,,3.1
2017-02-16,10:00,,1,7,86,,3.7
2017-02-16,11:00,,4,13,77,,17.6
2017-02-16,12:00,,3,10,79,,9.5
2017-02-16,13:00,,2,7,87,,4.3
2017-02-16,14:00,,1,4,92,,2.8
2017-02-16,15:00,,1,3,97,,2.0
2017-02-16,16:00,,1,4,98,,1.9
2017-02-16,17:00,,1,5,97,,2.0
2017-02-16,18:00,,1,7,93,,3.4
2017-02-16,19:00,,1,11,90,,7.2
2017-02-16,20:00,,1,7,90,,3.4
2017-02-16,21:00,,1,7,87,,4.2
2017-02-16,22:00,,1,6,86,,1.9
2017-02-16,23:00,,1,9,78,,2.1
2017-02-17,00:00,,1,10,74,,2.1
2017-02-17,01:00,,1,14,59,,2.1
2017-02-17,02:00,,1,15,50,,2.1
2017-02-17,03:00,,1,8,70,,1.1
2017-02-17,04:00,,1,6,73,,0.5
2017-02-17,05:00,,1,4,78,,1.2
2017-02-17,06:00,,1,6,66,,1.3
2017-02-17,07:00,,1,9,52,,1.2
2017-02-17,08:00,,1,6,71,,1.1
2017-02-17,09:00,,1,5,77,,1.4
2017-02-17,10:00,,1,5,76,,0.5
2017-02-17,11:00,,1,6,76,,2.5
2017-02-17,12:00,,1,6,75,,0.5
2017-02-17,13:00,,1,5,78,,0.5
2017-02-17,14:00,,1,4,84,,0.5
2017-02-17,15:00,,1,5,81,,0.5
2017-02-17,16:00,,1,6,75,,0.5
2017-02-17,17:00,,1,8,65,,0.5
2017-02-17,18:00,,1,9,60,,0.5
2017-02-17,19:00,,1,12,53,,0.5
2017-02-17,20:00,,1,14,45,,0.5
2017-02-17,21:00,,1,14,43,,0.5
2017-02-17,22:00,,1,11,49,,0.5
2017-02-17,23:00,,1,10,50,,0.5
2017-02-18,00:00,,1,10,48,,0.5
2017-02-18,01:00,,1,8,55,,0.5
2017-02-18,02:00,,1,8,62,,0.5
2017-02-18,03:00,,1,8,56,,0.5
2017-02-18,04:00,,1,7,56,,0.5
2017-02-18,05:00,,1,5,64,,0.5
2017-02-18,06:00,,1,5,68,,0.5
2017-02-18,07:00,,1,4,71,,0.5
2017-02-18,08:00,,4,8,63,,0.5
2017-02-18,09:00,,1,6,65,,0.5
2017-02-18,10:00,,1,5,66,,0.5
2017-02-18,11:00,,1,4,66,,0.5
2017-02-18,12:00,,1,4,65,,0.5
2017-02-18,13:00,,1,4,68,,0.5
2017-02-18,14:00,,1,4,70,,0.5
2017-02-18,15:00,,1,4,71,,0.5
2017-02-18,16:00,,1,4,69,,0.5
2017-02-18,17:00,,1,5,68,,0.5
2017-02-18,18:00,,1,6,69,,0.5
2017-02-18,19:00,,1,5,71,,1.1
2017-02-18,20:00,,1,5,69,,0.5
2017-02-18,21:00,,1,4,69,,0.5
2017-02-18,22:00,,1,3,72,,0.5
2017-02-18,23:00,,1,3,74,,0.5
2017-02-19,00:00,,1,3,72,,0.5
2017-02-19,01:00,,1,3,73,,0.5
2017-02-19,02:00,,1,3,73,,0.5
2017-02-19,03:00,,1,3,72,,0.5
2017-02-19,04:00,,1,3,72,,0.5
2017-02-19,05:00,,1,2,72,,0.5
2017-02-19,06:00,,1,2,72,,0.5
2017-02-19,07:00,,1,2,71,,0.5
2017-02-19,08:00,,1,2,76,,0.5
2017-02-19,09:00,,1,2,74,,0.5
2017-02-19,10:00,,1,2,73,,0.5
2017-02-19,11:00,,1,2,74,,0.5
2017-02-19,12:00,,1,2,76,,0.5
2017-02-19,13:00,,1,2,78,,0.5
2017-02-19,14:00,,1,4,75,,3.5
2017-02-19,15:00,,3,12,63,,25.4
2017-02-19,16:00,,2,11,65,,19.0
2017-02-19,17:00,,1,11,60,,11.8
2017-02-19,18:00,,1,5,64,,1.0
2017-02-19,19:00,,1,6,64,,0.5
2017-02-19,20:00,,1,6,63,,0.5
2017-02-19,21:00,,1,6,63,,0.5
2017-02-19,22:00,,1,6,62,,0.5
2017-02-19,23:00,,1,4,68,,0.5
2017-02-20,00:00,,1,5,61,,0.5
2017-02-20,01:00,,1,6,54,,0.5
2017-02-20,02:00,,1,7,50,,0.5
2017-02-20,03:00,,1,7,48,,0.5
2017-02-20,04:00,,1,7,48,,0.5
2017-02-20,05:00,,1,6,48,,0.5
2017-02-20,06:00,,1,4,63,,0.5
2017-02-20,07:00,,1,3,71,,0.5
2017-02-20,08:00,,1,4,67,,0.5
2017-02-20,09:00,,1,3,69,,0.5
2017-02-20,10:00,,1,4,66,,0.5
2017-02-20,11:00,,1,3,73,,0.5
2017-02-20,12:00,,1,3,75,,0.5
2017-02-20,13:00,,1,3,78,,0.5
2017-02-20,14:00,,1,3,80,,0.5
2017-02-20,15:00,,1,3,78,,0.5
2017-02-20,16:00,,1,5,74,,0.5
2017-02-20,17:00,,1,5,73,,0.5
