Datum,Zeit,BEN,NO,NO2,O3,PM10,SO2
2017-02-06,03:00,,3,39,3,,
2017-02-06,04:00,,2,30,3,,
2017-02-06,05:00,,1,22,5,,
2017-02-06,06:00,,1,21,3,,
2017-02-06,07:00,,1,19,5,,
2017-02-06,08:00,,2,20,7,,
2017-02-06,09:00,,3,20,8,,
2017-02-06,10:00,,3,17,13,,
2017-02-06,11:00,,3,14,16,,
2017-02-06,12:00,,2,12,20,,
2017-02-06,13:00,,2,11,25,,
2017-02-06,14:00,,2,11,26,,
2017-02-06,15:00,,1,13,26,,
2017-02-06,16:00,,1,13,29,,
2017-02-06,17:00,,1,18,27,,
2017-02-06,18:00,,1,14,29,,
2017-02-06,19:00,,1,13,32,,
2017-02-06,20:00,,1,12,35,,
2017-02-06,21:00,,1,10,37,,
2017-02-06,22:00,,1,10,36,,
2017-02-06,23:00,,1,9,36,,
2017-02-07,00:00,,1,9,36,,
2017-02-07,01:00,,1,8,40,,
2017-02-07,02:00,,1,9,39,,
2017-02-07,03:00,,1,9,38,,
2017-02-07,04:00,,1,10,39,,
2017-02-07,05:00,,1,8,39,,
2017-02-07,06:00,,1,11,36,,
2017-02-07,07:00,,1,15,31,,
2017-02-07,08:00,,1,19,26,,
2017-02-07,09:00,,2,21,25,,
2017-02-07,10:00,,2,18,27,,
2017-02-07,11:00,,3,15,28,,
2017-02-07,12:00,,4,16,28,,
2017-02-07,13:00,,4,16,30,,
2017-02-07,14:00,,4,15,32,,
2017-02-07,15:00,,5,19,30,,
2017-02-07,16:00,,3,17,30,,
2017-02-07,17:00,,2,22,24,,
2017-02-07,18:00,,1,22,26,,
2017-02-07,19:00,,1,21,25,,
2017-02-07,20:00,,1,17,33,,
2017-02-07,21:00,,1,19,32,,
2017-02-07,22:00,,1,17,28,,
2017-02-07,23:00,,1,16,31,,
2017-02-08,00:00,,1,17,32,,
2017-02-08,01:00,,1,13,37,,
2017-02-08,02:00,,1,13,37,,
2017-02-08,03:00,,1,16,40,,
2017-02-08,04:00,,1,14,43,,
2017-02-08,05:00,,1,14,43,,
2017-02-08,06:00,,1,11,44,,
2017-02-08,07:00,,1,15,41,,
2017-02-08,08:00,,1,15,40,,
2017-02-08,09:00,,1,15,36,,
2017-02-08,10:00,,1,13,38,,
2017-02-08,11:00,,2,14,40,,
2017-02-08,12:00,,2,11,46,,
2017-02-08,13:00,,2,11,49,,
2017-02-08,14:00,,2,11,48,,
2017-02-08,15:00,,3,13,49,,
2017-02-08,16:00,,2,14,46,,
2017-02-08,17:00,,1,15,43,,
2017-02-08,18:00,,1,19,40,,
2017-02-08,19:00,,1,24,34,,
2017-02-08,20:00,,1,24,33,,
2017-02-08,21:00,,1,20,38,,
2017-02-08,22:00,,1,19,38,,
2017-02-08,23:00,,1,22,35,,
2017-02-09,00:00,,1,23,34,,
2017-02-09,01:00,,1,20,34,,
2017-02-09,02:00,,1,17,40,,
2017-02-09,03:00,,1,16,40,,
2017-02-09,04:00,,1,21,34,,
2017-02-09,05:00,,1,20,36,,
2017-02-09,06:00,,1,25,32,,
2017-02-09,07:00,,1,21,37,,
2017-02-09,08:00,,1,20,40,,
2017-02-09,09:00,,2,21,39,,
2017-02-09,10:00,,3,15,46,,
2017-02-09,11:00,,5,15,46,,
2017-02-09,12:00,,7,16,48,,
2017-02-09,13:00,,7,19,43,,
2017-02-09,14:00,,5,18,43,,
2017-02-09,15:00,,5,24,43,,
2017-02-09,16:00,,4,25,42,,
2017-02-09,17:00,,2,29,38,,
2017-02-09,18:00,,1,29,38,,
2017-02-09,19:00,,1,30,36,,
2017-02-09,20:00,,1,27,37,,
2017-02-09,21:00,,1,27,36,,
2017-02-09,22:00,,1,23,36,,
2017-02-09,23:00,,1,23,34,,
2017-02-10,00:00,,1,22,34,,
2017-02-10,01:00,,1,22,35,,
2017-02-10,02:00,,1,25,32,,
2017-02-10,03:00,,1,28,30,,
2017-02-10,04:00,,3,33,26,,
2017-02-10,05:00,,3,40,21,,
2017-02-10,06:00,,3,34,24,,
2017-02-10,07:00,,2,37,18,,
2017-02-10,08:00,,3,40,13,,
2017-02-10,09:00,,9,35,19,,
2017-02-10,10:00,,9,28,27,,
2017-02-10,11:00,,11,28,29,,
2017-02-10,12:00,,11,28,33,,
2017-02-10,13:00,,10,32,34,,
2017-02-10,14:00,,6,32,36,,
2017-02-10,15:00,,4,33,35,,
2017-02-10,16:00,,4,48,28,,
2017-02-10,17:00,,2,45,35,,
2017-02-10,18:00,,2,59,24,,
2017-02-10,19:00,,2,53,28,,
2017-02-10,20:00,,1,34,40,,
2017-02-10,21:00,,1,32,36,,
2017-02-10,22:00,,1,33,33,,
2017-02-10,23:00,,1,34,31,,
2017-02-11,00:00,,1,29,37,,
2017-02-11,01:00,,1,21,45,,
2017-02-11,02:00,,1,14,53,,
2017-02-11,03:00,,1,11,58,,
2017-02-11,04:00,,1,11,57,,
2017-02-11,05:00,,1,12,55,,
2017-02-11,06:00,,1,12,53,,
2017-02-11,07:00,,1,12,55,,
2017-02-11,08:00,,1,11,58,,
2017-02-11,09:00,,1,12,58,,
2017-02-11,10:00,,1,10,61,,
2017-02-11,11:00,,1,12,60,,
2017-02-11,12:00,,1,10,63,,
2017-02-11,13:00,,1,9,63,,
2017-02-11,14:00,,1,12,59,,
2017-02-11,15:00,,1,15,56,,
2017-02-11,16:00,,1,17,55,,
2017-02-11,17:00,,1,14,59,,
2017-02-11,18:00,,2,46,31,,
2017-02-11,19:00,,1,44,32,,
2017-02-11,20:00,,1,35,39,,
2017-02-11,21:00,,1,27,42,,
2017-02-11,22:00,,1,29,39,,
2017-02-11,23:00,,1,31,35,,
2017-02-12,00:00,,1,31,33,,
2017-02-12,01:00,,1,29,34,,
2017-02-12,02:00,,1,29,33,,
2017-02-12,03:00,,1,27,36,,
2017-02-12,04:00,,1,25,38,,
2017-02-12,05:00,,1,26,39,,
2017-02-12,06:00,,1,24,39,,
2017-02-12,07:00,,1,23,40,,
2017-02-12,08:00,,1,21,42,,
2017-02-12,09:00,,2,22,42,,
2017-02-12,10:00,,3,23,42,,
2017-02-12,11:00,,4,22,47,,
2017-02-12,12:00,,4,20,56,,
2017-02-12,13:00,,3,17,70,,
2017-02-12,14:00,,3,18,76,,
2017-02-12,15:00,,2,20,78,,
2017-02-12,16:00,,3,30,69,,
2017-02-12,17:00,,1,28,64,,
2017-02-12,18:00,,1,33,51,,
2017-02-12,19:00,,1,33,45,,
2017-02-12,20:00,,1,43,33,,
2017-02-12,21:00,,1,43,32,,
2017-02-12,22:00,,1,40,29,,
2017-02-12,23:00,,1,40,25,,
2017-02-13,00:00,,1,36,29,,
2017-02-13,01:00,,1,38,27,,
2017-02-13,02:00,,1,32,31,,
2017-02-13,03:00,,1,41,21,,
2017-02-13,04:00,,1,40,19,,
2017-02-13,05:00,,1,28,27,,
2017-02-13,06:00,,2,41,16,,
2017-02-13,07:00,,4,50,7,,
2017-02-13,08:00,,22,56,6,,
2017-02-13,09:00,,25,49,14,,
2017-02-13,10:00,,53,53,16,,
2017-02-13,11:00,,48,51,23,,
2017-02-13,12:00,,26,42,36,,
2017-02-13,13:00,,10,30,57,,
2017-02-13,14:00,,5,23,72,,
2017-02-13,15:00,,5,26,72,,
2017-02-13,16:00,,5,31,66,,
2017-02-13,17:00,,1,25,72,,
2017-02-13,18:00,,1,30,66,,
2017-02-13,19:00,,1,41,53,,
2017-02-13,20:00,,1,64,38,,
2017-02-13,21:00,,1,39,54,,
2017-02-13,22:00,,1,34,57,,
2017-02-13,23:00,,1,40,49,,
2017-02-14,00:00,,1,32,52,,
2017-02-14,01:00,,1,33,48,,
2017-02-14,02:00,,1,35,47,,
2017-02-14,03:00,,1,34,51,,
2017-02-14,04:00,,1,38,38,,
2017-02-14,05:00,,1,34,42,,
2017-02-14,06:00,,1,37,46,,
2017-02-14,07:00,,1,29,63,,
2017-02-14,08:00,,1,32,57,,
2017-02-14,09:00,,4,35,60,,
2017-02-14,10:00,,12,47,50,,
2017-02-14,11:00,,8,29,70,,
2017-02-14,12:00,,2,15,87,,
2017-02-14,13:00,,3,17,86,,
2017-02-14,14:00,,2,14,90,,
2017-02-14,15:00,,2,12,93,,
2017-02-14,16:00,,1,14,93,,
2017-02-14,17:00,,1,21,86,,
2017-02-14,18:00,,1,28,77,,
2017-02-14,19:00,,1,25,79,,
2017-02-14,20:00,,1,21,81,,
2017-02-14,21:00,,1,50,52,,
2017-02-14,22:00,,1,65,34,,
2017-02-14,23:00,,1,43,50,,
2017-02-15,00:00,,1,35,55,,
2017-02-15,01:00,,1,34,52,,
2017-02-15,02:00,,1,31,54,,
2017-02-15,03:00,,1,27,56,,
2017-02-15,04:00,,1,26,56,,
2017-02-15,05:00,,1,25,58,,
2017-02-15,06:00,,1,24,59,,
2017-02-15,07:00,,1,29,52,,
2017-02-15,08:00,,1,36,46,,
2017-02-15,09:00,,5,38,47,,
2017-02-15,10:00,,10,42,46,,
2017-02-15,11:00,,16,47,45,,
2017-02-15,12:00,,19,49,47,,
2017-02-15,13:00,,17,47,53,,
2017-02-15,14:00,,14,45,56,,
2017-02-15,15:00,,12,44,59,,
2017-02-15,16:00,,5,37,64,,
2017-02-15,17:00,,4,46,52,,
2017-02-15,18:00,,1,45,43,,
2017-02-15,19:00,,1,45,42,,
2017-02-15,20:00,,4,60,28,,
2017-02-15,21:00,,9,86,13,,
2017-02-15,22:00,,1,71,27,,
2017-02-15,23:00,,1,52,43,,
2017-02-16,00:00,,1,49,44,,
2017-02-16,01:00,,1,46,42,,
2017-02-16,02:00,,1,43,41,,
2017-02-16,03:00,,1,35,46,,
2017-02-16,04:00,,1,35,42,,
2017-02-16,05:00,,1,37,36,,
2017-02-16,06:00,,1,34,37,,
2017-02-16,07:00,,1,39,29,,
2017-02-16,08:00,,3,43,26,,
2017-02-16,09:00,,8,44,30,,
2017-02-16,10:00,,12,41,35,,
2017-02-16,11:00,,19,46,35,,
2017-02-16,12:00,,18,44,39,,
2017-02-16,13:00,,11,32,50,,
2017-02-16,14:00,,6,23,60,,
2017-02-16,15:00,,4,21,62,,
2017-02-16,16:00,,2,17,67,,
2017-02-16,17:00,,2,26,60,,
2017-02-16,18:00,,2,42,36,,
2017-02-16,19:00,,5,84,17,,
2017-02-16,20:00,,2,89,17,,
2017-02-16,21:00,,1,65,31,,
2017-02-16,22:00,,1,50,37,,
2017-02-16,23:00,,1,41,41,,
