Datum Zeit,Borna PM10
,µg/m³
31-08-05,47
30-08-05,32
29-08-05,29
28-08-05,23
27-08-05,20
26-08-05,15
25-08-05,24
24-08-05,25
23-08-05,33
22-08-05,32
21-08-05,22
20-08-05,27
19-08-05,36
18-08-05,27
17-08-05,27
16-08-05,26
15-08-05,23
14-08-05,12
13-08-05,15
12-08-05,22
11-08-05,20
10-08-05,18
09-08-05,20
08-08-05,14
07-08-05,9
06-08-05,11
05-08-05,22
04-08-05,21
03-08-05,15
02-08-05,22
01-08-05,19

