Datum Zeit,Dresden-Nord PM10
,µg/m³
31-08-05,38
30-08-05,35
29-08-05,33
28-08-05,27
27-08-05,22
26-08-05,21
25-08-05,29
24-08-05,43
23-08-05,32
22-08-05,33
21-08-05,28
20-08-05,30
19-08-05,33
18-08-05,29
17-08-05,24
16-08-05,29
15-08-05,29
14-08-05,16
13-08-05,20
12-08-05,23
11-08-05,22
10-08-05,25
09-08-05,21
08-08-05,18
07-08-05,12
06-08-05,13
05-08-05,26
04-08-05,
03-08-05,
02-08-05,19
01-08-05,22

