Datum Zeit,Schwartenberg PM2.5
,µg/m³
31-08-05,21.00
30-08-05,
29-08-05,14.52
28-08-05,
27-08-05,5.75
26-08-05,
25-08-05,10.94
24-08-05,
23-08-05,4.97
22-08-05,
21-08-05,11.76
20-08-05,
19-08-05,14.03
18-08-05,
17-08-05,8.22
16-08-05,
15-08-05,7.26
14-08-05,
13-08-05,3.79
12-08-05,
11-08-05,6.73
10-08-05,
09-08-05,4.52
08-08-05,
07-08-05,1.49
06-08-05,
05-08-05,8.10
04-08-05,
03-08-05,2.27
02-08-05,
01-08-05,7.15

