Datum Zeit,Borna PM10
,µg/m³
31-12-12,11
30-12-12,7
29-12-12,
28-12-12,13
27-12-12,9
26-12-12,5
25-12-12,8
24-12-12,11
23-12-12,9
22-12-12,50
21-12-12,56
20-12-12,30
19-12-12,43
18-12-12,25
17-12-12,14
16-12-12,8
15-12-12,21
14-12-12,30
13-12-12,29
12-12-12,26
11-12-12,30
10-12-12,11
09-12-12,22
08-12-12,44
07-12-12,26
06-12-12,14
05-12-12,21
04-12-12,12
03-12-12,26
02-12-12,20
01-12-12,17

