Datum Zeit,Collmberg PM10
,µg/m³
31-12-12,7
30-12-12,6
29-12-12,7
28-12-12,7
27-12-12,5
26-12-12,4
25-12-12,6
24-12-12,7
23-12-12,8
22-12-12,45
21-12-12,53
20-12-12,22
19-12-12,6
18-12-12,7
17-12-12,5
16-12-12,5
15-12-12,14
14-12-12,33
13-12-12,26
12-12-12,16
11-12-12,24
10-12-12,13
09-12-12,18
08-12-12,33
07-12-12,18
06-12-12,9
05-12-12,7
04-12-12,6
03-12-12,15
02-12-12,13
01-12-12,12

