Datum Zeit,Zwickau-Werdauer Straße NO2
,µg/m³
01-01-13 00:00,9
31-12-12 23:00,7
31-12-12 22:00,8
31-12-12 21:00,6
31-12-12 20:00,8
31-12-12 19:00,9
31-12-12 18:00,9
31-12-12 17:00,9
31-12-12 16:00,8
31-12-12 15:00,7
31-12-12 14:00,7
31-12-12 13:00,10
31-12-12 12:00,14
31-12-12 11:00,11
31-12-12 10:00,10
31-12-12 09:00,7
31-12-12 08:00,8
31-12-12 07:00,8
31-12-12 06:00,5
31-12-12 05:00,5
31-12-12 04:00,3
31-12-12 03:00,3
31-12-12 02:00,3
31-12-12 01:00,4
31-12-12 00:00,4
30-12-12 23:00,6
30-12-12 22:00,7
30-12-12 21:00,6
30-12-12 20:00,9
30-12-12 19:00,11
30-12-12 18:00,9
30-12-12 17:00,9
30-12-12 16:00,7
30-12-12 15:00,7
30-12-12 14:00,7
30-12-12 13:00,7
30-12-12 12:00,8
30-12-12 11:00,9
30-12-12 10:00,9
30-12-12 09:00,8
30-12-12 08:00,10
30-12-12 07:00,11
30-12-12 06:00,10
30-12-12 05:00,7
30-12-12 04:00,8
30-12-12 03:00,7
30-12-12 02:00,10
30-12-12 01:00,8
30-12-12 00:00,26
29-12-12 23:00,28
29-12-12 22:00,53
29-12-12 21:00,33
29-12-12 20:00,40
29-12-12 19:00,81
29-12-12 18:00,78
29-12-12 17:00,63
29-12-12 16:00,25
29-12-12 15:00,17
29-12-12 14:00,9
29-12-12 13:00,10
29-12-12 12:00,11
29-12-12 11:00,15
29-12-12 10:00,10
29-12-12 09:00,10
29-12-12 08:00,13
29-12-12 07:00,9
29-12-12 06:00,7
29-12-12 05:00,6
29-12-12 04:00,7
29-12-12 03:00,8
29-12-12 02:00,7
29-12-12 01:00,12
29-12-12 00:00,15
28-12-12 23:00,16
28-12-12 22:00,31
28-12-12 21:00,48
28-12-12 20:00,51
28-12-12 19:00,54
28-12-12 18:00,60
28-12-12 17:00,49
28-12-12 16:00,35
28-12-12 15:00,23
28-12-12 14:00,25
28-12-12 13:00,25
28-12-12 12:00,27
28-12-12 11:00,28
28-12-12 10:00,32
28-12-12 09:00,24
28-12-12 08:00,19
28-12-12 07:00,17
28-12-12 06:00,10
28-12-12 05:00,5
28-12-12 04:00,6
28-12-12 03:00,11
28-12-12 02:00,10
28-12-12 01:00,14
28-12-12 00:00,20
27-12-12 23:00,27
27-12-12 22:00,38
27-12-12 21:00,41
27-12-12 20:00,27
27-12-12 19:00,24
27-12-12 18:00,28
27-12-12 17:00,31
27-12-12 16:00,28
27-12-12 15:00,25
27-12-12 14:00,23
27-12-12 13:00,18
27-12-12 12:00,12
27-12-12 11:00,15
27-12-12 10:00,15
27-12-12 09:00,11
27-12-12 08:00,9
27-12-12 07:00,7
27-12-12 06:00,4
27-12-12 05:00,2
27-12-12 04:00,2
27-12-12 03:00,2
27-12-12 02:00,4
27-12-12 01:00,5
27-12-12 00:00,6
26-12-12 23:00,8
26-12-12 22:00,10
26-12-12 21:00,9
26-12-12 20:00,10
26-12-12 19:00,13
26-12-12 18:00,12
26-12-12 17:00,13
26-12-12 16:00,9
26-12-12 15:00,7
26-12-12 14:00,5
26-12-12 13:00,8
26-12-12 12:00,11
26-12-12 11:00,8
26-12-12 10:00,6
26-12-12 09:00,5
26-12-12 08:00,4
26-12-12 07:00,5
26-12-12 06:00,4
26-12-12 05:00,4
26-12-12 04:00,4
26-12-12 03:00,3
26-12-12 02:00,4
26-12-12 01:00,4
26-12-12 00:00,4
25-12-12 23:00,6
25-12-12 22:00,8
25-12-12 21:00,9
25-12-12 20:00,8
25-12-12 19:00,11
25-12-12 18:00,7
25-12-12 17:00,12
25-12-12 16:00,8
25-12-12 15:00,7
25-12-12 14:00,6
25-12-12 13:00,8
25-12-12 12:00,9
25-12-12 11:00,7
25-12-12 10:00,7
25-12-12 09:00,7
25-12-12 08:00,7
25-12-12 07:00,16
25-12-12 06:00,10
25-12-12 05:00,5
25-12-12 04:00,5
25-12-12 03:00,6
25-12-12 02:00,8
25-12-12 01:00,9
25-12-12 00:00,10
24-12-12 23:00,10
24-12-12 22:00,11
24-12-12 21:00,11
24-12-12 20:00,13
24-12-12 19:00,25
24-12-12 18:00,25
24-12-12 17:00,19
24-12-12 16:00,17
24-12-12 15:00,18
24-12-12 14:00,17
24-12-12 13:00,18
24-12-12 12:00,61
24-12-12 11:00,58
24-12-12 10:00,59
24-12-12 09:00,47
24-12-12 08:00,41
24-12-12 07:00,26
24-12-12 06:00,20
24-12-12 05:00,9
24-12-12 04:00,6
24-12-12 03:00,7
24-12-12 02:00,5
24-12-12 01:00,5
24-12-12 00:00,5
23-12-12 23:00,7
23-12-12 22:00,9
23-12-12 21:00,12
23-12-12 20:00,13
23-12-12 19:00,14
23-12-12 18:00,14
23-12-12 17:00,17
23-12-12 16:00,17
23-12-12 15:00,16
23-12-12 14:00,15
23-12-12 13:00,17
23-12-12 12:00,17
23-12-12 11:00,28
23-12-12 10:00,33
23-12-12 09:00,28
23-12-12 08:00,25
23-12-12 07:00,16
23-12-12 06:00,18
23-12-12 05:00,12
23-12-12 04:00,20
23-12-12 03:00,26
23-12-12 02:00,34
