Datum Zeit,Annaberg-Buchholz O3
,µg/m³
01-01-13 00:00,70
31-12-12 23:00,68
31-12-12 22:00,72
31-12-12 21:00,69
31-12-12 20:00,69
31-12-12 19:00,72
31-12-12 18:00,69
31-12-12 17:00,66
31-12-12 16:00,66
31-12-12 15:00,66
31-12-12 14:00,72
31-12-12 13:00,71
31-12-12 12:00,66
31-12-12 11:00,69
31-12-12 10:00,72
31-12-12 09:00,74
31-12-12 08:00,75
31-12-12 07:00,75
31-12-12 06:00,76
31-12-12 05:00,75
31-12-12 04:00,76
31-12-12 03:00,76
31-12-12 02:00,76
31-12-12 01:00,76
31-12-12 00:00,75
30-12-12 23:00,75
30-12-12 22:00,75
30-12-12 21:00,76
30-12-12 20:00,74
30-12-12 19:00,72
30-12-12 18:00,70
30-12-12 17:00,69
30-12-12 16:00,76
30-12-12 15:00,70
30-12-12 14:00,64
30-12-12 13:00,68
30-12-12 12:00,63
30-12-12 11:00,59
30-12-12 10:00,58
30-12-12 09:00,60
30-12-12 08:00,60
30-12-12 07:00,57
30-12-12 06:00,35
30-12-12 05:00,21
30-12-12 04:00,32
30-12-12 03:00,41
30-12-12 02:00,36
30-12-12 01:00,30
30-12-12 00:00,30
29-12-12 23:00,40
29-12-12 22:00,35
29-12-12 21:00,30
29-12-12 20:00,35
29-12-12 19:00,38
29-12-12 18:00,48
29-12-12 17:00,38
29-12-12 16:00,40
29-12-12 15:00,52
29-12-12 14:00,49
29-12-12 13:00,53
29-12-12 12:00,36
29-12-12 11:00,17
29-12-12 10:00,34
29-12-12 09:00,19
29-12-12 08:00,32
29-12-12 07:00,46
29-12-12 06:00,47
29-12-12 05:00,34
29-12-12 04:00,33
29-12-12 03:00,35
29-12-12 02:00,30
29-12-12 01:00,23
29-12-12 00:00,25
28-12-12 23:00,38
28-12-12 22:00,13
28-12-12 21:00,16
28-12-12 20:00,14
28-12-12 19:00,20
28-12-12 18:00,16
28-12-12 17:00,20
28-12-12 16:00,35
28-12-12 15:00,51
28-12-12 14:00,62
28-12-12 13:00,63
28-12-12 12:00,61
28-12-12 11:00,61
28-12-12 10:00,63
28-12-12 09:00,67
28-12-12 08:00,66
28-12-12 07:00,62
28-12-12 06:00,53
28-12-12 05:00,50
28-12-12 04:00,58
28-12-12 03:00,49
28-12-12 02:00,46
28-12-12 01:00,55
28-12-12 00:00,68
27-12-12 23:00,22
27-12-12 22:00,8
27-12-12 21:00,8
27-12-12 20:00,6
27-12-12 19:00,14
27-12-12 18:00,28
27-12-12 17:00,15
27-12-12 16:00,44
27-12-12 15:00,54
27-12-12 14:00,64
27-12-12 13:00,71
27-12-12 12:00,67
27-12-12 11:00,68
27-12-12 10:00,65
27-12-12 09:00,63
27-12-12 08:00,63
27-12-12 07:00,62
27-12-12 06:00,65
27-12-12 05:00,68
27-12-12 04:00,71
27-12-12 03:00,73
27-12-12 02:00,68
27-12-12 01:00,63
27-12-12 00:00,63
26-12-12 23:00,64
26-12-12 22:00,61
26-12-12 21:00,60
26-12-12 20:00,59
26-12-12 19:00,56
26-12-12 18:00,56
26-12-12 17:00,55
26-12-12 16:00,60
26-12-12 15:00,62
26-12-12 14:00,60
26-12-12 13:00,60
26-12-12 12:00,61
26-12-12 11:00,59
26-12-12 10:00,57
26-12-12 09:00,60
26-12-12 08:00,62
26-12-12 07:00,62
26-12-12 06:00,62
26-12-12 05:00,63
26-12-12 04:00,64
26-12-12 03:00,63
26-12-12 02:00,63
26-12-12 01:00,68
26-12-12 00:00,70
25-12-12 23:00,71
25-12-12 22:00,71
25-12-12 21:00,70
25-12-12 20:00,73
25-12-12 19:00,74
25-12-12 18:00,65
25-12-12 17:00,57
25-12-12 16:00,61
25-12-12 15:00,55
25-12-12 14:00,60
25-12-12 13:00,56
25-12-12 12:00,54
25-12-12 11:00,56
25-12-12 10:00,40
25-12-12 09:00,39
25-12-12 08:00,48
25-12-12 07:00,35
25-12-12 06:00,41
25-12-12 05:00,46
25-12-12 04:00,49
25-12-12 03:00,48
25-12-12 02:00,54
25-12-12 01:00,51
25-12-12 00:00,49
24-12-12 23:00,45
24-12-12 22:00,37
24-12-12 21:00,27
24-12-12 20:00,10
24-12-12 19:00,12
24-12-12 18:00,7
24-12-12 17:00,9
24-12-12 16:00,12
24-12-12 15:00,7
24-12-12 14:00,8
24-12-12 13:00,8
24-12-12 12:00,6
24-12-12 11:00,7
24-12-12 10:00,7
24-12-12 09:00,7
24-12-12 08:00,11
24-12-12 07:00,14
24-12-12 06:00,18
24-12-12 05:00,36
24-12-12 04:00,59
24-12-12 03:00,51
24-12-12 02:00,51
24-12-12 01:00,47
24-12-12 00:00,43
23-12-12 23:00,47
23-12-12 22:00,35
23-12-12 21:00,40
23-12-12 20:00,37
23-12-12 19:00,41
23-12-12 18:00,41
23-12-12 17:00,22
23-12-12 16:00,28
23-12-12 15:00,30
23-12-12 14:00,36
23-12-12 13:00,25
23-12-12 12:00,6
23-12-12 11:00,9
23-12-12 10:00,10
23-12-12 09:00,13
23-12-12 08:00,16
23-12-12 07:00,8
23-12-12 06:00,5
23-12-12 05:00,5
23-12-12 04:00,8
23-12-12 03:00,16
23-12-12 02:00,23
