Datum Zeit,Fichtelberg SO2
,µg/m³
01-01-13 00:00,2.0
31-12-12 23:00,2.1
31-12-12 22:00,1.5
31-12-12 21:00,1.4
31-12-12 20:00,1.4
31-12-12 19:00,1.5
31-12-12 18:00,1.5
31-12-12 17:00,1.8
31-12-12 16:00,2.0
31-12-12 15:00,1.4
31-12-12 14:00,1.3
31-12-12 13:00,1.5
31-12-12 12:00,1.3
31-12-12 11:00,1.4
31-12-12 10:00,1.4
31-12-12 09:00,1.5
31-12-12 08:00,1.4
31-12-12 07:00,1.3
31-12-12 06:00,1.3
31-12-12 05:00,1.3
31-12-12 04:00,1.4
31-12-12 03:00,1.4
31-12-12 02:00,1.4
31-12-12 01:00,1.4
31-12-12 00:00,1.4
30-12-12 23:00,1.3
30-12-12 22:00,1.4
30-12-12 21:00,1.3
30-12-12 20:00,1.4
30-12-12 19:00,1.3
30-12-12 18:00,1.3
30-12-12 17:00,1.3
30-12-12 16:00,1.4
30-12-12 15:00,1.4
30-12-12 14:00,1.3
30-12-12 13:00,1.6
30-12-12 12:00,1.3
30-12-12 11:00,1.4
30-12-12 10:00,1.4
30-12-12 09:00,1.6
30-12-12 08:00,1.8
30-12-12 07:00,2.5
30-12-12 06:00,3.7
30-12-12 05:00,3.4
30-12-12 04:00,4.4
30-12-12 03:00,3.9
30-12-12 02:00,2.1
30-12-12 01:00,1.9
30-12-12 00:00,2.0
29-12-12 23:00,1.9
29-12-12 22:00,1.8
29-12-12 21:00,2.1
29-12-12 20:00,2.4
29-12-12 19:00,2.8
29-12-12 18:00,2.1
29-12-12 17:00,1.6
29-12-12 16:00,1.7
29-12-12 15:00,1.7
29-12-12 14:00,1.8
29-12-12 13:00,2.0
29-12-12 12:00,3.0
29-12-12 11:00,4.4
29-12-12 10:00,8.0
29-12-12 09:00,5.1
29-12-12 08:00,4.9
29-12-12 07:00,3.3
29-12-12 06:00,2.9
29-12-12 05:00,3.5
29-12-12 04:00,3.7
29-12-12 03:00,3.6
29-12-12 02:00,6.4
29-12-12 01:00,8.9
29-12-12 00:00,4.1
28-12-12 23:00,7.4
28-12-12 22:00,6.2
28-12-12 21:00,8.5
28-12-12 20:00,1.8
28-12-12 19:00,2.2
28-12-12 18:00,1.6
28-12-12 17:00,1.9
28-12-12 16:00,2.7
28-12-12 15:00,2.1
28-12-12 14:00,1.7
28-12-12 13:00,1.7
28-12-12 12:00,1.7
28-12-12 11:00,1.7
28-12-12 10:00,1.6
28-12-12 09:00,1.7
28-12-12 08:00,1.9
28-12-12 07:00,1.9
28-12-12 06:00,1.5
28-12-12 05:00,1.3
28-12-12 04:00,1.5
28-12-12 03:00,1.6
28-12-12 02:00,1.5
28-12-12 01:00,1.5
28-12-12 00:00,1.5
27-12-12 23:00,1.8
27-12-12 22:00,1.6
27-12-12 21:00,1.5
27-12-12 20:00,1.6
27-12-12 19:00,1.4
27-12-12 18:00,1.4
27-12-12 17:00,1.4
27-12-12 16:00,1.5
27-12-12 15:00,1.6
27-12-12 14:00,1.6
27-12-12 13:00,1.5
27-12-12 12:00,1.4
27-12-12 11:00,1.4
27-12-12 10:00,1.5
27-12-12 09:00,1.5
27-12-12 08:00,1.4
27-12-12 07:00,1.4
27-12-12 06:00,1.4
27-12-12 05:00,1.4
27-12-12 04:00,1.4
27-12-12 03:00,1.4
27-12-12 02:00,1.4
27-12-12 01:00,1.3
27-12-12 00:00,1.3
26-12-12 23:00,1.4
26-12-12 22:00,1.4
26-12-12 21:00,1.3
26-12-12 20:00,1.3
26-12-12 19:00,1.4
26-12-12 18:00,1.3
26-12-12 17:00,1.3
26-12-12 16:00,1.4
26-12-12 15:00,1.4
26-12-12 14:00,1.4
26-12-12 13:00,1.4
26-12-12 12:00,1.4
26-12-12 11:00,1.4
26-12-12 10:00,1.5
26-12-12 09:00,1.4
26-12-12 08:00,1.4
26-12-12 07:00,1.5
26-12-12 06:00,1.5
26-12-12 05:00,1.5
26-12-12 04:00,1.4
26-12-12 03:00,1.5
26-12-12 02:00,1.5
26-12-12 01:00,1.6
26-12-12 00:00,1.7
25-12-12 23:00,1.8
25-12-12 22:00,1.8
25-12-12 21:00,1.8
25-12-12 20:00,1.8
25-12-12 19:00,1.8
25-12-12 18:00,1.8
25-12-12 17:00,2.0
25-12-12 16:00,1.9
25-12-12 15:00,1.9
25-12-12 14:00,2.0
25-12-12 13:00,2.2
25-12-12 12:00,2.4
25-12-12 11:00,2.0
25-12-12 10:00,1.9
25-12-12 09:00,2.0
25-12-12 08:00,2.1
25-12-12 07:00,2.4
25-12-12 06:00,2.4
25-12-12 05:00,2.4
25-12-12 04:00,1.9
25-12-12 03:00,2.2
25-12-12 02:00,2.0
25-12-12 01:00,1.9
25-12-12 00:00,1.9
24-12-12 23:00,2.1
24-12-12 22:00,3.3
24-12-12 21:00,6.5
