Datum Zeit,Leipzig-Mitte BEN
,µg/m³
01-01-13 00:00,2.6
31-12-12 23:00,1.5
31-12-12 22:00,1.6
31-12-12 21:00,2.3
31-12-12 20:00,2.3
31-12-12 19:00,1.7
31-12-12 18:00,3.2
31-12-12 17:00,4.1
31-12-12 16:00,4.9
31-12-12 15:00,3.0
31-12-12 14:00,2.9
31-12-12 13:00,2.7
31-12-12 12:00,1.7
31-12-12 11:00,
31-12-12 10:00,
31-12-12 09:00,
31-12-12 08:00,
31-12-12 07:00,0.7
31-12-12 06:00,0.6
31-12-12 05:00,0.6
31-12-12 04:00,0.8
31-12-12 03:00,0.9
31-12-12 02:00,0.9
31-12-12 01:00,1.7
31-12-12 00:00,1.6
30-12-12 23:00,1.5
30-12-12 22:00,1.3
30-12-12 21:00,1.8
30-12-12 20:00,3.4
30-12-12 19:00,1.6
30-12-12 18:00,1.6
30-12-12 17:00,1.9
30-12-12 16:00,2.9
30-12-12 15:00,1.1
30-12-12 14:00,1.2
30-12-12 13:00,1.5
30-12-12 12:00,2.1
30-12-12 11:00,1.6
30-12-12 10:00,1.2
30-12-12 09:00,0.9
30-12-12 08:00,1.1
30-12-12 07:00,1.0
30-12-12 06:00,1.2
30-12-12 05:00,1.3
30-12-12 04:00,1.4
30-12-12 03:00,1.6
30-12-12 02:00,1.5
30-12-12 01:00,1.6
30-12-12 00:00,1.9
29-12-12 23:00,2.0
29-12-12 22:00,3.2
29-12-12 21:00,3.9
29-12-12 20:00,4.6
29-12-12 19:00,5.3
29-12-12 18:00,4.3
29-12-12 17:00,4.2
29-12-12 16:00,3.3
29-12-12 15:00,4.9
29-12-12 14:00,3.0
29-12-12 13:00,2.8
29-12-12 12:00,2.4
29-12-12 11:00,1.7
29-12-12 10:00,1.5
29-12-12 09:00,1.1
29-12-12 08:00,1.0
29-12-12 07:00,1.4
29-12-12 06:00,1.0
29-12-12 05:00,0.8
29-12-12 04:00,1.1
29-12-12 03:00,1.4
29-12-12 02:00,1.9
29-12-12 01:00,1.7
29-12-12 00:00,2.4
28-12-12 23:00,2.5
28-12-12 22:00,3.5
28-12-12 21:00,3.0
28-12-12 20:00,4.2
28-12-12 19:00,3.3
28-12-12 18:00,1.7
28-12-12 17:00,3.6
28-12-12 16:00,3.7
28-12-12 15:00,2.8
28-12-12 14:00,2.2
28-12-12 13:00,1.6
28-12-12 12:00,2.8
28-12-12 11:00,2.3
28-12-12 10:00,1.2
28-12-12 09:00,1.1
28-12-12 08:00,1.2
28-12-12 07:00,0.7
28-12-12 06:00,0.5
28-12-12 05:00,0.6
28-12-12 04:00,0.6
28-12-12 03:00,0.7
28-12-12 02:00,1.0
28-12-12 01:00,2.3
28-12-12 00:00,4.1
27-12-12 23:00,4.5
27-12-12 22:00,5.9
27-12-12 21:00,8.0
27-12-12 20:00,6.6
27-12-12 19:00,
27-12-12 18:00,
27-12-12 17:00,
27-12-12 16:00,3.9
27-12-12 15:00,4.8
27-12-12 14:00,2.7
27-12-12 13:00,1.6
27-12-12 12:00,1.2
27-12-12 11:00,
27-12-12 10:00,
27-12-12 09:00,
27-12-12 08:00,
27-12-12 07:00,0.8
27-12-12 06:00,0.6
27-12-12 05:00,0.7
27-12-12 04:00,0.8
27-12-12 03:00,0.7
27-12-12 02:00,0.8
27-12-12 01:00,1.0
27-12-12 00:00,1.6
26-12-12 23:00,1.4
26-12-12 22:00,2.2
26-12-12 21:00,1.9
26-12-12 20:00,1.6
26-12-12 19:00,2.1
26-12-12 18:00,1.7
26-12-12 17:00,1.3
26-12-12 16:00,1.3
26-12-12 15:00,2.0
26-12-12 14:00,2.0
26-12-12 13:00,1.7
26-12-12 12:00,1.8
26-12-12 11:00,1.3
26-12-12 10:00,1.0
26-12-12 09:00,0.7
26-12-12 08:00,0.7
26-12-12 07:00,0.7
26-12-12 06:00,1.0
26-12-12 05:00,1.2
26-12-12 04:00,1.0
26-12-12 03:00,0.9
26-12-12 02:00,0.9
26-12-12 01:00,0.9
26-12-12 00:00,1.6
25-12-12 23:00,1.2
25-12-12 22:00,1.0
25-12-12 21:00,1.2
25-12-12 20:00,1.9
25-12-12 19:00,2.5
25-12-12 18:00,1.8
25-12-12 17:00,1.0
25-12-12 16:00,1.0
25-12-12 15:00,1.3
25-12-12 14:00,1.8
25-12-12 13:00,1.4
25-12-12 12:00,1.3
25-12-12 11:00,1.0
25-12-12 10:00,0.9
25-12-12 09:00,0.6
25-12-12 08:00,0.7
25-12-12 07:00,
25-12-12 06:00,
25-12-12 05:00,
25-12-12 04:00,
25-12-12 03:00,0.8
25-12-12 02:00,1.0
25-12-12 01:00,1.5
25-12-12 00:00,1.0
24-12-12 23:00,0.9
24-12-12 22:00,1.0
24-12-12 21:00,0.9
24-12-12 20:00,1.9
24-12-12 19:00,4.0
24-12-12 18:00,3.6
24-12-12 17:00,3.1
24-12-12 16:00,3.7
24-12-12 15:00,3.5
24-12-12 14:00,2.8
24-12-12 13:00,4.2
24-12-12 12:00,3.8
24-12-12 11:00,3.3
24-12-12 10:00,2.2
24-12-12 09:00,1.1
24-12-12 08:00,0.9
24-12-12 07:00,1.0
24-12-12 06:00,0.7
24-12-12 05:00,0.4
24-12-12 04:00,0.9
24-12-12 03:00,0.9
24-12-12 02:00,1.1
24-12-12 01:00,2.4
24-12-12 00:00,1.7
23-12-12 23:00,1.4
23-12-12 22:00,1.9
23-12-12 21:00,2.2
23-12-12 20:00,2.9
23-12-12 19:00,3.2
23-12-12 18:00,3.9
23-12-12 17:00,4.1
23-12-12 16:00,7.2
23-12-12 15:00,6.3
23-12-12 14:00,4.8
23-12-12 13:00,4.7
23-12-12 12:00,5.3
23-12-12 11:00,4.6
23-12-12 10:00,4.1
23-12-12 09:00,3.9
23-12-12 08:00,3.6
23-12-12 07:00,3.3
23-12-12 06:00,3.1
23-12-12 05:00,2.3
23-12-12 04:00,2.0
23-12-12 03:00,2.0
23-12-12 02:00,2.7
23-12-12 01:00,2.3
23-12-12 00:00,2.7
22-12-12 23:00,4.7
22-12-12 22:00,6.3
22-12-12 21:00,4.8
22-12-12 20:00,8.0
22-12-12 19:00,9.2
22-12-12 18:00,7.5
22-12-12 17:00,8.0
22-12-12 16:00,8.7
22-12-12 15:00,7.8
22-12-12 14:00,7.2
22-12-12 13:00,6.9
22-12-12 12:00,6.0
22-12-12 11:00,5.4
22-12-12 10:00,4.9
22-12-12 09:00,4.5
22-12-12 08:00,4.2
22-12-12 07:00,4.1
22-12-12 06:00,4.3
22-12-12 05:00,4.2
22-12-12 04:00,4.2
22-12-12 03:00,4.6
22-12-12 02:00,4.6
