Datum Zeit,Dresden-Bergstraße NO2
,µg/m³
01-01-13 00:00,30
31-12-12 23:00,24
31-12-12 22:00,31
31-12-12 21:00,41
31-12-12 20:00,54
31-12-12 19:00,65
31-12-12 18:00,61
31-12-12 17:00,71
31-12-12 16:00,84
31-12-12 15:00,85
31-12-12 14:00,65
31-12-12 13:00,51
31-12-12 12:00,51
31-12-12 11:00,43
31-12-12 10:00,29
31-12-12 09:00,27
31-12-12 08:00,15
31-12-12 07:00,18
31-12-12 06:00,11
31-12-12 05:00,5
31-12-12 04:00,4
31-12-12 03:00,6
31-12-12 02:00,8
31-12-12 01:00,10
31-12-12 00:00,13
30-12-12 23:00,18
30-12-12 22:00,19
30-12-12 21:00,28
30-12-12 20:00,25
30-12-12 19:00,39
30-12-12 18:00,44
30-12-12 17:00,46
30-12-12 16:00,36
30-12-12 15:00,38
30-12-12 14:00,40
30-12-12 13:00,32
30-12-12 12:00,31
30-12-12 11:00,29
30-12-12 10:00,29
30-12-12 09:00,24
30-12-12 08:00,18
30-12-12 07:00,15
30-12-12 06:00,14
30-12-12 05:00,14
30-12-12 04:00,13
30-12-12 03:00,15
30-12-12 02:00,15
30-12-12 01:00,15
30-12-12 00:00,18
29-12-12 23:00,18
29-12-12 22:00,19
29-12-12 21:00,23
29-12-12 20:00,27
29-12-12 19:00,33
29-12-12 18:00,39
29-12-12 17:00,38
29-12-12 16:00,31
29-12-12 15:00,29
29-12-12 14:00,35
29-12-12 13:00,28
29-12-12 12:00,33
29-12-12 11:00,32
29-12-12 10:00,27
29-12-12 09:00,29
29-12-12 08:00,24
29-12-12 07:00,22
29-12-12 06:00,17
29-12-12 05:00,17
29-12-12 04:00,19
29-12-12 03:00,19
29-12-12 02:00,20
29-12-12 01:00,22
29-12-12 00:00,26
28-12-12 23:00,33
28-12-12 22:00,45
28-12-12 21:00,57
28-12-12 20:00,80
28-12-12 19:00,93
28-12-12 18:00,145
28-12-12 17:00,145
28-12-12 16:00,132
28-12-12 15:00,79
28-12-12 14:00,76
28-12-12 13:00,72
28-12-12 12:00,62
28-12-12 11:00,49
28-12-12 10:00,39
28-12-12 09:00,28
28-12-12 08:00,17
28-12-12 07:00,18
28-12-12 06:00,16
28-12-12 05:00,14
28-12-12 04:00,13
28-12-12 03:00,21
28-12-12 02:00,26
28-12-12 01:00,56
28-12-12 00:00,69
27-12-12 23:00,91
27-12-12 22:00,62
27-12-12 21:00,44
27-12-12 20:00,62
27-12-12 19:00,76
27-12-12 18:00,90
27-12-12 17:00,134
27-12-12 16:00,98
27-12-12 15:00,80
27-12-12 14:00,61
27-12-12 13:00,50
27-12-12 12:00,36
27-12-12 11:00,40
27-12-12 10:00,33
27-12-12 09:00,27
27-12-12 08:00,26
27-12-12 07:00,19
27-12-12 06:00,14
27-12-12 05:00,10
27-12-12 04:00,8
27-12-12 03:00,5
27-12-12 02:00,7
27-12-12 01:00,12
27-12-12 00:00,20
26-12-12 23:00,16
26-12-12 22:00,29
26-12-12 21:00,39
26-12-12 20:00,34
26-12-12 19:00,31
26-12-12 18:00,40
26-12-12 17:00,43
26-12-12 16:00,38
26-12-12 15:00,35
26-12-12 14:00,32
26-12-12 13:00,27
26-12-12 12:00,45
26-12-12 11:00,36
26-12-12 10:00,23
26-12-12 09:00,8
26-12-12 08:00,7
26-12-12 07:00,4
26-12-12 06:00,4
26-12-12 05:00,4
26-12-12 04:00,3
26-12-12 03:00,5
26-12-12 02:00,4
26-12-12 01:00,8
26-12-12 00:00,12
25-12-12 23:00,20
25-12-12 22:00,20
25-12-12 21:00,29
25-12-12 20:00,28
25-12-12 19:00,34
25-12-12 18:00,23
25-12-12 17:00,28
25-12-12 16:00,33
25-12-12 15:00,25
25-12-12 14:00,38
25-12-12 13:00,43
25-12-12 12:00,29
25-12-12 11:00,29
25-12-12 10:00,29
25-12-12 09:00,28
25-12-12 08:00,23
25-12-12 07:00,27
25-12-12 06:00,30
25-12-12 05:00,26
25-12-12 04:00,15
25-12-12 03:00,7
25-12-12 02:00,8
25-12-12 01:00,12
25-12-12 00:00,13
24-12-12 23:00,28
24-12-12 22:00,33
24-12-12 21:00,32
24-12-12 20:00,32
24-12-12 19:00,36
24-12-12 18:00,41
24-12-12 17:00,42
24-12-12 16:00,44
24-12-12 15:00,47
24-12-12 14:00,53
24-12-12 13:00,67
24-12-12 12:00,53
24-12-12 11:00,47
24-12-12 10:00,38
24-12-12 09:00,46
24-12-12 08:00,40
24-12-12 07:00,41
24-12-12 06:00,41
24-12-12 05:00,38
24-12-12 04:00,14
24-12-12 03:00,14
24-12-12 02:00,11
24-12-12 01:00,15
24-12-12 00:00,18
23-12-12 23:00,24
23-12-12 22:00,55
23-12-12 21:00,73
23-12-12 20:00,55
23-12-12 19:00,44
23-12-12 18:00,76
23-12-12 17:00,40
23-12-12 16:00,38
23-12-12 15:00,32
23-12-12 14:00,29
23-12-12 13:00,33
23-12-12 12:00,30
23-12-12 11:00,28
23-12-12 10:00,24
23-12-12 09:00,22
23-12-12 08:00,22
23-12-12 07:00,21
23-12-12 06:00,20
23-12-12 05:00,22
23-12-12 04:00,25
23-12-12 03:00,28
23-12-12 02:00,27
23-12-12 01:00,28
23-12-12 00:00,30
22-12-12 23:00,35
22-12-12 22:00,40
22-12-12 21:00,45
22-12-12 20:00,53
22-12-12 19:00,55
22-12-12 18:00,53
22-12-12 17:00,54
22-12-12 16:00,53
22-12-12 15:00,48
22-12-12 14:00,41
22-12-12 13:00,43
22-12-12 12:00,38
22-12-12 11:00,46
22-12-12 10:00,37
22-12-12 09:00,34
22-12-12 08:00,33
22-12-12 07:00,36
22-12-12 06:00,28
22-12-12 05:00,33
22-12-12 04:00,36
22-12-12 03:00,36
22-12-12 02:00,38
22-12-12 01:00,49
22-12-12 00:00,46
21-12-12 23:00,42
21-12-12 22:00,48
21-12-12 21:00,48
21-12-12 20:00,58
21-12-12 19:00,47
21-12-12 18:00,58
21-12-12 17:00,67
21-12-12 16:00,73
21-12-12 15:00,51
21-12-12 14:00,56
21-12-12 13:00,50
21-12-12 12:00,46
21-12-12 11:00,42
21-12-12 10:00,43
21-12-12 09:00,50
