Datum Zeit,Leipzig-Luetzner Straße NO2
,µg/m³
01-01-13 00:00,12
31-12-12 23:00,15
31-12-12 22:00,14
31-12-12 21:00,14
31-12-12 20:00,16
31-12-12 19:00,19
31-12-12 18:00,30
31-12-12 17:00,20
31-12-12 16:00,21
31-12-12 15:00,29
31-12-12 14:00,31
31-12-12 13:00,33
31-12-12 12:00,33
31-12-12 11:00,39
31-12-12 10:00,33
31-12-12 09:00,18
31-12-12 08:00,9
31-12-12 07:00,10
31-12-12 06:00,8
31-12-12 05:00,12
31-12-12 04:00,8
31-12-12 03:00,9
31-12-12 02:00,17
31-12-12 01:00,14
31-12-12 00:00,13
30-12-12 23:00,16
30-12-12 22:00,18
30-12-12 21:00,14
30-12-12 20:00,27
30-12-12 19:00,28
30-12-12 18:00,29
30-12-12 17:00,32
30-12-12 16:00,24
30-12-12 15:00,24
30-12-12 14:00,20
30-12-12 13:00,10
30-12-12 12:00,19
30-12-12 11:00,15
30-12-12 10:00,17
30-12-12 09:00,15
30-12-12 08:00,13
30-12-12 07:00,13
30-12-12 06:00,11
30-12-12 05:00,11
30-12-12 04:00,14
30-12-12 03:00,12
30-12-12 02:00,12
30-12-12 01:00,9
30-12-12 00:00,8
29-12-12 23:00,9
29-12-12 22:00,11
29-12-12 21:00,13
29-12-12 20:00,15
29-12-12 19:00,16
29-12-12 18:00,19
29-12-12 17:00,24
29-12-12 16:00,20
29-12-12 15:00,19
29-12-12 14:00,18
29-12-12 13:00,18
29-12-12 12:00,20
29-12-12 11:00,15
29-12-12 10:00,17
29-12-12 09:00,16
29-12-12 08:00,14
29-12-12 07:00,13
29-12-12 06:00,11
29-12-12 05:00,9
29-12-12 04:00,8
29-12-12 03:00,9
29-12-12 02:00,10
29-12-12 01:00,12
29-12-12 00:00,14
28-12-12 23:00,15
28-12-12 22:00,19
28-12-12 21:00,24
28-12-12 20:00,32
28-12-12 19:00,33
28-12-12 18:00,46
28-12-12 17:00,53
28-12-12 16:00,38
28-12-12 15:00,37
28-12-12 14:00,28
28-12-12 13:00,49
28-12-12 12:00,57
28-12-12 11:00,62
28-12-12 10:00,72
28-12-12 09:00,47
28-12-12 08:00,21
28-12-12 07:00,20
28-12-12 06:00,10
28-12-12 05:00,7
28-12-12 04:00,8
28-12-12 03:00,5
28-12-12 02:00,14
28-12-12 01:00,36
28-12-12 00:00,46
27-12-12 23:00,56
27-12-12 22:00,68
27-12-12 21:00,87
27-12-12 20:00,64
27-12-12 19:00,53
27-12-12 18:00,59
27-12-12 17:00,62
27-12-12 16:00,56
27-12-12 15:00,59
27-12-12 14:00,38
27-12-12 13:00,26
27-12-12 12:00,17
27-12-12 11:00,13
27-12-12 10:00,15
27-12-12 09:00,14
27-12-12 08:00,26
27-12-12 07:00,19
27-12-12 06:00,15
27-12-12 05:00,11
27-12-12 04:00,4
27-12-12 03:00,3
27-12-12 02:00,7
27-12-12 01:00,12
27-12-12 00:00,9
26-12-12 23:00,11
26-12-12 22:00,16
26-12-12 21:00,33
26-12-12 20:00,20
26-12-12 19:00,16
26-12-12 18:00,26
26-12-12 17:00,15
26-12-12 16:00,10
26-12-12 15:00,13
26-12-12 14:00,28
26-12-12 13:00,41
26-12-12 12:00,32
26-12-12 11:00,9
26-12-12 10:00,12
26-12-12 09:00,11
26-12-12 08:00,6
26-12-12 07:00,5
26-12-12 06:00,9
26-12-12 05:00,10
26-12-12 04:00,6
26-12-12 03:00,7
26-12-12 02:00,5
26-12-12 01:00,5
26-12-12 00:00,6
25-12-12 23:00,7
25-12-12 22:00,10
25-12-12 21:00,12
25-12-12 20:00,21
25-12-12 19:00,35
25-12-12 18:00,33
25-12-12 17:00,16
25-12-12 16:00,9
25-12-12 15:00,9
25-12-12 14:00,13
25-12-12 13:00,22
25-12-12 12:00,20
25-12-12 11:00,11
25-12-12 10:00,9
25-12-12 09:00,8
25-12-12 08:00,8
25-12-12 07:00,8
25-12-12 06:00,10
25-12-12 05:00,12
25-12-12 04:00,11
25-12-12 03:00,12
25-12-12 02:00,10
25-12-12 01:00,13
25-12-12 00:00,12
24-12-12 23:00,12
24-12-12 22:00,9
24-12-12 21:00,9
24-12-12 20:00,12
24-12-12 19:00,26
24-12-12 18:00,20
24-12-12 17:00,20
24-12-12 16:00,20
24-12-12 15:00,27
24-12-12 14:00,46
24-12-12 13:00,56
24-12-12 12:00,32
24-12-12 11:00,28
24-12-12 10:00,23
24-12-12 09:00,32
24-12-12 08:00,30
