Datum Zeit,Klingenthal PM10
,µg/m³
31-12-12,10
30-12-12,13
29-12-12,19
28-12-12,11
27-12-12,7
26-12-12,5
25-12-12,24
24-12-12,24
23-12-12,15
22-12-12,46
21-12-12,31
20-12-12,17
19-12-12,17
18-12-12,21
17-12-12,14
16-12-12,19
15-12-12,40
14-12-12,31
13-12-12,23
12-12-12,20
11-12-12,17
10-12-12,9
09-12-12,32
08-12-12,51
07-12-12,17
06-12-12,9
05-12-12,12
04-12-12,9
03-12-12,10
02-12-12,21
01-12-12,35

