Datum Zeit,Plauen-Sued NO
,µg/m³
01-01-13 00:00,2
31-12-12 23:00,2
31-12-12 22:00,3
31-12-12 21:00,7
31-12-12 20:00,2
31-12-12 19:00,4
31-12-12 18:00,6
31-12-12 17:00,6
31-12-12 16:00,8
31-12-12 15:00,8
31-12-12 14:00,8
31-12-12 13:00,15
31-12-12 12:00,10
31-12-12 11:00,14
31-12-12 10:00,11
31-12-12 09:00,7
31-12-12 08:00,4
31-12-12 07:00,2
31-12-12 06:00,1
31-12-12 05:00,2
31-12-12 04:00,1
31-12-12 03:00,1
31-12-12 02:00,1
31-12-12 01:00,1
31-12-12 00:00,2
30-12-12 23:00,2
30-12-12 22:00,2
30-12-12 21:00,3
30-12-12 20:00,3
30-12-12 19:00,4
30-12-12 18:00,6
30-12-12 17:00,5
30-12-12 16:00,6
30-12-12 15:00,5
30-12-12 14:00,5
30-12-12 13:00,4
30-12-12 12:00,5
30-12-12 11:00,7
30-12-12 10:00,3
30-12-12 09:00,3
30-12-12 08:00,4
30-12-12 07:00,5
30-12-12 06:00,2
30-12-12 05:00,2
30-12-12 04:00,2
30-12-12 03:00,2
30-12-12 02:00,3
30-12-12 01:00,2
30-12-12 00:00,3
29-12-12 23:00,4
29-12-12 22:00,2
29-12-12 21:00,3
29-12-12 20:00,7
29-12-12 19:00,8
29-12-12 18:00,10
29-12-12 17:00,13
29-12-12 16:00,15
29-12-12 15:00,19
29-12-12 14:00,19
29-12-12 13:00,23
29-12-12 12:00,24
29-12-12 11:00,21
29-12-12 10:00,18
29-12-12 09:00,15
29-12-12 08:00,5
29-12-12 07:00,4
29-12-12 06:00,3
29-12-12 05:00,2
29-12-12 04:00,2
29-12-12 03:00,3
29-12-12 02:00,2
29-12-12 01:00,5
29-12-12 00:00,4
28-12-12 23:00,4
28-12-12 22:00,5
28-12-12 21:00,10
28-12-12 20:00,15
28-12-12 19:00,15
28-12-12 18:00,37
28-12-12 17:00,38
28-12-12 16:00,41
28-12-12 15:00,40
28-12-12 14:00,44
28-12-12 13:00,32
28-12-12 12:00,49
28-12-12 11:00,46
28-12-12 10:00,34
28-12-12 09:00,14
28-12-12 08:00,23
28-12-12 07:00,12
28-12-12 06:00,4
28-12-12 05:00,2
28-12-12 04:00,2
