Datum Zeit,Dresden-Nord NO2
,µg/m³
01-01-13 00:00,23
31-12-12 23:00,25
31-12-12 22:00,30
31-12-12 21:00,45
31-12-12 20:00,59
31-12-12 19:00,51
31-12-12 18:00,45
31-12-12 17:00,44
31-12-12 16:00,38
31-12-12 15:00,34
31-12-12 14:00,40
31-12-12 13:00,43
31-12-12 12:00,44
31-12-12 11:00,51
31-12-12 10:00,41
31-12-12 09:00,37
31-12-12 08:00,29
31-12-12 07:00,25
31-12-12 06:00,13
31-12-12 05:00,9
31-12-12 04:00,11
31-12-12 03:00,10
31-12-12 02:00,11
31-12-12 01:00,14
31-12-12 00:00,18
30-12-12 23:00,26
30-12-12 22:00,26
30-12-12 21:00,31
30-12-12 20:00,36
30-12-12 19:00,48
30-12-12 18:00,55
30-12-12 17:00,51
30-12-12 16:00,51
30-12-12 15:00,40
30-12-12 14:00,32
30-12-12 13:00,25
30-12-12 12:00,27
30-12-12 11:00,24
30-12-12 10:00,24
30-12-12 09:00,21
30-12-12 08:00,17
30-12-12 07:00,14
30-12-12 06:00,13
30-12-12 05:00,13
30-12-12 04:00,13
30-12-12 03:00,15
30-12-12 02:00,17
30-12-12 01:00,15
30-12-12 00:00,15
29-12-12 23:00,16
29-12-12 22:00,17
29-12-12 21:00,20
29-12-12 20:00,21
29-12-12 19:00,26
29-12-12 18:00,25
29-12-12 17:00,27
29-12-12 16:00,25
29-12-12 15:00,23
29-12-12 14:00,22
29-12-12 13:00,23
29-12-12 12:00,23
29-12-12 11:00,23
29-12-12 10:00,21
29-12-12 09:00,24
29-12-12 08:00,25
29-12-12 07:00,23
29-12-12 06:00,21
29-12-12 05:00,17
29-12-12 04:00,20
29-12-12 03:00,20
29-12-12 02:00,22
29-12-12 01:00,24
29-12-12 00:00,29
28-12-12 23:00,30
28-12-12 22:00,31
28-12-12 21:00,35
28-12-12 20:00,43
28-12-12 19:00,71
28-12-12 18:00,71
28-12-12 17:00,73
28-12-12 16:00,62
28-12-12 15:00,59
28-12-12 14:00,57
28-12-12 13:00,43
28-12-12 12:00,39
28-12-12 11:00,34
28-12-12 10:00,26
28-12-12 09:00,28
28-12-12 08:00,29
28-12-12 07:00,22
28-12-12 06:00,11
28-12-12 05:00,11
28-12-12 04:00,14
28-12-12 03:00,27
28-12-12 02:00,27
28-12-12 01:00,55
28-12-12 00:00,46
27-12-12 23:00,57
27-12-12 22:00,54
27-12-12 21:00,59
27-12-12 20:00,51
27-12-12 19:00,61
27-12-12 18:00,70
27-12-12 17:00,56
27-12-12 16:00,63
27-12-12 15:00,63
27-12-12 14:00,45
27-12-12 13:00,41
27-12-12 12:00,40
27-12-12 11:00,48
27-12-12 10:00,35
27-12-12 09:00,33
27-12-12 08:00,30
27-12-12 07:00,35
27-12-12 06:00,17
27-12-12 05:00,9
27-12-12 04:00,15
27-12-12 03:00,16
27-12-12 02:00,11
27-12-12 01:00,19
27-12-12 00:00,24
26-12-12 23:00,24
26-12-12 22:00,40
26-12-12 21:00,37
26-12-12 20:00,40
26-12-12 19:00,29
26-12-12 18:00,46
26-12-12 17:00,40
26-12-12 16:00,36
26-12-12 15:00,41
26-12-12 14:00,35
26-12-12 13:00,31
26-12-12 12:00,30
26-12-12 11:00,33
26-12-12 10:00,29
26-12-12 09:00,17
26-12-12 08:00,19
26-12-12 07:00,12
26-12-12 06:00,11
26-12-12 05:00,11
26-12-12 04:00,16
26-12-12 03:00,17
26-12-12 02:00,16
26-12-12 01:00,23
26-12-12 00:00,24
25-12-12 23:00,27
25-12-12 22:00,29
25-12-12 21:00,37
25-12-12 20:00,34
25-12-12 19:00,39
25-12-12 18:00,21
25-12-12 17:00,29
25-12-12 16:00,38
25-12-12 15:00,29
25-12-12 14:00,24
25-12-12 13:00,30
25-12-12 12:00,25
25-12-12 11:00,25
25-12-12 10:00,24
25-12-12 09:00,27
25-12-12 08:00,22
25-12-12 07:00,29
25-12-12 06:00,30
25-12-12 05:00,29
25-12-12 04:00,20
25-12-12 03:00,26
25-12-12 02:00,14
25-12-12 01:00,20
25-12-12 00:00,26
24-12-12 23:00,28
24-12-12 22:00,30
24-12-12 21:00,33
24-12-12 20:00,33
24-12-12 19:00,32
24-12-12 18:00,37
24-12-12 17:00,47
24-12-12 16:00,40
24-12-12 15:00,44
24-12-12 14:00,37
24-12-12 13:00,40
24-12-12 12:00,42
24-12-12 11:00,43
24-12-12 10:00,40
24-12-12 09:00,39
24-12-12 08:00,43
24-12-12 07:00,39
24-12-12 06:00,36
24-12-12 05:00,34
24-12-12 04:00,43
24-12-12 03:00,31
24-12-12 02:00,22
24-12-12 01:00,29
24-12-12 00:00,30
23-12-12 23:00,30
23-12-12 22:00,32
23-12-12 21:00,34
23-12-12 20:00,40
23-12-12 19:00,42
23-12-12 18:00,37
23-12-12 17:00,37
23-12-12 16:00,31
23-12-12 15:00,28
23-12-12 14:00,25
23-12-12 13:00,28
23-12-12 12:00,25
23-12-12 11:00,24
23-12-12 10:00,21
23-12-12 09:00,21
23-12-12 08:00,21
23-12-12 07:00,22
23-12-12 06:00,21
23-12-12 05:00,22
23-12-12 04:00,25
23-12-12 03:00,29
23-12-12 02:00,29
23-12-12 01:00,31
23-12-12 00:00,32
22-12-12 23:00,33
22-12-12 22:00,35
22-12-12 21:00,36
22-12-12 20:00,37
22-12-12 19:00,42
22-12-12 18:00,42
22-12-12 17:00,41
22-12-12 16:00,39
22-12-12 15:00,39
22-12-12 14:00,38
22-12-12 13:00,35
22-12-12 12:00,31
22-12-12 11:00,34
22-12-12 10:00,32
22-12-12 09:00,28
22-12-12 08:00,36
22-12-12 07:00,36
22-12-12 06:00,38
22-12-12 05:00,41
22-12-12 04:00,37
22-12-12 03:00,39
22-12-12 02:00,40
22-12-12 01:00,32
22-12-12 00:00,32
21-12-12 23:00,38
21-12-12 22:00,41
21-12-12 21:00,39
21-12-12 20:00,40
21-12-12 19:00,46
21-12-12 18:00,42
21-12-12 17:00,40
21-12-12 16:00,46
21-12-12 15:00,42
21-12-12 14:00,33
21-12-12 13:00,39
21-12-12 12:00,38
21-12-12 11:00,
21-12-12 10:00,35
21-12-12 09:00,44
21-12-12 08:00,42
21-12-12 07:00,32
21-12-12 06:00,21
21-12-12 05:00,17
21-12-12 04:00,14
21-12-12 03:00,15
21-12-12 02:00,18
21-12-12 01:00,20
21-12-12 00:00,19
20-12-12 23:00,19
20-12-12 22:00,21
20-12-12 21:00,25
20-12-12 20:00,27
20-12-12 19:00,35
20-12-12 18:00,34
20-12-12 17:00,26
20-12-12 16:00,46
20-12-12 15:00,30
20-12-12 14:00,23
20-12-12 13:00,28
20-12-12 12:00,40
20-12-12 11:00,30
20-12-12 10:00,36
20-12-12 09:00,33
20-12-12 08:00,34
20-12-12 07:00,33
20-12-12 06:00,33
20-12-12 05:00,29
20-12-12 04:00,28
20-12-12 03:00,30
20-12-12 02:00,30
20-12-12 01:00,31
20-12-12 00:00,31
19-12-12 23:00,36
19-12-12 22:00,32
19-12-12 21:00,36
19-12-12 20:00,48
19-12-12 19:00,51
19-12-12 18:00,38
19-12-12 17:00,37
19-12-12 16:00,37
19-12-12 15:00,52
19-12-12 14:00,56
19-12-12 13:00,51
19-12-12 12:00,30
19-12-12 11:00,60
19-12-12 10:00,50
19-12-12 09:00,68
19-12-12 08:00,66
19-12-12 07:00,66
19-12-12 06:00,42
19-12-12 05:00,37
19-12-12 04:00,38
19-12-12 03:00,42
19-12-12 02:00,46
19-12-12 01:00,48
19-12-12 00:00,53
18-12-12 23:00,55
18-12-12 22:00,48
18-12-12 21:00,53
18-12-12 20:00,59
18-12-12 19:00,64
18-12-12 18:00,70
18-12-12 17:00,84
18-12-12 16:00,86
18-12-12 15:00,49
18-12-12 14:00,62
18-12-12 13:00,31
18-12-12 12:00,48
18-12-12 11:00,47
18-12-12 10:00,50
18-12-12 09:00,61
18-12-12 08:00,48
18-12-12 07:00,48
18-12-12 06:00,40
18-12-12 05:00,36
18-12-12 04:00,33
18-12-12 03:00,35
18-12-12 02:00,35
18-12-12 01:00,38
18-12-12 00:00,44
17-12-12 23:00,46
17-12-12 22:00,47
17-12-12 21:00,48
17-12-12 20:00,47
17-12-12 19:00,55
17-12-12 18:00,54
17-12-12 17:00,62
17-12-12 16:00,73
17-12-12 15:00,58
17-12-12 14:00,29
17-12-12 13:00,55
17-12-12 12:00,30
17-12-12 11:00,50
17-12-12 10:00,66
17-12-12 09:00,157
17-12-12 08:00,56
17-12-12 07:00,38
17-12-12 06:00,39
17-12-12 05:00,32
17-12-12 04:00,29
17-12-12 03:00,35
17-12-12 02:00,33
17-12-12 01:00,36
17-12-12 00:00,35
16-12-12 23:00,51
16-12-12 22:00,48
16-12-12 21:00,54
16-12-12 20:00,58
16-12-12 19:00,65
16-12-12 18:00,77
16-12-12 17:00,81
16-12-12 16:00,61
16-12-12 15:00,76
16-12-12 14:00,55
16-12-12 13:00,54
16-12-12 12:00,44
16-12-12 11:00,41
16-12-12 10:00,56
16-12-12 09:00,30
16-12-12 08:00,40
16-12-12 07:00,40
16-12-12 06:00,45
16-12-12 05:00,46
16-12-12 04:00,45
16-12-12 03:00,47
16-12-12 02:00,47
16-12-12 01:00,55
16-12-12 00:00,53
15-12-12 23:00,52
15-12-12 22:00,52
15-12-12 21:00,52
15-12-12 20:00,58
15-12-12 19:00,60
15-12-12 18:00,58
15-12-12 17:00,55
15-12-12 16:00,49
15-12-12 15:00,47
15-12-12 14:00,42
15-12-12 13:00,34
15-12-12 12:00,33
15-12-12 11:00,37
15-12-12 10:00,32
15-12-12 09:00,27
15-12-12 08:00,23
15-12-12 07:00,23
15-12-12 06:00,19
15-12-12 05:00,21
15-12-12 04:00,22
15-12-12 03:00,22
15-12-12 02:00,22
15-12-12 01:00,22
15-12-12 00:00,24
14-12-12 23:00,21
14-12-12 22:00,19
14-12-12 21:00,20
14-12-12 20:00,22
14-12-12 19:00,34
14-12-12 18:00,40
14-12-12 17:00,49
14-12-12 16:00,48
14-12-12 15:00,45
14-12-12 14:00,42
14-12-12 13:00,37
14-12-12 12:00,41
14-12-12 11:00,32
14-12-12 10:00,
14-12-12 09:00,46
14-12-12 08:00,43
14-12-12 07:00,38
14-12-12 06:00,32
14-12-12 05:00,26
14-12-12 04:00,24
14-12-12 03:00,24
14-12-12 02:00,24
14-12-12 01:00,25
14-12-12 00:00,27
13-12-12 23:00,29
13-12-12 22:00,30
13-12-12 21:00,36
13-12-12 20:00,50
13-12-12 19:00,55
13-12-12 18:00,48
13-12-12 17:00,31
13-12-12 16:00,
13-12-12 15:00,
13-12-12 14:00,42
13-12-12 13:00,40
13-12-12 12:00,43
13-12-12 11:00,54
13-12-12 10:00,52
13-12-12 09:00,31
13-12-12 08:00,61
13-12-12 07:00,55
13-12-12 06:00,49
13-12-12 05:00,46
13-12-12 04:00,39
13-12-12 03:00,41
13-12-12 02:00,42
13-12-12 01:00,49
13-12-12 00:00,50
12-12-12 23:00,55
12-12-12 22:00,54
12-12-12 21:00,57
12-12-12 20:00,62
12-12-12 19:00,68
12-12-12 18:00,65
12-12-12 17:00,63
12-12-12 16:00,74
12-12-12 15:00,71
12-12-12 14:00,51
12-12-12 13:00,58
12-12-12 12:00,60
12-12-12 11:00,159
12-12-12 10:00,69
12-12-12 09:00,70
12-12-12 08:00,75
12-12-12 07:00,47
12-12-12 06:00,45
12-12-12 05:00,27
12-12-12 04:00,22
12-12-12 03:00,28
12-12-12 02:00,20
12-12-12 01:00,24
12-12-12 00:00,25
11-12-12 23:00,30
11-12-12 22:00,28
11-12-12 21:00,27
11-12-12 20:00,33
11-12-12 19:00,41
11-12-12 18:00,45
11-12-12 17:00,48
11-12-12 16:00,48
11-12-12 15:00,41
11-12-12 14:00,39
11-12-12 13:00,42
11-12-12 12:00,43
11-12-12 11:00,31
11-12-12 10:00,57
11-12-12 09:00,62
11-12-12 08:00,57
11-12-12 07:00,55
11-12-12 06:00,32
11-12-12 05:00,33
11-12-12 04:00,29
11-12-12 03:00,25
11-12-12 02:00,27
11-12-12 01:00,34
11-12-12 00:00,41
10-12-12 23:00,45
10-12-12 22:00,42
10-12-12 21:00,32
10-12-12 20:00,49
10-12-12 19:00,54
10-12-12 18:00,67
10-12-12 17:00,89
10-12-12 16:00,81
10-12-12 15:00,67
10-12-12 14:00,75
10-12-12 13:00,53
10-12-12 12:00,31
10-12-12 11:00,55
10-12-12 10:00,50
10-12-12 09:00,50
10-12-12 08:00,70
10-12-12 07:00,68
10-12-12 06:00,49
10-12-12 05:00,33
10-12-12 04:00,35
10-12-12 03:00,26
10-12-12 02:00,32
10-12-12 01:00,27
10-12-12 00:00,36
09-12-12 23:00,34
09-12-12 22:00,27
09-12-12 21:00,47
09-12-12 20:00,36
09-12-12 19:00,54
09-12-12 18:00,44
09-12-12 17:00,46
09-12-12 16:00,43
09-12-12 15:00,45
09-12-12 14:00,51
09-12-12 13:00,31
09-12-12 12:00,42
09-12-12 11:00,42
09-12-12 10:00,34
09-12-12 09:00,35
09-12-12 08:00,36
09-12-12 07:00,44
09-12-12 06:00,52
09-12-12 05:00,47
09-12-12 04:00,46
09-12-12 03:00,55
09-12-12 02:00,45
09-12-12 01:00,51
09-12-12 00:00,46
08-12-12 23:00,71
08-12-12 22:00,70
08-12-12 21:00,47
08-12-12 20:00,62
08-12-12 19:00,67
08-12-12 18:00,66
08-12-12 17:00,68
08-12-12 16:00,88
08-12-12 15:00,75
08-12-12 14:00,31
08-12-12 13:00,49
08-12-12 12:00,47
08-12-12 11:00,44
08-12-12 10:00,35
08-12-12 09:00,37
08-12-12 08:00,39
08-12-12 07:00,41
08-12-12 06:00,40
08-12-12 05:00,42
08-12-12 04:00,36
08-12-12 03:00,42
08-12-12 02:00,42
08-12-12 01:00,43
08-12-12 00:00,36
07-12-12 23:00,38
07-12-12 22:00,39
07-12-12 21:00,52
07-12-12 20:00,39
07-12-12 19:00,50
07-12-12 18:00,47
07-12-12 17:00,52
07-12-12 16:00,61
07-12-12 15:00,31
07-12-12 14:00,43
07-12-12 13:00,43
07-12-12 12:00,38
07-12-12 11:00,41
07-12-12 10:00,57
07-12-12 09:00,48
07-12-12 08:00,55
07-12-12 07:00,66
07-12-12 06:00,53
07-12-12 05:00,49
07-12-12 04:00,34
07-12-12 03:00,36
07-12-12 02:00,37
07-12-12 01:00,29
07-12-12 00:00,39
06-12-12 23:00,43
06-12-12 22:00,33
06-12-12 21:00,45
06-12-12 20:00,44
06-12-12 19:00,45
06-12-12 18:00,44
06-12-12 17:00,38
06-12-12 16:00,29
06-12-12 15:00,
06-12-12 14:00,36
06-12-12 13:00,37
06-12-12 12:00,40
06-12-12 11:00,45
06-12-12 10:00,58
06-12-12 09:00,59
06-12-12 08:00,91
06-12-12 07:00,65
06-12-12 06:00,58
06-12-12 05:00,31
06-12-12 04:00,26
06-12-12 03:00,26
06-12-12 02:00,31
06-12-12 01:00,37
06-12-12 00:00,47
05-12-12 23:00,55
05-12-12 22:00,67
05-12-12 21:00,70
05-12-12 20:00,75
05-12-12 19:00,
05-12-12 18:00,
05-12-12 17:00,
05-12-12 16:00,
05-12-12 15:00,56
05-12-12 14:00,51
05-12-12 13:00,55
05-12-12 12:00,59
05-12-12 11:00,57
05-12-12 10:00,57
05-12-12 09:00,60
05-12-12 08:00,46
05-12-12 07:00,57
05-12-12 06:00,43
05-12-12 05:00,23
05-12-12 04:00,15
05-12-12 03:00,13
05-12-12 02:00,12
05-12-12 01:00,14
05-12-12 00:00,23
04-12-12 23:00,39
04-12-12 22:00,34
04-12-12 21:00,45
04-12-12 20:00,50
04-12-12 19:00,70
04-12-12 18:00,77
04-12-12 17:00,99
04-12-12 16:00,87
04-12-12 15:00,71
04-12-12 14:00,73
04-12-12 13:00,75
04-12-12 12:00,67
04-12-12 11:00,56
04-12-12 10:00,70
04-12-12 09:00,70
04-12-12 08:00,67
04-12-12 07:00,59
04-12-12 06:00,44
04-12-12 05:00,27
04-12-12 04:00,20
04-12-12 03:00,20
04-12-12 02:00,19
04-12-12 01:00,21
04-12-12 00:00,26
03-12-12 23:00,31
03-12-12 22:00,33
03-12-12 21:00,42
03-12-12 20:00,43
03-12-12 19:00,57
03-12-12 18:00,70
03-12-12 17:00,77
03-12-12 16:00,75
03-12-12 15:00,70
03-12-12 14:00,58
03-12-12 13:00,53
03-12-12 12:00,51
03-12-12 11:00,50
03-12-12 10:00,48
03-12-12 09:00,47
03-12-12 08:00,43
03-12-12 07:00,42
03-12-12 06:00,35
03-12-12 05:00,29
03-12-12 04:00,26
03-12-12 03:00,24
03-12-12 02:00,31
03-12-12 01:00,39
03-12-12 00:00,35
02-12-12 23:00,35
02-12-12 22:00,37
02-12-12 21:00,36
02-12-12 20:00,40
02-12-12 19:00,44
02-12-12 18:00,46
02-12-12 17:00,45
02-12-12 16:00,44
02-12-12 15:00,43
02-12-12 14:00,34
02-12-12 13:00,30
02-12-12 12:00,27
02-12-12 11:00,26
02-12-12 10:00,25
02-12-12 09:00,27
02-12-12 08:00,32
02-12-12 07:00,31
02-12-12 06:00,33
02-12-12 05:00,31
02-12-12 04:00,27
02-12-12 03:00,25
02-12-12 02:00,27
02-12-12 01:00,33
02-12-12 00:00,41
01-12-12 23:00,38
01-12-12 22:00,39
01-12-12 21:00,38
01-12-12 20:00,45
01-12-12 19:00,52
01-12-12 18:00,51
01-12-12 17:00,54
01-12-12 16:00,47
01-12-12 15:00,45
01-12-12 14:00,42
01-12-12 13:00,39
01-12-12 12:00,28
01-12-12 11:00,28
01-12-12 10:00,28
01-12-12 09:00,34
01-12-12 08:00,44
01-12-12 07:00,43
01-12-12 06:00,41
01-12-12 05:00,36
01-12-12 04:00,33
01-12-12 03:00,33
01-12-12 02:00,34
01-12-12 01:00,38

