Datum Zeit,Zittau-Ost SO2
,µg/m³
01-01-13 00:00,6.7
31-12-12 23:00,7.1
31-12-12 22:00,6.4
31-12-12 21:00,6.5
31-12-12 20:00,15.1
31-12-12 19:00,5.2
31-12-12 18:00,5.8
31-12-12 17:00,4.6
31-12-12 16:00,4.9
31-12-12 15:00,4.8
31-12-12 14:00,5.7
31-12-12 13:00,5.3
31-12-12 12:00,5.7
31-12-12 11:00,5.5
31-12-12 10:00,3.6
31-12-12 09:00,3.1
31-12-12 08:00,3.4
31-12-12 07:00,3.6
31-12-12 06:00,4.0
31-12-12 05:00,4.3
31-12-12 04:00,4.9
31-12-12 03:00,5.4
31-12-12 02:00,6.6
31-12-12 01:00,7.5
31-12-12 00:00,8.7
30-12-12 23:00,8.0
30-12-12 22:00,7.3
30-12-12 21:00,7.5
30-12-12 20:00,7.1
30-12-12 19:00,6.7
30-12-12 18:00,6.5
30-12-12 17:00,7.7
30-12-12 16:00,8.3
30-12-12 15:00,10.1
30-12-12 14:00,11.3
30-12-12 13:00,11.8
30-12-12 12:00,9.2
30-12-12 11:00,8.1
30-12-12 10:00,5.4
30-12-12 09:00,3.5
30-12-12 08:00,4.3
30-12-12 07:00,5.2
30-12-12 06:00,6.6
30-12-12 05:00,7.6
30-12-12 04:00,7.6
30-12-12 03:00,8.2
30-12-12 02:00,6.5
30-12-12 01:00,5.7
30-12-12 00:00,5.3
29-12-12 23:00,4.8
29-12-12 22:00,5.8
29-12-12 21:00,5.5
29-12-12 20:00,4.4
29-12-12 19:00,5.1
29-12-12 18:00,5.9
29-12-12 17:00,7.0
29-12-12 16:00,5.9
29-12-12 15:00,5.4
29-12-12 14:00,5.7
29-12-12 13:00,5.4
29-12-12 12:00,6.4
29-12-12 11:00,6.8
29-12-12 10:00,7.8
29-12-12 09:00,9.5
29-12-12 08:00,11.0
29-12-12 07:00,13.4
29-12-12 06:00,14.4
29-12-12 05:00,10.4
29-12-12 04:00,5.8
29-12-12 03:00,5.4
29-12-12 02:00,5.5
29-12-12 01:00,6.2
29-12-12 00:00,6.9
28-12-12 23:00,8.2
28-12-12 22:00,8.9
28-12-12 21:00,11.9
28-12-12 20:00,6.9
28-12-12 19:00,5.7
28-12-12 18:00,5.7
28-12-12 17:00,19.1
28-12-12 16:00,9.5
28-12-12 15:00,40.4
28-12-12 14:00,11.1
28-12-12 13:00,5.0
28-12-12 12:00,5.8
28-12-12 11:00,6.7
28-12-12 10:00,6.6
28-12-12 09:00,5.8
28-12-12 08:00,4.6
28-12-12 07:00,2.8
28-12-12 06:00,1.8
28-12-12 05:00,2.3
28-12-12 04:00,3.0
28-12-12 03:00,2.6
28-12-12 02:00,1.4
28-12-12 01:00,1.7
28-12-12 00:00,1.8
27-12-12 23:00,2.9
27-12-12 22:00,3.7
27-12-12 21:00,3.6
27-12-12 20:00,3.5
27-12-12 19:00,5.0
27-12-12 18:00,3.3
27-12-12 17:00,4.4
27-12-12 16:00,5.2
27-12-12 15:00,6.2
27-12-12 14:00,5.3
27-12-12 13:00,4.1
27-12-12 12:00,2.7
27-12-12 11:00,2.6
