Datum Zeit,Zittau-Ost PM10
,µg/m³
31-12-12,16
30-12-12,22
29-12-12,14
28-12-12,14
27-12-12,8
26-12-12,9
25-12-12,24
24-12-12,12
23-12-12,21
22-12-12,56
21-12-12,76
20-12-12,38
19-12-12,26
18-12-12,22
17-12-12,15
16-12-12,25
15-12-12,
14-12-12,37
13-12-12,31
12-12-12,21
11-12-12,32
10-12-12,34
09-12-12,42
08-12-12,74
07-12-12,53
06-12-12,16
05-12-12,14
04-12-12,19
03-12-12,23
02-12-12,23
01-12-12,20

