Datum Zeit,Dresden-Nord PM10
,µg/m³
31-12-12,26
30-12-12,21
29-12-12,22
28-12-12,20
27-12-12,13
26-12-12,8
25-12-12,15
24-12-12,15
23-12-12,20
22-12-12,52
21-12-12,46
20-12-12,30
19-12-12,23
18-12-12,30
17-12-12,33
16-12-12,38
15-12-12,44
14-12-12,44
13-12-12,49
12-12-12,32
11-12-12,37
10-12-12,28
09-12-12,36
08-12-12,36
07-12-12,
06-12-12,20
05-12-12,19
04-12-12,19
03-12-12,31
02-12-12,38
01-12-12,23

