Datum Zeit,Carlsfeld PM10
,µg/m³
31-12-12,9
30-12-12,11
29-12-12,9
28-12-12,6
27-12-12,4
26-12-12,5
25-12-12,10
24-12-12,12
23-12-12,4
22-12-12,9
21-12-12,26
20-12-12,12
19-12-12,7
18-12-12,4
17-12-12,4
16-12-12,5
15-12-12,13
14-12-12,19
13-12-12,11
12-12-12,12
11-12-12,17
10-12-12,7
09-12-12,14
08-12-12,11
07-12-12,10
06-12-12,8
05-12-12,8
04-12-12,6
03-12-12,8
02-12-12,9
01-12-12,7

