Datum Zeit,Dresden-Winckelmannstr. PM10
,µg/m³
31-12-12,21
30-12-12,14
29-12-12,18
28-12-12,15
27-12-12,6
26-12-12,5
25-12-12,11
24-12-12,12
23-12-12,19
22-12-12,47
21-12-12,39
20-12-12,24
19-12-12,19
18-12-12,26
17-12-12,29
16-12-12,38
15-12-12,42
14-12-12,41
13-12-12,45
12-12-12,30
11-12-12,32
10-12-12,24
09-12-12,32
08-12-12,31
07-12-12,23
06-12-12,15
05-12-12,13
04-12-12,13
03-12-12,25
02-12-12,34
01-12-12,20

