Datum Zeit,Radebeul-Wahnsdorf PM10
,µg/m³
31-08-14,9
30-08-14,13
29-08-14,15
28-08-14,11
27-08-14,7
26-08-14,11
25-08-14,9
24-08-14,9
23-08-14,9
22-08-14,13
21-08-14,14
20-08-14,9
19-08-14,7
18-08-14,7
17-08-14,8
16-08-14,7
15-08-14,6
14-08-14,8
13-08-14,11
12-08-14,12
11-08-14,10
10-08-14,13
09-08-14,15
08-08-14,15
07-08-14,15
06-08-14,12
05-08-14,11
04-08-14,10
03-08-14,11
02-08-14,16
01-08-14,39

