Datum Zeit,Niesky PM10
,µg/m³
31-08-14,9
30-08-14,10
29-08-14,11
28-08-14,8
27-08-14,8
26-08-14,10
25-08-14,9
24-08-14,7
23-08-14,9
22-08-14,12
21-08-14,10
20-08-14,7
19-08-14,8
18-08-14,
17-08-14,
16-08-14,
15-08-14,
14-08-14,7
13-08-14,9
12-08-14,
11-08-14,10
10-08-14,
09-08-14,
08-08-14,
07-08-14,
06-08-14,
05-08-14,
04-08-14,
03-08-14,
02-08-14,
01-08-14,

