Datum Zeit,Dresden-Bergstraße NO2
,µg/m³
01-09-14 00:00,17
31-08-14 23:00,22
31-08-14 22:00,29
31-08-14 21:00,45
31-08-14 20:00,53
31-08-14 19:00,44
31-08-14 18:00,63
31-08-14 17:00,69
31-08-14 16:00,71
31-08-14 15:00,55
31-08-14 14:00,83
31-08-14 13:00,68
31-08-14 12:00,66
31-08-14 11:00,47
31-08-14 10:00,45
31-08-14 09:00,34
31-08-14 08:00,29
31-08-14 07:00,25
31-08-14 06:00,34
31-08-14 05:00,24
31-08-14 04:00,16
31-08-14 03:00,18
31-08-14 02:00,23
31-08-14 01:00,27
31-08-14 00:00,27
30-08-14 23:00,52
30-08-14 22:00,79
30-08-14 21:00,88
30-08-14 20:00,73
30-08-14 19:00,68
30-08-14 18:00,60
30-08-14 17:00,40
30-08-14 16:00,44
30-08-14 15:00,51
30-08-14 14:00,52
30-08-14 13:00,47
30-08-14 12:00,42
30-08-14 11:00,50
30-08-14 10:00,57
30-08-14 09:00,49
30-08-14 08:00,47
30-08-14 07:00,43
30-08-14 06:00,39
30-08-14 05:00,22
30-08-14 04:00,13
30-08-14 03:00,18
30-08-14 02:00,21
30-08-14 01:00,35
30-08-14 00:00,47
29-08-14 23:00,59
29-08-14 22:00,78
29-08-14 21:00,88
29-08-14 20:00,69
29-08-14 19:00,54
29-08-14 18:00,64
29-08-14 17:00,126
29-08-14 16:00,121
29-08-14 15:00,104
29-08-14 14:00,84
29-08-14 13:00,106
29-08-14 12:00,109
29-08-14 11:00,69
29-08-14 10:00,60
29-08-14 09:00,68
29-08-14 08:00,81
29-08-14 07:00,86
29-08-14 06:00,51
29-08-14 05:00,31
29-08-14 04:00,17
29-08-14 03:00,16
29-08-14 02:00,13
29-08-14 01:00,18
29-08-14 00:00,74
28-08-14 23:00,95
28-08-14 22:00,112
28-08-14 21:00,150
28-08-14 20:00,158
28-08-14 19:00,110
28-08-14 18:00,125
28-08-14 17:00,118
28-08-14 16:00,157
28-08-14 15:00,106
