Datum Zeit,Leipzig-West PM10
,µg/m³
31-08-14,10
30-08-14,10
29-08-14,15
28-08-14,14
27-08-14,10
26-08-14,8
25-08-14,12
24-08-14,10
23-08-14,8
22-08-14,16
21-08-14,14
20-08-14,10
19-08-14,8
18-08-14,8
17-08-14,8
16-08-14,8
15-08-14,7
14-08-14,9
13-08-14,12
12-08-14,12
11-08-14,10
10-08-14,13
09-08-14,16
08-08-14,15
07-08-14,15
06-08-14,16
05-08-14,14
04-08-14,11
03-08-14,15
02-08-14,18
01-08-14,18

