Datum Zeit,Klingenthal PM10
,µg/m³
31-08-14,7
30-08-14,9
29-08-14,9
28-08-14,8
27-08-14,9
26-08-14,7
25-08-14,7
24-08-14,6
23-08-14,8
22-08-14,10
21-08-14,9
20-08-14,6
19-08-14,7
18-08-14,6
17-08-14,6
16-08-14,5
15-08-14,5
14-08-14,7
13-08-14,10
12-08-14,8
11-08-14,7
10-08-14,8
09-08-14,10
08-08-14,12
07-08-14,10
06-08-14,10
05-08-14,7
04-08-14,8
03-08-14,9
02-08-14,11
01-08-14,13

