Datum Zeit,Leipzig-Mitte PM10
,µg/m³
31-08-14,13
30-08-14,16
29-08-14,20
28-08-14,19
27-08-14,19
26-08-14,12
25-08-14,18
24-08-14,12
23-08-14,14
22-08-14,20
21-08-14,23
20-08-14,15
19-08-14,13
18-08-14,14
17-08-14,11
16-08-14,12
15-08-14,14
14-08-14,13
13-08-14,16
12-08-14,20
11-08-14,14
10-08-14,15
09-08-14,21
08-08-14,22
07-08-14,24
06-08-14,22
05-08-14,22
04-08-14,15
03-08-14,18
02-08-14,22
01-08-14,23

